"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,164,"QN",0.502,0.0137524557956778,1018,0.966480261299435,0.0155367231638418,0.756
"1:1",1000,1000,164,"Angel",0.502,0.0137524557956778,1018,0.966486493644068,0.0155367231638418,0.756
"1:1",1000,1000,164,"TDM",0.4125,0.0072202166064982,831,0.971159604519774,0.0110875706214689,0.713
"1:1",1000,1000,164,"MMR",0.7125,0.0436241610738255,1490,0.91902021539548,0.0920197740112994,0.8275
"1:1",1000,1000,164,"ComBat",0.791,0.0371272063298844,1643,0.975611581920904,0.0481638418079096,0.887
"1:1",1000,1000,164,"ComBat_seq",0.6955,0.0204225352112676,1420,0.942757662429379,0.0406779661016949,0.82
"1:1",1000,1000,164,"RNABC",0.85,0.0384615384615385,1768,0.981557503531073,0.048728813559322,0.934
"1:1",1000,1000,164,"limma",0.8585,0.0413176996091569,1791,0.976803672316384,0.0574858757062147,0.929
"1:1",1000,1000,164,"MNN",0.5155,0.0532110091743119,1090,0.895795798022599,0.0645480225988701,0.7365
"2:1",1333,667,164,"QN",0.546,0.0117647058823529,1105,0.960583015536723,0.0199858757062147,0.771
"2:1",1333,667,164,"Angel",0.546,0.0117647058823529,1105,0.96057417019774,0.0199858757062147,0.7705
"2:1",1333,667,164,"TDM",0.471,0.00737618545837724,949,0.975844668079096,0.0111581920903955,0.75
"2:1",1333,667,164,"MMR",0.747,0.0447570332480818,1564,0.933314901129944,0.0926553672316384,0.8445
"2:1",1333,667,164,"ComBat",0.8015,0.0565038257798705,1699,0.972251747881356,0.0604519774011299,0.8985
"2:1",1333,667,164,"ComBat_seq",0.7675,0.0210459183673469,1568,0.958963859463277,0.0396892655367232,0.862
"2:1",1333,667,164,"RNABC",0.8615,0.0651112316874661,1843,0.977926377118644,0.0771892655367232,0.9385
"2:1",1333,667,164,"limma",0.8435,0.0643372157515252,1803,0.971983968926554,0.0721045197740113,0.9205
"2:1",1333,667,164,"MNN",0.6395,0.0184190330007675,1303,0.960744244350282,0.0412429378531073,0.8485
"3:1",1500,500,164,"QN",0.5575,0.0461933276304534,1169,0.93928718220339,0.0457627118644068,0.7685
