"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,131,"QN",0.4935,0.0323529411764706,1020,0.956212517655367,0.0355225988700565,0.751
"1:1",1000,1000,131,"Angel",0.4935,0.0323529411764706,1020,0.956152189265537,0.0355225988700565,0.7505
"1:1",1000,1000,131,"TDM",0.3885,0.0012853470437018,778,0.981267761299435,0.00501412429378531,0.701
"1:1",1000,1000,131,"MMR",0.684,0.0144092219020173,1388,0.955872916666667,0.0263418079096045,0.821
"1:1",1000,1000,131,"ComBat",0.7955,0.0160791589363018,1617,0.983966913841808,0.0350988700564972,0.8895
"1:1",1000,1000,131,"ComBat_seq",0.7065,0.0091164095371669,1426,0.95077780720339,0.0240819209039548,0.816
"1:1",1000,1000,131,"RNABC",0.8205,0.0893451720310766,1802,0.976756991525424,0.0875,0.9225
"1:1",1000,1000,131,"limma",0.858,0.025,1760,0.987567019774011,0.0445621468926554,0.9435
"1:1",1000,1000,131,"MNN",0.478,0.15669014084507,1136,0.883086122881356,0.101059322033898,0.7385
"2:1",1333,667,131,"QN",0.5305,0.0056232427366448,1067,0.974167355225989,0.0154661016949153,0.769
"2:1",1333,667,131,"Angel",0.5305,0.0056232427366448,1067,0.974174046610169,0.0154661016949153,0.769
"2:1",1333,667,131,"TDM",0.404,0.00246913580246914,810,0.979987394067797,0.00557909604519774,0.6965
"2:1",1333,667,131,"MMR",0.6605,0.0156482861400894,1342,0.94815082980226,0.0266949152542373,0.8005
"2:1",1333,667,131,"ComBat",0.809,0.0587550901687027,1719,0.979895974576271,0.0685028248587571,0.908
"2:1",1333,667,131,"ComBat_seq",0.724,0.0102529049897471,1463,0.961413665254237,0.0252824858757062,0.842
"2:1",1333,667,131,"RNABC",0.8635,0.0400222345747638,1799,0.987076518361582,0.0543785310734463,0.943
"2:1",1333,667,131,"limma",0.854,0.0599889928453495,1817,0.982946451271186,0.0733050847457627,0.9375
"2:1",1333,667,131,"MNN",0.422,0.34416086620263,1293,0.829322175141243,0.131567796610169,0.66
"3:1",1500,500,131,"QN",0.537,0.0227479526842584,1099,0.964803248587571,0.0266242937853107,0.7655
"3:1",1500,500,131,"Angel",0.537,0.0227479526842584,1099,0.964810610875706,0.0265536723163842,0.7655
"3:1",1500,500,131,"TDM",0.4135,0.00120772946859903,828,0.980543908898305,0.00557909604519774,0.6985
"3:1",1500,500,131,"MMR",0.6515,0.0151171579743008,1323,0.949250141242938,0.0269067796610169,0.798
"3:1",1500,500,131,"ComBat",0.8225,0.127783669141039,1886,0.976749293785311,0.094774011299435,0.916
"3:1",1500,500,131,"ComBat_seq",0.7405,0.0100267379679144,1496,0.967733509887006,0.0265536723163842,0.86
"3:1",1500,500,131,"RNABC",0.8705,0.0822351080653664,1897,0.98559853460452,0.0778248587570621,0.9475
"3:1",1500,500,131,"limma",0.8505,0.126796714579055,1948,0.978657185734463,0.0989406779661017,0.9335
"3:1",1500,500,131,"MNN",0.411,0.405463695183321,1391,0.805293043785311,0.149435028248588,0.626
"4:1",1600,400,131,"QN",0.533,0.0405040504050405,1111,0.953341437146893,0.0391949152542373,0.7625
"4:1",1600,400,131,"Angel",0.533,0.0396396396396396,1110,0.953339971751412,0.0391949152542373,0.7625
"4:1",1600,400,131,"TDM",0.4215,0.00118483412322275,844,0.979604131355932,0.00557909604519774,0.697
"4:1",1600,400,131,"MMR",0.6485,0.0151860288534548,1317,0.948515748587571,0.0266949152542373,0.7855
"4:1",1600,400,131,"ComBat",0.826,0.170682730923695,1992,0.973534939971751,0.112005649717514,0.9205
"4:1",1600,400,131,"ComBat_seq",0.75,0.0099009900990099,1515,0.970263241525424,0.0274717514124294,0.8715
"4:1",1600,400,131,"RNABC",0.871,0.122860020140987,1986,0.98192959039548,0.101483050847458,0.948
"4:1",1600,400,131,"limma",0.851,0.17056530214425,2052,0.974483651129944,0.117867231638418,0.9355
"4:1",1600,400,131,"MNN",0.4555,0.470826112073946,1731,0.795156903248588,0.174858757062147,0.6465
"9:1",1800,200,131,"QN",0.5115,0.104203152364273,1142,0.919059357344633,0.0817090395480226,0.727
"9:1",1800,200,131,"Angel",0.5115,0.104203152364273,1142,0.919058580508475,0.0819209039548023,0.7275
"9:1",1800,200,131,"TDM",0.4255,0.00117370892018779,852,0.978198234463277,0.00564971751412429,0.688
"9:1",1800,200,131,"MMR",0.628,0.0156739811912226,1276,0.941006073446328,0.0264124293785311,0.768
"9:1",1800,200,131,"ComBat",0.827,0.276148796498906,2285,0.963963947740113,0.148658192090395,0.919
"9:1",1800,200,131,"ComBat_seq",0.7455,0.0119284294234592,1509,0.972696892655367,0.0290254237288136,0.8775
"9:1",1800,200,131,"RNABC",0.8765,0.252452025586354,2345,0.971279237288136,0.169985875706215,0.943
"9:1",1800,200,131,"limma",0.8375,0.262114537444934,2270,0.962754025423729,0.151694915254237,0.9245
"9:1",1800,200,131,"MNN",0.4505,0.508437670114317,1837,0.782849929378531,0.187429378531073,0.6375
"1:0",2000,0,131,"QN",0.5005,0.333555259653795,1502,0.864918573446328,0.170056497175141,0.7035
"1:0",2000,0,131,"Angel",0.5005,0.339709762532982,1516,0.864478495762712,0.171327683615819,0.7035
"1:0",2000,0,131,"TDM",0.4385,0.00113895216400911,878,0.977327471751412,0.00572033898305085,0.683
"1:0",2000,0,131,"MMR",0.6085,0.0153721682847896,1236,0.939275670903955,0.0264830508474576,0.7535
"1:0",2000,0,131,"ComBat",0.829,0.412056737588652,2820,0.95243654661017,0.189971751412429,0.9185
"1:0",2000,0,131,"ComBat_seq",0.7575,0.0110966057441253,1532,0.981718502824859,0.0305790960451977,0.9
"1:0",2000,0,131,"RNABC",0.8865,0.521328293736501,3704,0.952039141949153,0.279166666666667,0.943
"1:0",2000,0,131,"limma",0.826,0.411680911680912,2808,0.947452418785311,0.193361581920904,0.913
"1:0",2000,0,131,"MNN",0.5515,0.41886195995785,1898,0.841572351694915,0.171327683615819,0.7235
