"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,140,"QN",0.4735,0.00525210084033613,952,0.980488824152542,0.0122175141242938,0.753
"1:1",1000,1000,140,"Angel",0.4735,0.00525210084033613,952,0.980495497881356,0.0121468926553672,0.753
"1:1",1000,1000,140,"TDM",0.365,0.00136798905608755,731,0.987588029661017,0.00317796610169492,0.706
"1:1",1000,1000,140,"MMR",0.667,0.011119347664937,1349,0.967838064971751,0.0225282485875706,0.832
"1:1",1000,1000,140,"ComBat",0.772,0.00834938985228003,1557,0.989807662429379,0.0208333333333333,0.901
"1:1",1000,1000,140,"ComBat_seq",0.7025,0.00425230333097094,1411,0.959890607344633,0.0120056497175141,0.8195
"1:1",1000,1000,140,"RNABC",0.829,0.00896592946802152,1673,0.99214917019774,0.0226694915254237,0.9435
"1:1",1000,1000,140,"limma",0.838,0.0175849941383353,1706,0.992039424435028,0.0301553672316384,0.95
"1:1",1000,1000,140,"MNN",0.54,0.00643974241030359,1087,0.959589406779661,0.0182909604519774,0.8035
"2:1",1333,667,140,"QN",0.5215,0.0151085930122757,1059,0.979369226694915,0.0152542372881356,0.7765
"2:1",1333,667,140,"Angel",0.5215,0.0151085930122757,1059,0.979364724576271,0.0152542372881356,0.7765
"2:1",1333,667,140,"TDM",0.4205,0.00118764845605701,842,0.989429343220339,0.00317796610169492,0.731
"2:1",1333,667,140,"MMR",0.693,0.0121168923734854,1403,0.976020303672316,0.0225282485875706,0.8515
"2:1",1333,667,140,"ComBat",0.8045,0.0342136854741897,1666,0.987893467514124,0.0391949152542373,0.923
"2:1",1333,667,140,"ComBat_seq",0.764,0.00585556278464541,1537,0.972156197033898,0.0119350282485876,0.876
"2:1",1333,667,140,"RNABC",0.866,0.0350974930362117,1795,0.990424329096045,0.0472457627118644,0.9585
"2:1",1333,667,140,"limma",0.8455,0.0375640295959021,1757,0.989792231638418,0.0461864406779661,0.9545
"2:1",1333,667,140,"MNN",0.4445,0.00447928331466965,893,0.949678601694915,0.0154661016949153,0.756
"3:1",1500,500,140,"QN",0.524,0.0385321100917431,1090,0.963479802259887,0.0404661016949153,0.7695
"3:1",1500,500,140,"Angel",0.524,0.0385321100917431,1090,0.96348207980226,0.0403248587570621,0.769
"3:1",1500,500,140,"TDM",0.4395,0.00113636363636364,880,0.99188456920904,0.00317796610169492,0.759
"3:1",1500,500,140,"MMR",0.7085,0.0125435540069686,1435,0.978296009887006,0.0228107344632768,0.871
"3:1",1500,500,140,"ComBat",0.817,0.0710631040363843,1759,0.98605,0.0567796610169492,0.933
"3:1",1500,500,140,"ComBat_seq",0.7985,0.00622277535780958,1607,0.979320850988701,0.0125706214689266,0.903
"3:1",1500,500,140,"RNABC",0.8735,0.134291377601586,2018,0.985085451977401,0.103177966101695,0.9615
"3:1",1500,500,140,"limma",0.8395,0.0754405286343612,1816,0.987162800141243,0.0622175141242938,0.955
"3:1",1500,500,140,"MNN",0.4325,0.00345622119815668,868,0.945814265536723,0.0165960451977401,0.742
"4:1",1600,400,140,"QN",0.523,0.0776014109347443,1134,0.948531497175141,0.0637005649717514,0.765
"4:1",1600,400,140,"Angel",0.523,0.0776014109347443,1134,0.94854081920904,0.0637005649717514,0.7645
"4:1",1600,400,140,"TDM",0.45,0.00110987791342952,901,0.992319879943503,0.00310734463276836,0.7655
"4:1",1600,400,140,"MMR",0.7105,0.0125086865879083,1439,0.981328460451977,0.0229519774011299,0.872
"4:1",1600,400,140,"ComBat",0.824,0.103860793909734,1839,0.984183792372881,0.0699152542372881,0.94
"4:1",1600,400,140,"ComBat_seq",0.8125,0.00672371638141809,1636,0.983886493644068,0.0125,0.9195
"4:1",1600,400,140,"RNABC",0.884,0.251798561151079,2363,0.979800600282486,0.148799435028249,0.9625
"4:1",1600,400,140,"limma",0.8375,0.106189967982924,1874,0.984863117937853,0.0765536723163842,0.953
"4:1",1600,400,140,"MNN",0.4755,0.015511892450879,967,0.935399788135593,0.0291666666666667,0.7555
"9:1",1800,200,140,"QN",0.515,0.236471460340993,1349,0.911401677259887,0.123587570621469,0.741
"9:1",1800,200,140,"Angel",0.515,0.236471460340993,1349,0.91139885240113,0.123587570621469,0.741
"9:1",1800,200,140,"TDM",0.4715,0.00105932203389831,944,0.993239830508475,0.00317796610169492,0.7835
"9:1",1800,200,140,"MMR",0.731,0.0121621621621622,1480,0.984492037429379,0.0230932203389831,0.8925
"9:1",1800,200,140,"ComBat",0.823,0.177,2000,0.976881426553672,0.0968220338983051,0.9375
"9:1",1800,200,140,"ComBat_seq",0.846,0.00529100529100529,1701,0.987918573446328,0.0135593220338983,0.9385
"9:1",1800,200,140,"RNABC",0.897,0.475438596491228,3420,0.96559240819209,0.224435028248588,0.9625
"9:1",1800,200,140,"limma",0.8215,0.1785,2000,0.975702401129943,0.104590395480226,0.9385
"9:1",1800,200,140,"MNN",0.551,0.259408602150538,1488,0.873753425141243,0.132697740112994,0.7345
"1:0",2000,0,140,"QN",0.513,0.514893617021277,2115,0.857151677259887,0.221680790960452,0.7175
"1:0",2000,0,140,"Angel",0.513,0.514893617021277,2115,0.857146027542373,0.221680790960452,0.7175
"1:0",2000,0,140,"TDM",0.4965,0.00100603621730382,994,0.994296151129944,0.00296610169491525,0.8015
"1:0",2000,0,140,"MMR",0.7395,0.0126835781041389,1498,0.987139759887006,0.0230225988700565,0.9025
"1:0",2000,0,140,"ComBat",0.835,0.290267743306417,2353,0.968298870056497,0.133686440677966,0.9345
"1:0",2000,0,140,"ComBat_seq",0.883,0.00563063063063063,1776,0.996561829096045,0.0140536723163842,0.9675
"1:0",2000,0,140,"RNABC",0.9155,0.628298822574097,4926,0.942042478813559,0.303319209039548,0.958
"1:0",2000,0,140,"limma",0.8155,0.290252393385553,2298,0.963693626412429,0.144420903954802,0.928
"1:0",2000,0,140,"MNN",0.5485,0.39470782800441,1814,0.854641913841808,0.169350282485876,0.7305
