"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,137,"XPN",0.843,0.0398633257403189,1756,0.981964971751412,0.0456214689265537,0.933
"2:1",1333,667,137,"XPN",0.858,0.0704225352112676,1846,0.979888418079096,0.0611581920903955,0.9355
"3:1",1500,500,137,"XPN",0.859,0.0929250263991552,1894,0.977506214689266,0.0692796610169492,0.932
"4:1",1600,400,137,"XPN",0.864,0.0729613733905579,1864,0.980415889830508,0.0615819209039548,0.9335
"9:1",1800,200,137,"XPN",0.8775,0.16189111747851,2094,0.978205190677966,0.0814265536723164,0.9395
"1:0",2000,0,137,"XPN",0.8905,0.132066276803119,2052,0.981457026836158,0.0729519774011299,0.9505
