"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,125,"QN",0.4865,0.00205128205128205,975,0.97142780720339,0.0100282485875706,0.7655
"1:1",1000,1000,125,"Angel",0.4865,0.00205128205128205,975,0.971309286723164,0.0100988700564972,0.765
"1:1",1000,1000,125,"TDM",0.377,0.00132450331125828,755,0.977140077683616,0.00444915254237288,0.6945
"1:1",1000,1000,125,"MMR",0.6525,0.00835866261398176,1316,0.944678884180791,0.0206214689265537,0.8105
"1:1",1000,1000,125,"ComBat",0.77,0.0228426395939086,1576,0.980863347457627,0.0298728813559322,0.8795
"1:1",1000,1000,125,"ComBat_seq",0.694,0.00857142857142857,1400,0.949091013418079,0.0178672316384181,0.807
"1:1",1000,1000,125,"RNABC",0.84,0.0249564712710389,1723,0.984523975988701,0.0313559322033898,0.9295
"1:1",1000,1000,125,"limma",0.8385,0.0261324041811847,1722,0.983286423022599,0.0346045197740113,0.93
"1:1",1000,1000,125,"MNN",0.564,0.0489038785834739,1186,0.93204738700565,0.0505649717514124,0.7745
"2:1",1333,667,125,"QN",0.535,0.0129151291512915,1084,0.960808668785311,0.0192090395480226,0.7745
"2:1",1333,667,125,"Angel",0.535,0.0129151291512915,1084,0.960836423022599,0.0192090395480226,0.775
"2:1",1333,667,125,"TDM",0.4315,0.00115740740740741,864,0.977916242937853,0.00451977401129944,0.7185
"2:1",1333,667,125,"MMR",0.675,0.00808229243203527,1361,0.942623728813559,0.0206920903954802,0.818
"2:1",1333,667,125,"ComBat",0.786,0.0541516245487365,1662,0.975383951271186,0.0482344632768362,0.8835
"2:1",1333,667,125,"ComBat_seq",0.7485,0.00860927152317881,1510,0.962445903954802,0.0173728813559322,0.8445
"2:1",1333,667,125,"RNABC",0.848,0.0583009439200444,1801,0.97729081920904,0.0661723163841808,0.928
"2:1",1333,667,125,"limma",0.8265,0.0570450656018254,1753,0.977628019067797,0.052683615819209,0.92
"2:1",1333,667,125,"MNN",0.6515,0.0598845598845599,1386,0.949563064971751,0.0603107344632768,0.8395
"3:1",1500,500,125,"QN",0.531,0.0475336322869955,1115,0.936737658898305,0.0483757062146893,0.7645
"3:1",1500,500,125,"Angel",0.531,0.0475336322869955,1115,0.936784463276836,0.0483050847457627,0.7645
"3:1",1500,500,125,"TDM",0.453,0.00110253583241455,907,0.978771115819209,0.00444915254237288,0.7265
