"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,148,"QN",0.482,0.0262626262626263,990,0.962115695621469,0.0259887005649717,0.75
"1:1",1000,1000,148,"Angel",0.4825,0.0262361251261352,991,0.96211613700565,0.0259887005649717,0.75
"1:1",1000,1000,148,"TDM",0.381,0.00131061598951507,763,0.984678283898305,0.00282485875706215,0.6985
"1:1",1000,1000,148,"MMR",0.664,0.0111607142857143,1344,0.958734092514124,0.0249293785310734,0.8315
"1:1",1000,1000,148,"ComBat",0.7895,0.0259099321406539,1621,0.983067072740113,0.0318502824858757,0.899
"1:1",1000,1000,148,"ComBat_seq",0.71,0.00699300699300699,1430,0.955576747881356,0.0136299435028249,0.8255
"1:1",1000,1000,148,"RNABC",0.824,0.0652297220646625,1763,0.97923896539548,0.0615819209039548,0.9345
"1:1",1000,1000,148,"limma",0.858,0.0332394366197183,1775,0.986637288135593,0.0412429378531073,0.9455
"1:1",1000,1000,148,"MNN",0.4415,0.500282645562465,1769,0.797370233050847,0.180437853107345,0.635
"2:1",1333,667,148,"QN",0.53,0.0111940298507463,1072,0.977004537429379,0.0144067796610169,0.7755
"2:1",1333,667,148,"Angel",0.53,0.0111940298507463,1072,0.976997404661017,0.0145480225988701,0.7755
"2:1",1333,667,148,"TDM",0.42,0.00118906064209275,841,0.987879802259887,0.00275423728813559,0.7255
"2:1",1333,667,148,"MMR",0.67,0.0125276344878408,1357,0.962359004237288,0.0248587570621469,0.847
"2:1",1333,667,148,"ComBat",0.8215,0.0707013574660633,1768,0.982797245762712,0.0569915254237288,0.9195
"2:1",1333,667,148,"ComBat_seq",0.77,0.00709219858156028,1551,0.96934489759887,0.0143361581920904,0.869
"2:1",1333,667,148,"RNABC",0.8755,0.0436919716002185,1831,0.988854766949153,0.0413135593220339,0.9555
"2:1",1333,667,148,"limma",0.8675,0.0716960941680043,1869,0.985512005649718,0.0656073446327684,0.95
"2:1",1333,667,148,"MNN",0.4935,0.146804835924007,1158,0.908764724576271,0.0801553672316384,0.7655
"3:1",1500,500,148,"QN",0.5305,0.0283882783882784,1092,0.966014018361582,0.0319915254237288,0.7725
"3:1",1500,500,148,"Angel",0.5305,0.0292772186642269,1093,0.96594636299435,0.0320621468926554,0.7725
"3:1",1500,500,148,"TDM",0.44,0.00113507377979569,881,0.988903531073446,0.00268361581920904,0.738
"3:1",1500,500,148,"MMR",0.675,0.0124359912216533,1367,0.964227083333333,0.0251412429378531,0.857
