"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,180,"QN",0.5145,0.0134228187919463,1043,0.954443785310734,0.0204802259887006,0.754
"1:1",1000,1000,180,"Angel",0.5145,0.0134228187919463,1043,0.954430490819209,0.0204802259887006,0.754
"1:1",1000,1000,180,"TDM",0.424,0.0105017502917153,857,0.951169420903955,0.0189971751412429,0.685
"1:1",1000,1000,180,"MMR",0.6985,0.0676841406768414,1507,0.8943,0.117090395480226,0.794
"1:1",1000,1000,180,"ComBat",0.7605,0.0837349397590361,1660,0.960472475282486,0.0810028248587571,0.8645
"1:1",1000,1000,180,"ComBat_seq",0.6795,0.05625,1440,0.916663029661017,0.078954802259887,0.794
"1:1",1000,1000,180,"RNABC",0.8255,0.0703828828828829,1776,0.966678354519774,0.0842514124293785,0.908
"1:1",1000,1000,180,"limma",0.8305,0.0898630136986301,1825,0.964260557909605,0.0964689265536723,0.91
"1:1",1000,1000,180,"MNN",0.762,0.194503171247357,1892,0.943427542372881,0.125706214689266,0.883
"2:1",1333,667,180,"QN",0.5555,0.04553264604811,1164,0.938182556497175,0.040183615819209,0.7685
"2:1",1333,667,180,"Angel",0.5555,0.04553264604811,1164,0.938182662429379,0.0401129943502825,0.7685
"2:1",1333,667,180,"TDM",0.496,0.0109670987038883,1003,0.957753672316384,0.0190677966101695,0.723
"2:1",1333,667,180,"MMR",0.73,0.071564281190627,1579,0.905054060734463,0.117019774011299,0.8215
"2:1",1333,667,180,"ComBat",0.7825,0.144341170038272,1829,0.958120762711864,0.102542372881356,0.88
"2:1",1333,667,180,"ComBat_seq",0.747,0.0471938775510204,1568,0.937690572033898,0.0749293785310734,0.8355
"2:1",1333,667,180,"RNABC",0.833,0.132743362831858,1921,0.95967665960452,0.121751412429379,0.911
"2:1",1333,667,180,"limma",0.8295,0.149666837519221,1951,0.960194156073446,0.114971751412429,0.909
"2:1",1333,667,180,"MNN",0.8225,0.132383966244726,1896,0.958741207627119,0.123375706214689,0.9075
"3:1",1500,500,180,"QN",0.5665,0.0972111553784861,1255,0.918205120056497,0.0715395480225989,0.7685
"3:1",1500,500,180,"Angel",0.5665,0.0972111553784861,1255,0.918220233050847,0.0715395480225989,0.7685
"3:1",1500,500,180,"TDM",0.529,0.011214953271028,1070,0.961328142655367,0.0189971751412429,0.753
"3:1",1500,500,180,"MMR",0.7485,0.0716934487021014,1618,0.912971574858757,0.117443502824859,0.8285
"3:1",1500,500,180,"ComBat",0.788,0.202025316455696,1975,0.955119403248588,0.121045197740113,0.8845
"3:1",1500,500,180,"ComBat_seq",0.78,0.0458715596330275,1635,0.949845021186441,0.0711158192090395,0.8635
"3:1",1500,500,180,"RNABC",0.8395,0.274730021598272,2315,0.951304625706215,0.178601694915254,0.9105
"3:1",1500,500,180,"limma",0.824,0.201163354338342,2063,0.955533403954802,0.13361581920904,0.902
"3:1",1500,500,180,"MNN",0.8615,0.0706580366774542,1854,0.975197316384181,0.0925141242937853,0.9325
"4:1",1600,400,180,"QN",0.5635,0.16580310880829,1351,0.901639918785311,0.100353107344633,0.762
"4:1",1600,400,180,"Angel",0.5635,0.16580310880829,1351,0.901660310734463,0.100353107344633,0.762
"4:1",1600,400,180,"TDM",0.55,0.0116801437556155,1113,0.962461546610169,0.0189265536723164,0.769
"4:1",1600,400,180,"MMR",0.758,0.0703363914373089,1635,0.915449752824859,0.117372881355932,0.839
"4:1",1600,400,180,"ComBat",0.795,0.23777564717162,2086,0.950867108050848,0.133262711864407,0.887
"4:1",1600,400,180,"ComBat_seq",0.7935,0.0457005411906194,1663,0.954413524011299,0.0713276836158192,0.875
