"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,114,"XPN",0.87,0.0890052356020942,1910,0.980830861581921,0.0735169491525424,0.945
"2:1",1333,667,114,"XPN",0.874,0.159615384615385,2080,0.976986052259887,0.0981638418079096,0.941
"3:1",1500,500,114,"XPN",0.864,0.111568123393316,1945,0.978477860169492,0.0814971751412429,0.9325
"4:1",1600,400,114,"XPN",0.8625,0.158536585365854,2050,0.975336264124294,0.0926553672316384,0.935
"9:1",1800,200,114,"XPN",0.8585,0.0813269127875869,1869,0.980368926553672,0.0673022598870057,0.933
"1:0",2000,0,114,"XPN",0.863,0.148075024679171,2026,0.975314583333333,0.0912429378531073,0.9345
