"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,160,"XPN",0.119093231162197,0.9,0.9,0.9,297.1
"1000_1:1",1000,"1:1",500,500,160,"XPN",0.134696569920844,0.919,0.926,0.912,283.8
"2000_1:1",2000,"1:1",1000,1000,160,"XPN",0.116172316384181,0.9145,0.918,0.911,279
"4000_1:1",4000,"1:1",2000,2000,160,"XPN",0.198026315789474,0.91525,0.924,0.9065,259.2
"500_2:1",500,"2:1",333,167,160,"XPN",0.11455938697318,0.914,0.918918918918919,0.904191616766467,297.8
"1000_2:1",1000,"2:1",667,333,160,"XPN",0.130672823218997,0.921,0.926536731634183,0.90990990990991,291.7
"2000_2:1",2000,"2:1",1333,667,160,"XPN",0.125564971751412,0.924,0.927981995498875,0.916041979010495,299.9
"4000_2:1",4000,"2:1",2667,1333,160,"XPN",0.176644736842105,0.9205,0.923884514435696,0.913728432108027,258.4
"500_4:1",500,"4:1",400,100,160,"XPN",0.115197956577267,0.922,0.935,0.87,298.2
"1000_4:1",1000,"4:1",800,200,160,"XPN",0.128957783641161,0.919,0.92125,0.91,295.8
"2000_4:1",2000,"4:1",1600,400,160,"XPN",0.119703389830508,0.9255,0.92625,0.9225,284
"4000_4:1",4000,"4:1",3200,800,160,"XPN",0.183223684210526,0.918,0.9178125,0.91875,255.7
