"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,130,"QN",0.00957854406130268,0.81,0.824,0.796,42.6
"500_1:1",500,"1:1",250,250,130,"Angel",0.00957854406130268,0.812,0.824,0.8,39.9
"500_1:1",500,"1:1",250,250,130,"TDM",0.00613026819923372,0.748,0.68,0.816,53.8
"500_1:1",500,"1:1",250,250,130,"MMR",0.0426564495530013,0.778,0.716,0.84,38.3
"500_1:1",500,"1:1",250,250,130,"ComBat",0.0312260536398467,0.932,0.948,0.916,40.8
"500_1:1",500,"1:1",250,250,130,"ComBat_seq",0.0271392081736909,0.924,0.928,0.92,68
"500_1:1",500,"1:1",250,250,130,"RNABC",0.041507024265645,0.93,0.944,0.916,36.1
"500_1:1",500,"1:1",250,250,130,"limma",0.034418901660281,0.936,0.952,0.92,36.6
"500_1:1",500,"1:1",250,250,130,"MNN",0.0558109833971903,0.872,0.856,0.888,38.7
"1000_1:1",1000,"1:1",500,500,130,"QN",0.0135224274406332,0.793,0.814,0.772,40.4
"1000_1:1",1000,"1:1",500,500,130,"Angel",0.0135224274406332,0.793,0.814,0.772,38.9
"1000_1:1",1000,"1:1",500,500,130,"TDM",0.00659630606860158,0.74,0.696,0.784,53.8
"1000_1:1",1000,"1:1",500,500,130,"MMR",0.041820580474934,0.773,0.71,0.836,38.4
"1000_1:1",1000,"1:1",500,500,130,"ComBat",0.0328496042216359,0.939,0.954,0.924,38.5
"1000_1:1",1000,"1:1",500,500,130,"ComBat_seq",0.0278364116094987,0.922,0.914,0.93,71.2
"1000_1:1",1000,"1:1",500,500,130,"RNABC",0.0535620052770449,0.941,0.95,0.932,41.8
"1000_1:1",1000,"1:1",500,500,130,"limma",0.0360817941952507,0.936,0.946,0.926,39.3
"1000_1:1",1000,"1:1",500,500,130,"MNN",0.0579815303430079,0.901,0.89,0.912,42.4
"2000_1:1",2000,"1:1",1000,1000,130,"QN",0.0238700564971751,0.752,0.783,0.721,37.7
"2000_1:1",2000,"1:1",1000,1000,130,"Angel",0.0240112994350282,0.752,0.783,0.721,37.8
"2000_1:1",2000,"1:1",1000,1000,130,"TDM",0.00614406779661017,0.6845,0.677,0.692,49.3
"2000_1:1",2000,"1:1",1000,1000,130,"MMR",0.0418079096045198,0.729,0.729,0.729,34.3
"2000_1:1",2000,"1:1",1000,1000,130,"ComBat",0.0403954802259887,0.9005,0.957,0.844,38.6
"2000_1:1",2000,"1:1",1000,1000,130,"ComBat_seq",0.0285310734463277,0.8285,0.926,0.731,75.5
"2000_1:1",2000,"1:1",1000,1000,130,"RNABC",0.0695621468926554,0.942,0.958,0.926,42.8
"2000_1:1",2000,"1:1",1000,1000,130,"limma",0.0463276836158192,0.9475,0.954,0.941,42.7
"2000_1:1",2000,"1:1",1000,1000,130,"MNN",0.0873587570621469,0.844,0.856,0.832,47
"4000_1:1",4000,"1:1",2000,2000,130,"QN",0.0144736842105263,0.78325,0.7785,0.788,47.3
"4000_1:1",4000,"1:1",2000,2000,130,"Angel",0.0144736842105263,0.783,0.7785,0.7875,48.2
"4000_1:1",4000,"1:1",2000,2000,130,"TDM",0.00625,0.6915,0.692,0.691,61.8
"4000_1:1",4000,"1:1",2000,2000,130,"MMR",0.0416118421052632,0.71225,0.7475,0.677,40.9
"4000_1:1",4000,"1:1",2000,2000,130,"ComBat",0.0710526315789474,0.86475,0.949,0.7805,45.7
"4000_1:1",4000,"1:1",2000,2000,130,"ComBat_seq",0.0307565789473684,0.79325,0.9185,0.668,80
"4000_1:1",4000,"1:1",2000,2000,130,"RNABC",0.0648848684210526,0.942,0.953,0.931,46
"4000_1:1",4000,"1:1",2000,2000,130,"limma",0.0791118421052632,0.93625,0.9415,0.931,47.1
"4000_1:1",4000,"1:1",2000,2000,130,"MNN",0.439473684210526,0.6915,0.7125,0.6705,51.5
"500_2:1",500,"2:1",333,167,130,"QN",0.00906768837803321,0.808,0.825825825825826,0.772455089820359,47.9
"500_2:1",500,"2:1",333,167,130,"Angel",0.00919540229885057,0.81,0.825825825825826,0.778443113772455,49.3
"500_2:1",500,"2:1",333,167,130,"TDM",0.00613026819923372,0.72,0.687687687687688,0.784431137724551,57.6
"500_2:1",500,"2:1",333,167,130,"MMR",0.0429757343550447,0.764,0.732732732732733,0.826347305389222,38.6
"500_2:1",500,"2:1",333,167,130,"ComBat",0.0352490421455939,0.938,0.948948948948949,0.916167664670659,43
"500_2:1",500,"2:1",333,167,130,"ComBat_seq",0.0280970625798212,0.926,0.930930930930931,0.916167664670659,77.6
"500_2:1",500,"2:1",333,167,130,"RNABC",0.0398467432950192,0.936,0.945945945945946,0.916167664670659,41.7
"500_2:1",500,"2:1",333,167,130,"limma",0.0384418901660281,0.93,0.942942942942943,0.904191616766467,41.1
"500_2:1",500,"2:1",333,167,130,"MNN",0.039463601532567,0.872,0.855855855855856,0.904191616766467,42.7
"1000_2:1",1000,"2:1",667,333,130,"QN",0.0113456464379947,0.788,0.793103448275862,0.777777777777778,42
"1000_2:1",1000,"2:1",667,333,130,"Angel",0.0112796833773087,0.788,0.793103448275862,0.777777777777778,48.1
"1000_2:1",1000,"2:1",667,333,130,"TDM",0.0062664907651715,0.722,0.683658170914543,0.798798798798799,55.4
"1000_2:1",1000,"2:1",667,333,130,"MMR",0.041820580474934,0.755,0.709145427286357,0.846846846846847,54
"1000_2:1",1000,"2:1",667,333,130,"ComBat",0.0420184696569921,0.945,0.949025487256372,0.936936936936937,62.1
"1000_2:1",1000,"2:1",667,333,130,"ComBat_seq",0.0295514511873351,0.925,0.922038980509745,0.930930930930931,122.2
"1000_2:1",1000,"2:1",667,333,130,"RNABC",0.0474274406332454,0.948,0.952023988005997,0.93993993993994,66.4
"1000_2:1",1000,"2:1",667,333,130,"limma",0.0463720316622691,0.943,0.943028485757121,0.942942942942943,59
"1000_2:1",1000,"2:1",667,333,130,"MNN",0.0473614775725594,0.879,0.862068965517241,0.912912912912913,68
"2000_2:1",2000,"2:1",1333,667,130,"QN",0.0169491525423729,0.7785,0.774943735933983,0.785607196401799,60
"2000_2:1",2000,"2:1",1333,667,130,"Angel",0.0169491525423729,0.7785,0.774943735933983,0.785607196401799,63.1
"2000_2:1",2000,"2:1",1333,667,130,"TDM",0.00663841807909604,0.69,0.685671417854464,0.698650674662669,77.7
"2000_2:1",2000,"2:1",1333,667,130,"MMR",0.0420197740112994,0.7275,0.724681170292573,0.733133433283358,53.5
"2000_2:1",2000,"2:1",1333,667,130,"ComBat",0.0750706214689266,0.918,0.948987246811703,0.856071964017991,63.8
"2000_2:1",2000,"2:1",1333,667,130,"ComBat_seq",0.0314971751412429,0.858,0.921230307576894,0.731634182908546,114.8
"2000_2:1",2000,"2:1",1333,667,130,"RNABC",0.0630649717514124,0.947,0.95423855963991,0.932533733133433,65.1
"2000_2:1",2000,"2:1",1333,667,130,"limma",0.0774011299435028,0.941,0.941485371342836,0.940029985007496,58.4
"2000_2:1",2000,"2:1",1333,667,130,"MNN",0.34180790960452,0.7,0.720930232558139,0.658170914542729,62.7
"4000_2:1",4000,"2:1",2667,1333,130,"QN",0.254358552631579,0.789,0.76527934008249,0.836459114778695,57.3
"4000_2:1",4000,"2:1",2667,1333,130,"Angel",0.254358552631579,0.78875,0.76527934008249,0.835708927231808,60.6
"4000_2:1",4000,"2:1",2667,1333,130,"TDM",0.00649671052631579,0.7105,0.724034495688039,0.683420855213803,74.6
"4000_2:1",4000,"2:1",2667,1333,130,"MMR",0.0411184210526316,0.74175,0.777652793400825,0.669917479369842,57.8
"4000_2:1",4000,"2:1",2667,1333,130,"ComBat",0.195723684210526,0.8995,0.942257217847769,0.813953488372093,53.4
"4000_2:1",4000,"2:1",2667,1333,130,"ComBat_seq",0.0365131578947368,0.8455,0.932133483314586,0.672168042010503,95.2
"4000_2:1",4000,"2:1",2667,1333,130,"RNABC",0.387993421052632,0.947,0.955380577427822,0.930232558139535,61
"4000_2:1",4000,"2:1",2667,1333,130,"limma",0.198355263157895,0.93375,0.932508436445444,0.936234058514629,54.8
"4000_2:1",4000,"2:1",2667,1333,130,"MNN",0.392763157894737,0.7625,0.760779902512186,0.765941485371343,52.4
"500_4:1",500,"4:1",400,100,130,"QN",0.00932311621966794,0.814,0.82,0.79,57.2
"500_4:1",500,"4:1",400,100,130,"Angel",0.00932311621966794,0.814,0.82,0.79,60.8
"500_4:1",500,"4:1",400,100,130,"TDM",0.0061941251596424,0.734,0.725,0.77,71.9
"500_4:1",500,"4:1",400,100,130,"MMR",0.042911877394636,0.758,0.74,0.83,54.3
"500_4:1",500,"4:1",400,100,130,"ComBat",0.0395913154533844,0.944,0.955,0.9,55.6
"500_4:1",500,"4:1",400,100,130,"ComBat_seq",0.0289272030651341,0.922,0.9325,0.88,102.2
"500_4:1",500,"4:1",400,100,130,"RNABC",0.0388250319284802,0.944,0.955,0.9,59.7
"500_4:1",500,"4:1",400,100,130,"limma",0.0438058748403576,0.936,0.945,0.9,55.4
"500_4:1",500,"4:1",400,100,130,"MNN",0.0375478927203065,0.874,0.865,0.91,58.7
"1000_4:1",1000,"4:1",800,200,130,"QN",0.0121372031662269,0.778,0.775,0.79,55.4
"1000_4:1",1000,"4:1",800,200,130,"Angel",0.0121372031662269,0.778,0.775,0.79,56.9
"1000_4:1",1000,"4:1",800,200,130,"TDM",0.00613456464379947,0.695,0.67,0.795,72.8
"1000_4:1",1000,"4:1",800,200,130,"MMR",0.0420184696569921,0.739,0.71,0.855,53.9
"1000_4:1",1000,"4:1",800,200,130,"ComBat",0.0556068601583113,0.948,0.95,0.94,58.5
"1000_4:1",1000,"4:1",800,200,130,"ComBat_seq",0.0311345646437995,0.923,0.92125,0.93,97.3
"1000_4:1",1000,"4:1",800,200,130,"RNABC",0.049934036939314,0.955,0.95625,0.95,54.4
"1000_4:1",1000,"4:1",800,200,130,"limma",0.0589709762532982,0.944,0.9425,0.95,53
"1000_4:1",1000,"4:1",800,200,130,"MNN",0.0556728232189974,0.862,0.845,0.93,55
"2000_4:1",2000,"4:1",1600,400,130,"QN",0.0531073446327684,0.766,0.753125,0.8175,52.7
"2000_4:1",2000,"4:1",1600,400,130,"Angel",0.0529661016949153,0.766,0.753125,0.8175,55.6
"2000_4:1",2000,"4:1",1600,400,130,"TDM",0.00642655367231638,0.69,0.68875,0.695,70.3
"2000_4:1",2000,"4:1",1600,400,130,"MMR",0.0422316384180791,0.7385,0.73625,0.7475,53.4
"2000_4:1",2000,"4:1",1600,400,130,"ComBat",0.122598870056497,0.925,0.940625,0.8625,53.8
"2000_4:1",2000,"4:1",1600,400,130,"ComBat_seq",0.0346751412429378,0.8825,0.919375,0.735,96.9
"2000_4:1",2000,"4:1",1600,400,130,"RNABC",0.131214689265537,0.9455,0.946875,0.94,56.8
"2000_4:1",2000,"4:1",1600,400,130,"limma",0.124929378531073,0.934,0.929375,0.9525,51.6
"2000_4:1",2000,"4:1",1600,400,130,"MNN",0.171045197740113,0.764,0.76,0.78,52.9
"4000_4:1",4000,"4:1",3200,800,130,"QN",0.405838815789474,0.75675,0.735,0.84375,58.3
"4000_4:1",4000,"4:1",3200,800,130,"Angel",0.405674342105263,0.7565,0.735,0.8425,70.9
"4000_4:1",4000,"4:1",3200,800,130,"TDM",0.00649671052631579,0.715,0.73,0.655,74.5
"4000_4:1",4000,"4:1",3200,800,130,"MMR",0.0415296052631579,0.75125,0.778125,0.64375,49.4
"4000_4:1",4000,"4:1",3200,800,130,"ComBat",0.284786184210526,0.908,0.925625,0.8375,50.5
"4000_4:1",4000,"4:1",3200,800,130,"ComBat_seq",0.0433388157894737,0.8715,0.9253125,0.65625,87
"4000_4:1",4000,"4:1",3200,800,130,"RNABC",0.477302631578947,0.94675,0.9509375,0.93,48.3
"4000_4:1",4000,"4:1",3200,800,130,"limma",0.290542763157895,0.9255,0.9203125,0.94625,46.8
"4000_4:1",4000,"4:1",3200,800,130,"MNN",0.216200657894737,0.731,0.725,0.755,51.3
