"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,178,"XPN",0.04514687100894,0.952,0.944,0.96,213.9
"1000_1:1",1000,"1:1",500,500,178,"XPN",0.0455145118733509,0.951,0.944,0.958,227.3
"2000_1:1",2000,"1:1",1000,1000,178,"XPN",0.0447033898305085,0.9395,0.934,0.945,226.8
"4000_1:1",4000,"1:1",2000,2000,178,"XPN",0.0705592105263158,0.9385,0.9345,0.9425,221.5
"500_2:1",500,"2:1",333,167,178,"XPN",0.0459770114942529,0.952,0.945945945945946,0.964071856287425,210.8
"1000_2:1",1000,"2:1",667,333,178,"XPN",0.0465699208443272,0.951,0.943028485757121,0.966966966966967,216.5
"2000_2:1",2000,"2:1",1333,667,178,"XPN",0.0429378531073446,0.942,0.936234058514629,0.95352323838081,231.5
"4000_2:1",4000,"2:1",2667,1333,178,"XPN",0.0740953947368421,0.94025,0.937007874015748,0.946736684171043,217.4
"500_4:1",500,"4:1",400,100,178,"XPN",0.0462324393358876,0.938,0.9375,0.94,211.5
"1000_4:1",1000,"4:1",800,200,178,"XPN",0.0448548812664908,0.933,0.9275,0.955,212.6
"2000_4:1",2000,"4:1",1600,400,178,"XPN",0.0603813559322034,0.9345,0.933125,0.94,232.2
"4000_4:1",4000,"4:1",3200,800,178,"XPN",0.0761513157894737,0.93475,0.9346875,0.935,219.5
