"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,165,"XPN",0.0198595146871009,0.948,0.936,0.96,289.8
"1000_1:1",1000,"1:1",500,500,165,"XPN",0.0182058047493404,0.958,0.954,0.962,281.8
"2000_1:1",2000,"1:1",1000,1000,165,"XPN",0.0199858757062147,0.9545,0.956,0.953,289.2
"4000_1:1",4000,"1:1",2000,2000,165,"XPN",0.0662006578947368,0.9545,0.9535,0.9555,279.7
"500_2:1",500,"2:1",333,167,165,"XPN",0.0208173690932312,0.944,0.933933933933934,0.964071856287425,294.2
"1000_2:1",1000,"2:1",667,333,165,"XPN",0.0192612137203166,0.95,0.943028485757121,0.963963963963964,294.9
"2000_2:1",2000,"2:1",1333,667,165,"XPN",0.0238700564971751,0.952,0.953488372093023,0.949025487256372,288.2
"4000_2:1",4000,"2:1",2667,1333,165,"XPN",0.0887335526315789,0.94975,0.952380952380952,0.944486121530383,302.9
"500_4:1",500,"4:1",400,100,165,"XPN",0.0206896551724138,0.946,0.945,0.95,294.6
"1000_4:1",1000,"4:1",800,200,165,"XPN",0.0193271767810026,0.948,0.94625,0.955,281.4
"2000_4:1",2000,"4:1",1600,400,165,"XPN",0.0285310734463277,0.9515,0.95125,0.9525,311.5
"4000_4:1",4000,"4:1",3200,800,165,"XPN",0.0805921052631579,0.95175,0.951875,0.95125,288
