"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,186,"XPN",0.101021711366539,0.916,0.896,0.936,216.7
"1000_1:1",1000,"1:1",500,500,186,"XPN",0.10065963060686,0.921,0.914,0.928,218.7
"2000_1:1",2000,"1:1",1000,1000,186,"XPN",0.0921610169491525,0.9275,0.915,0.94,207.4
"4000_1:1",4000,"1:1",2000,2000,186,"XPN",0.178125,0.93225,0.9225,0.942,252
"500_2:1",500,"2:1",333,167,186,"XPN",0.103320561941252,0.922,0.912912912912913,0.940119760479042,210.5
"1000_2:1",1000,"2:1",667,333,186,"XPN",0.0885224274406332,0.922,0.917541229385307,0.930930930930931,223.4
"2000_2:1",2000,"2:1",1333,667,186,"XPN",0.0742231638418079,0.9345,0.926481620405101,0.950524737631184,210.9
"4000_2:1",4000,"2:1",2667,1333,186,"XPN",0.144819078947368,0.93075,0.923884514435696,0.944486121530383,224.1
"500_4:1",500,"4:1",400,100,186,"XPN",0.097765006385696,0.912,0.9125,0.91,213
"1000_4:1",1000,"4:1",800,200,186,"XPN",0.0965039577836412,0.92,0.91625,0.935,217.5
"2000_4:1",2000,"4:1",1600,400,186,"XPN",0.0715395480225989,0.93,0.9225,0.96,224.4
"4000_4:1",4000,"4:1",3200,800,186,"XPN",0.148766447368421,0.92625,0.9196875,0.9525,221.7
