"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,164,"XPN",0.0413793103448276,0.952,0.968,0.936,272.1
"1000_1:1",1000,"1:1",500,500,164,"XPN",0.0310026385224274,0.961,0.974,0.948,278.8
"2000_1:1",2000,"1:1",1000,1000,164,"XPN",0.0367937853107345,0.9515,0.963,0.94,272.3
"4000_1:1",4000,"1:1",2000,2000,164,"XPN",0.0729440789473684,0.94675,0.956,0.9375,285.8
"500_2:1",500,"2:1",333,167,164,"XPN",0.0385696040868455,0.952,0.963963963963964,0.92814371257485,268.6
"1000_2:1",1000,"2:1",667,333,164,"XPN",0.0298153034300792,0.964,0.96551724137931,0.960960960960961,269.5
"2000_2:1",2000,"2:1",1333,667,164,"XPN",0.0471751412429379,0.9555,0.962490622655664,0.941529235382309,283.6
"4000_2:1",4000,"2:1",2667,1333,164,"XPN",0.129276315789474,0.953,0.958755155605549,0.941485371342836,275.1
"500_4:1",500,"4:1",400,100,164,"XPN",0.0372924648786718,0.96,0.97,0.92,265
"1000_4:1",1000,"4:1",800,200,164,"XPN",0.0283641160949868,0.965,0.9675,0.955,260.9
"2000_4:1",2000,"4:1",1600,400,164,"XPN",0.0516949152542373,0.968,0.9675,0.97,285.3
"4000_4:1",4000,"4:1",3200,800,164,"XPN",0.0675164473684211,0.9485,0.9521875,0.93375,274.1
