"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,166,"QN",0.00734355044699872,0.784,0.784,0.784,57.4
"500_1:1",500,"1:1",250,250,166,"Angel",0.00734355044699872,0.784,0.784,0.784,58
"500_1:1",500,"1:1",250,250,166,"TDM",0.00344827586206897,0.754,0.776,0.732,70.4
"500_1:1",500,"1:1",250,250,166,"MMR",0.0197318007662835,0.824,0.832,0.816,53.4
"500_1:1",500,"1:1",250,250,166,"ComBat",0.0279693486590038,0.94,0.94,0.94,57.7
"500_1:1",500,"1:1",250,250,166,"ComBat_seq",0.0156449553001277,0.932,0.92,0.944,98.5
"500_1:1",500,"1:1",250,250,166,"RNABC",0.0308429118773946,0.944,0.924,0.964,54.3
"500_1:1",500,"1:1",250,250,166,"limma",0.0348020434227331,0.936,0.944,0.928,54.4
"500_1:1",500,"1:1",250,250,166,"MNN",0.0153256704980843,0.924,0.928,0.92,56.6
"1000_1:1",1000,"1:1",500,500,166,"QN",0.00804749340369393,0.776,0.78,0.772,55.4
"1000_1:1",1000,"1:1",500,500,166,"Angel",0.00804749340369393,0.776,0.78,0.772,56.3
"1000_1:1",1000,"1:1",500,500,166,"TDM",0.00336411609498681,0.744,0.784,0.704,70
"1000_1:1",1000,"1:1",500,500,166,"MMR",0.0192612137203166,0.826,0.836,0.816,52.6
"1000_1:1",1000,"1:1",500,500,166,"ComBat",0.029221635883905,0.954,0.95,0.958,63.7
"1000_1:1",1000,"1:1",500,500,166,"ComBat_seq",0.0155013192612137,0.936,0.93,0.942,106.6
"1000_1:1",1000,"1:1",500,500,166,"RNABC",0.03311345646438,0.949,0.938,0.96,58.8
"1000_1:1",1000,"1:1",500,500,166,"limma",0.0359498680738786,0.949,0.944,0.954,57.7
"1000_1:1",1000,"1:1",500,500,166,"MNN",0.0172163588390501,0.917,0.93,0.904,58.2
"2000_1:1",2000,"1:1",1000,1000,166,"QN",0.0109463276836158,0.756,0.755,0.757,66.7
"2000_1:1",2000,"1:1",1000,1000,166,"Angel",0.0109463276836158,0.7555,0.755,0.756,61
"2000_1:1",2000,"1:1",1000,1000,166,"TDM",0.00360169491525424,0.681,0.768,0.594,74.8
"2000_1:1",2000,"1:1",1000,1000,166,"MMR",0.0180084745762712,0.7385,0.817,0.66,57.4
"2000_1:1",2000,"1:1",1000,1000,166,"ComBat",0.0319209039548023,0.886,0.93,0.842,62.7
"2000_1:1",2000,"1:1",1000,1000,166,"ComBat_seq",0.015183615819209,0.819,0.908,0.73,92.9
"2000_1:1",2000,"1:1",1000,1000,166,"RNABC",0.0369350282485876,0.934,0.925,0.943,50.8
"2000_1:1",2000,"1:1",1000,1000,166,"limma",0.0406073446327684,0.9345,0.929,0.94,51.4
"2000_1:1",2000,"1:1",1000,1000,166,"MNN",0.0456920903954802,0.892,0.905,0.879,53.3
"4000_1:1",4000,"1:1",2000,2000,166,"QN",0.0128289473684211,0.7905,0.758,0.823,51.8
"4000_1:1",4000,"1:1",2000,2000,166,"Angel",0.0128289473684211,0.79025,0.758,0.8225,52.6
"4000_1:1",4000,"1:1",2000,2000,166,"TDM",0.00320723684210526,0.701,0.774,0.628,66.7
"4000_1:1",4000,"1:1",2000,2000,166,"MMR",0.0191611842105263,0.744,0.838,0.65,49.1
"4000_1:1",4000,"1:1",2000,2000,166,"ComBat",0.0463815789473684,0.86025,0.9205,0.8,52.1
