"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,149,"XPN",0.0299489144316731,0.934,0.908,0.96,281.2
"1000_1:1",1000,"1:1",500,500,149,"XPN",0.0302770448548813,0.955,0.938,0.972,282.7
"2000_1:1",2000,"1:1",1000,1000,149,"XPN",0.0330508474576271,0.946,0.924,0.968,270.1
"4000_1:1",4000,"1:1",2000,2000,149,"XPN",0.0705592105263158,0.943,0.9305,0.9555,280.4
"500_2:1",500,"2:1",333,167,149,"XPN",0.0300766283524904,0.936,0.918918918918919,0.970059880239521,274.3
"1000_2:1",1000,"2:1",667,333,149,"XPN",0.0323218997361478,0.943,0.923538230884558,0.981981981981982,276.4
"2000_2:1",2000,"2:1",1333,667,149,"XPN",0.0296610169491525,0.942,0.930982745686422,0.964017991004498,264.7
"4000_2:1",4000,"2:1",2667,1333,149,"XPN",0.0959703947368421,0.93575,0.930633670791151,0.945986496624156,263
"500_4:1",500,"4:1",400,100,149,"XPN",0.0316091954022989,0.934,0.9275,0.96,270.1
"1000_4:1",1000,"4:1",800,200,149,"XPN",0.0304089709762533,0.933,0.9225,0.975,271.6
"2000_4:1",2000,"4:1",1600,400,149,"XPN",0.0294491525423729,0.932,0.924375,0.9625,268.5
"4000_4:1",4000,"4:1",3200,800,149,"XPN",0.102878289473684,0.93025,0.9259375,0.9475,268.4
