"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,177,"XPN",0.0206257982120051,0.938,0.912,0.964,227.1
"1000_1:1",1000,"1:1",500,500,177,"XPN",0.0218997361477573,0.956,0.928,0.984,214.7
"2000_1:1",2000,"1:1",1000,1000,177,"XPN",0.0187853107344633,0.9475,0.933,0.962,241.1
"4000_1:1",4000,"1:1",2000,2000,177,"XPN",0.0510690789473684,0.94675,0.935,0.9585,214.4
"500_2:1",500,"2:1",333,167,177,"XPN",0.0206896551724138,0.936,0.921921921921922,0.964071856287425,214.5
"1000_2:1",1000,"2:1",667,333,177,"XPN",0.0197889182058048,0.948,0.931034482758621,0.981981981981982,212.5
"2000_2:1",2000,"2:1",1333,667,177,"XPN",0.0233757062146893,0.9405,0.931732933233308,0.958020989505247,226.9
"4000_2:1",4000,"2:1",2667,1333,177,"XPN",0.068421052631579,0.9435,0.938132733408324,0.95423855963991,222.2
"500_4:1",500,"4:1",400,100,177,"XPN",0.0212005108556833,0.938,0.93,0.97,221.4
"1000_4:1",1000,"4:1",800,200,177,"XPN",0.0220316622691293,0.937,0.92625,0.98,220.8
"2000_4:1",2000,"4:1",1600,400,177,"XPN",0.0254237288135593,0.9385,0.934375,0.955,218
"4000_4:1",4000,"4:1",3200,800,177,"XPN",0.0510690789473684,0.94225,0.939375,0.95375,189.7
