"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,169,"QN",0.0101532567049808,0.78,0.792,0.768,51.5
"500_1:1",500,"1:1",250,250,169,"Angel",0.0101532567049808,0.778,0.792,0.764,52.4
"500_1:1",500,"1:1",250,250,169,"TDM",0.00421455938697318,0.734,0.768,0.7,64.8
"500_1:1",500,"1:1",250,250,169,"MMR",0.0151979565772669,0.798,0.844,0.752,49.7
"500_1:1",500,"1:1",250,250,169,"ComBat",0.027330779054917,0.934,0.896,0.972,54.6
"500_1:1",500,"1:1",250,250,169,"ComBat_seq",0.0148786717752235,0.906,0.896,0.916,96.9
"500_1:1",500,"1:1",250,250,169,"RNABC",0.0287994891443167,0.932,0.892,0.972,51
"500_1:1",500,"1:1",250,250,169,"limma",0.0386973180076628,0.926,0.892,0.96,50.6
"500_1:1",500,"1:1",250,250,169,"MNN",0.102234993614304,0.84,0.804,0.876,52.8
"1000_1:1",1000,"1:1",500,500,169,"QN",0.0106860158311346,0.778,0.802,0.754,51.2
"1000_1:1",1000,"1:1",500,500,169,"Angel",0.0106860158311346,0.778,0.802,0.754,51.2
"1000_1:1",1000,"1:1",500,500,169,"TDM",0.00402374670184697,0.75,0.782,0.718,64.4
"1000_1:1",1000,"1:1",500,500,169,"MMR",0.0144459102902375,0.794,0.872,0.716,49.1
"1000_1:1",1000,"1:1",500,500,169,"ComBat",0.0263192612137203,0.935,0.924,0.946,51.6
"1000_1:1",1000,"1:1",500,500,169,"ComBat_seq",0.0145778364116095,0.925,0.93,0.92,93.4
"1000_1:1",1000,"1:1",500,500,169,"RNABC",0.0278364116094987,0.935,0.928,0.942,50.2
"1000_1:1",1000,"1:1",500,500,169,"limma",0.0385883905013193,0.932,0.92,0.944,49.2
"1000_1:1",1000,"1:1",500,500,169,"MNN",0.0984168865435356,0.859,0.826,0.892,53.4
"2000_1:1",2000,"1:1",1000,1000,169,"QN",0.0134180790960452,0.7585,0.777,0.74,49.3
"2000_1:1",2000,"1:1",1000,1000,169,"Angel",0.0133474576271186,0.7575,0.777,0.738,51.4
"2000_1:1",2000,"1:1",1000,1000,169,"TDM",0.00416666666666667,0.702,0.776,0.628,68.9
"2000_1:1",2000,"1:1",1000,1000,169,"MMR",0.013771186440678,0.7445,0.874,0.615,50.2
"2000_1:1",2000,"1:1",1000,1000,169,"ComBat",0.0259180790960452,0.891,0.928,0.854,54.7
"2000_1:1",2000,"1:1",1000,1000,169,"ComBat_seq",0.0143361581920904,0.825,0.934,0.716,96.5
"2000_1:1",2000,"1:1",1000,1000,169,"RNABC",0.0301553672316384,0.9395,0.933,0.946,52.6
"2000_1:1",2000,"1:1",1000,1000,169,"limma",0.0396186440677966,0.9375,0.922,0.953,51.7
"2000_1:1",2000,"1:1",1000,1000,169,"MNN",0.136158192090395,0.84,0.8,0.88,55.7
"4000_1:1",4000,"1:1",2000,2000,169,"QN",0.0153782894736842,0.796,0.762,0.83,52.2
