"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,187,"XPN",0.043933588761175,0.938,0.96,0.916,216.7
"1000_1:1",1000,"1:1",500,500,187,"XPN",0.0445250659630607,0.94,0.96,0.92,223.2
"2000_1:1",2000,"1:1",1000,1000,187,"XPN",0.0420197740112994,0.941,0.97,0.912,231.8
"4000_1:1",4000,"1:1",2000,2000,187,"XPN",0.0540296052631579,0.9395,0.962,0.917,212.1
"500_2:1",500,"2:1",333,167,187,"XPN",0.0454022988505747,0.938,0.963963963963964,0.88622754491018,221.7
"1000_2:1",1000,"2:1",667,333,187,"XPN",0.045910290237467,0.95,0.968515742128936,0.912912912912913,213
"2000_2:1",2000,"2:1",1333,667,187,"XPN",0.0446327683615819,0.94,0.95648912228057,0.907046476761619,221.5
"4000_2:1",4000,"2:1",2667,1333,187,"XPN",0.0502467105263158,0.944,0.96137982752156,0.909227306826707,205.8
"500_4:1",500,"4:1",400,100,187,"XPN",0.0461685823754789,0.946,0.9675,0.86,215.8
"1000_4:1",1000,"4:1",800,200,187,"XPN",0.0447889182058048,0.955,0.96375,0.92,213.8
"2000_4:1",2000,"4:1",1600,400,187,"XPN",0.0430084745762712,0.9415,0.9525,0.8975,227
"4000_4:1",4000,"4:1",3200,800,187,"XPN",0.0587993421052632,0.9455,0.9584375,0.89375,211.3
