"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,122,"QN",0.0139846743295019,0.788,0.78,0.796,43
"500_1:1",500,"1:1",250,250,122,"Angel",0.0139208173690932,0.788,0.78,0.796,43.3
"500_1:1",500,"1:1",250,250,122,"TDM",0.0053639846743295,0.73,0.664,0.796,54.1
"500_1:1",500,"1:1",250,250,122,"MMR",0.0221583652618135,0.776,0.7,0.852,41.2
"500_1:1",500,"1:1",250,250,122,"ComBat",0.0255427841634738,0.952,0.936,0.968,45.7
"500_1:1",500,"1:1",250,250,122,"ComBat_seq",0.0192209450830141,0.918,0.888,0.948,70.5
"500_1:1",500,"1:1",250,250,122,"RNABC",0.0502554278416347,0.954,0.952,0.956,42.5
"500_1:1",500,"1:1",250,250,122,"limma",0.0366538952745849,0.952,0.932,0.972,40.7
"500_1:1",500,"1:1",250,250,122,"MNN",0.0906130268199234,0.796,0.804,0.788,44.5
"1000_1:1",1000,"1:1",500,500,122,"QN",0.0178100263852243,0.781,0.798,0.764,39.7
"1000_1:1",1000,"1:1",500,500,122,"Angel",0.0178100263852243,0.781,0.798,0.764,41.5
"1000_1:1",1000,"1:1",500,500,122,"TDM",0.00527704485488127,0.726,0.67,0.782,52.4
"1000_1:1",1000,"1:1",500,500,122,"MMR",0.0217678100263852,0.781,0.734,0.828,37.9
"1000_1:1",1000,"1:1",500,500,122,"ComBat",0.0255936675461741,0.942,0.948,0.936,41.5
"1000_1:1",1000,"1:1",500,500,122,"ComBat_seq",0.0191292875989446,0.922,0.914,0.93,69.3
"1000_1:1",1000,"1:1",500,500,122,"RNABC",0.0612796833773087,0.947,0.958,0.936,41.2
"1000_1:1",1000,"1:1",500,500,122,"limma",0.0379287598944591,0.938,0.934,0.942,38.8
"1000_1:1",1000,"1:1",500,500,122,"MNN",0.0997361477572559,0.811,0.818,0.804,42.8
"2000_1:1",2000,"1:1",1000,1000,122,"QN",0.0268361581920904,0.753,0.776,0.73,38.5
"2000_1:1",2000,"1:1",1000,1000,122,"Angel",0.0268361581920904,0.753,0.776,0.73,39.6
"2000_1:1",2000,"1:1",1000,1000,122,"TDM",0.00572033898305085,0.6865,0.666,0.707,50
"2000_1:1",2000,"1:1",1000,1000,122,"MMR",0.0216101694915254,0.729,0.73,0.728,36.6
