"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,147,"QN",0.0127075351213282,0.788,0.764,0.812,57.6
"500_1:1",500,"1:1",250,250,147,"Angel",0.0127713920817369,0.788,0.764,0.812,59.1
"500_1:1",500,"1:1",250,250,147,"TDM",0.00753512132822478,0.738,0.7,0.776,72.8
"500_1:1",500,"1:1",250,250,147,"MMR",0.0194125159642401,0.8,0.716,0.884,56.6
"500_1:1",500,"1:1",250,250,147,"ComBat",0.0421455938697318,0.942,0.92,0.964,63.2
"500_1:1",500,"1:1",250,250,147,"ComBat_seq",0.0328863346104725,0.912,0.876,0.948,103.4
"500_1:1",500,"1:1",250,250,147,"RNABC",0.0650063856960409,0.932,0.892,0.972,56.5
"500_1:1",500,"1:1",250,250,147,"limma",0.0544699872286079,0.934,0.904,0.964,57.2
"500_1:1",500,"1:1",250,250,147,"MNN",0.0810983397190294,0.828,0.804,0.852,62
"1000_1:1",1000,"1:1",500,500,147,"QN",0.0142480211081794,0.78,0.776,0.784,59.5
"1000_1:1",1000,"1:1",500,500,147,"Angel",0.0143799472295515,0.78,0.776,0.784,56.9
"1000_1:1",1000,"1:1",500,500,147,"TDM",0.00751978891820581,0.748,0.71,0.786,71.3
"1000_1:1",1000,"1:1",500,500,147,"MMR",0.0183377308707124,0.809,0.756,0.862,55.4
"1000_1:1",1000,"1:1",500,500,147,"ComBat",0.04155672823219,0.934,0.922,0.946,60.4
"1000_1:1",1000,"1:1",500,500,147,"ComBat_seq",0.0327836411609499,0.917,0.888,0.946,102.3
"1000_1:1",1000,"1:1",500,500,147,"RNABC",0.075065963060686,0.929,0.906,0.952,58.1
"1000_1:1",1000,"1:1",500,500,147,"limma",0.0550131926121372,0.931,0.912,0.95,56.9
"1000_1:1",1000,"1:1",500,500,147,"MNN",0.104551451187335,0.838,0.81,0.866,60.9
"2000_1:1",2000,"1:1",1000,1000,147,"QN",0.0239406779661017,0.7545,0.76,0.749,57.8
"2000_1:1",2000,"1:1",1000,1000,147,"Angel",0.0240819209039548,0.7545,0.76,0.749,59.8
"2000_1:1",2000,"1:1",1000,1000,147,"TDM",0.00783898305084746,0.677,0.696,0.658,71.8
"2000_1:1",2000,"1:1",1000,1000,147,"MMR",0.0156779661016949,0.739,0.739,0.739,53.9
"2000_1:1",2000,"1:1",1000,1000,147,"ComBat",0.0473870056497175,0.8875,0.919,0.856,59.5
"2000_1:1",2000,"1:1",1000,1000,147,"ComBat_seq",0.0327683615819209,0.811,0.881,0.741,103.9
"2000_1:1",2000,"1:1",1000,1000,147,"RNABC",0.0949152542372881,0.9215,0.909,0.934,57.5
"2000_1:1",2000,"1:1",1000,1000,147,"limma",0.0625,0.9395,0.915,0.964,57.1
"2000_1:1",2000,"1:1",1000,1000,147,"MNN",0.151694915254237,0.827,0.806,0.848,59.1
"4000_1:1",4000,"1:1",2000,2000,147,"QN",0.0184210526315789,0.78025,0.752,0.8085,55.8
"4000_1:1",4000,"1:1",2000,2000,147,"Angel",0.0183388157894737,0.78025,0.752,0.8085,57.7
"4000_1:1",4000,"1:1",2000,2000,147,"TDM",0.00756578947368421,0.69075,0.7135,0.668,71.4
"4000_1:1",4000,"1:1",2000,2000,147,"MMR",0.0158717105263158,0.7325,0.766,0.699,54.2
"4000_1:1",4000,"1:1",2000,2000,147,"ComBat",0.0666940789473684,0.8615,0.919,0.804,58.2
"4000_1:1",4000,"1:1",2000,2000,147,"ComBat_seq",0.0319078947368421,0.78775,0.884,0.6915,98.9
"4000_1:1",4000,"1:1",2000,2000,147,"RNABC",0.0671052631578947,0.92975,0.9095,0.95,56.6
"4000_1:1",4000,"1:1",2000,2000,147,"limma",0.0857730263157895,0.92675,0.913,0.9405,56.8
"4000_1:1",4000,"1:1",2000,2000,147,"MNN",0.211924342105263,0.723,0.703,0.743,59.6
"500_2:1",500,"2:1",333,167,147,"QN",0.0123243933588761,0.782,0.774774774774775,0.796407185628742,59.9
"500_2:1",500,"2:1",333,167,147,"Angel",0.0123243933588761,0.782,0.774774774774775,0.796407185628742,59.6
"500_2:1",500,"2:1",333,167,147,"TDM",0.00747126436781609,0.736,0.714714714714715,0.778443113772455,72.6
"500_2:1",500,"2:1",333,167,147,"MMR",0.0198595146871009,0.794,0.744744744744745,0.892215568862275,55.6
"500_2:1",500,"2:1",333,167,147,"ComBat",0.0446998722860792,0.942,0.921921921921922,0.982035928143713,60.6
"500_2:1",500,"2:1",333,167,147,"ComBat_seq",0.0327586206896552,0.92,0.897897897897898,0.964071856287425,104.9
"500_2:1",500,"2:1",333,167,147,"RNABC",0.0602809706257982,0.934,0.90990990990991,0.982035928143713,60.2
"500_2:1",500,"2:1",333,167,147,"limma",0.0571519795657727,0.94,0.921921921921922,0.976047904191617,59.1
"500_2:1",500,"2:1",333,167,147,"MNN",0.0822477650063857,0.844,0.807807807807808,0.916167664670659,60.4
"1000_2:1",1000,"2:1",667,333,147,"QN",0.0140501319261214,0.78,0.767616191904048,0.804804804804805,58.1
"1000_2:1",1000,"2:1",667,333,147,"Angel",0.0141160949868074,0.78,0.767616191904048,0.804804804804805,61.5
"1000_2:1",1000,"2:1",667,333,147,"TDM",0.00765171503957784,0.728,0.703148425787106,0.777777777777778,74.5
"1000_2:1",1000,"2:1",667,333,147,"MMR",0.0185356200527704,0.778,0.742128935532234,0.84984984984985,55.3
"1000_2:1",1000,"2:1",667,333,147,"ComBat",0.0494722955145119,0.93,0.916041979010495,0.957957957957958,58.8
"1000_2:1",1000,"2:1",667,333,147,"ComBat_seq",0.0320580474934037,0.908,0.883058470764618,0.957957957957958,104.2
"1000_2:1",1000,"2:1",667,333,147,"RNABC",0.0659630606860158,0.925,0.908545727136432,0.957957957957958,60.8
"1000_2:1",1000,"2:1",667,333,147,"limma",0.0622691292875989,0.923,0.908545727136432,0.951951951951952,58.6
"1000_2:1",1000,"2:1",667,333,147,"MNN",0.113192612137203,0.838,0.808095952023988,0.897897897897898,62.6
"2000_2:1",2000,"2:1",1333,667,147,"QN",0.0220338983050847,0.7605,0.739684921230308,0.802098950524738,57.9
"2000_2:1",2000,"2:1",1333,667,147,"Angel",0.0221045197740113,0.7605,0.739684921230308,0.802098950524738,59.3
"2000_2:1",2000,"2:1",1333,667,147,"TDM",0.0076271186440678,0.681,0.694673668417104,0.653673163418291,74.9
"2000_2:1",2000,"2:1",1333,667,147,"MMR",0.015819209039548,0.7375,0.740435108777194,0.731634182908546,56.8
"2000_2:1",2000,"2:1",1333,667,147,"ComBat",0.0750706214689266,0.8945,0.903225806451613,0.877061469265367,59.8
"2000_2:1",2000,"2:1",1333,667,147,"ComBat_seq",0.032274011299435,0.8375,0.882220555138785,0.748125937031484,103.1
"2000_2:1",2000,"2:1",1333,667,147,"RNABC",0.0678672316384181,0.9265,0.904726181545386,0.970014992503748,58.8
"2000_2:1",2000,"2:1",1333,667,147,"limma",0.0875706214689266,0.9225,0.900975243810953,0.96551724137931,56.8
"2000_2:1",2000,"2:1",1333,667,147,"MNN",0.090183615819209,0.775,0.762190547636909,0.800599700149925,61.4
"4000_2:1",4000,"2:1",2667,1333,147,"QN",0.228618421052632,0.77575,0.741657292838395,0.843960990247562,57.5
"4000_2:1",4000,"2:1",2667,1333,147,"Angel",0.228700657894737,0.77575,0.741657292838395,0.843960990247562,58.6
"4000_2:1",4000,"2:1",2667,1333,147,"TDM",0.00764802631578947,0.706,0.732658417697788,0.652663165791448,71.4
"4000_2:1",4000,"2:1",2667,1333,147,"MMR",0.0159539473684211,0.7535,0.783652043494563,0.693173293323331,54.8
"4000_2:1",4000,"2:1",2667,1333,147,"ComBat",0.173026315789474,0.8815,0.905886764154481,0.832708177044261,57.5
"4000_2:1",4000,"2:1",2667,1333,147,"ComBat_seq",0.0321546052631579,0.825,0.893138357705287,0.68867216804201,100
"4000_2:1",4000,"2:1",2667,1333,147,"RNABC",0.321628289473684,0.926,0.912635920509936,0.952738184546137,57.1
"4000_2:1",4000,"2:1",2667,1333,147,"limma",0.186924342105263,0.9175,0.902137232845894,0.948237059264816,55.7
"4000_2:1",4000,"2:1",2667,1333,147,"MNN",0.257648026315789,0.703,0.685789276340457,0.737434358589647,59.6
"500_4:1",500,"4:1",400,100,147,"QN",0.0127075351213282,0.778,0.7675,0.82,57.4
"500_4:1",500,"4:1",400,100,147,"Angel",0.0127075351213282,0.778,0.7675,0.82,57.5
"500_4:1",500,"4:1",400,100,147,"TDM",0.00753512132822478,0.726,0.7125,0.78,72.8
"500_4:1",500,"4:1",400,100,147,"MMR",0.0199872286079183,0.786,0.755,0.91,54
"500_4:1",500,"4:1",400,100,147,"ComBat",0.048786717752235,0.94,0.9275,0.99,57.4
"500_4:1",500,"4:1",400,100,147,"ComBat_seq",0.0321200510855683,0.904,0.8875,0.97,97.8
"500_4:1",500,"4:1",400,100,147,"RNABC",0.0560025542784163,0.934,0.92,0.99,55.9
"500_4:1",500,"4:1",400,100,147,"limma",0.060727969348659,0.94,0.93,0.98,54
"500_4:1",500,"4:1",400,100,147,"MNN",0.0747126436781609,0.846,0.83,0.91,57.7
"1000_4:1",1000,"4:1",800,200,147,"QN",0.016820580474934,0.759,0.74875,0.8,53.6
"1000_4:1",1000,"4:1",800,200,147,"Angel",0.016820580474934,0.759,0.74875,0.8,54.8
"1000_4:1",1000,"4:1",800,200,147,"TDM",0.00725593667546174,0.711,0.695,0.775,67.6
"1000_4:1",1000,"4:1",800,200,147,"MMR",0.0186675461741425,0.772,0.7475,0.87,53
"1000_4:1",1000,"4:1",800,200,147,"ComBat",0.0613456464379947,0.925,0.915,0.965,55
"1000_4:1",1000,"4:1",800,200,147,"ComBat_seq",0.0319920844327177,0.893,0.87875,0.95,96.5
"1000_4:1",1000,"4:1",800,200,147,"RNABC",0.0664248021108179,0.918,0.9075,0.96,55.7
"1000_4:1",1000,"4:1",800,200,147,"limma",0.0722295514511873,0.914,0.90375,0.955,53.6
"1000_4:1",1000,"4:1",800,200,147,"MNN",0.0839709762532981,0.808,0.79875,0.845,58
"2000_4:1",2000,"4:1",1600,400,147,"QN",0.0632768361581921,0.748,0.725625,0.8375,55.1
"2000_4:1",2000,"4:1",1600,400,147,"Angel",0.0633474576271186,0.748,0.725625,0.8375,54.7
"2000_4:1",2000,"4:1",1600,400,147,"TDM",0.00755649717514124,0.6925,0.70125,0.6575,69.5
"2000_4:1",2000,"4:1",1600,400,147,"MMR",0.0166666666666667,0.745,0.749375,0.7275,52.1
"2000_4:1",2000,"4:1",1600,400,147,"ComBat",0.109463276836158,0.896,0.89875,0.885,56.3
"2000_4:1",2000,"4:1",1600,400,147,"ComBat_seq",0.0317090395480226,0.853,0.88,0.745,96.8
"2000_4:1",2000,"4:1",1600,400,147,"RNABC",0.114618644067797,0.915,0.90375,0.96,56
"2000_4:1",2000,"4:1",1600,400,147,"limma",0.121327683615819,0.907,0.8925,0.965,53.8
"2000_4:1",2000,"4:1",1600,400,147,"MNN",0.0932909604519774,0.8405,0.81875,0.9275,57.2
"4000_4:1",4000,"4:1",3200,800,147,"QN",0.378207236842105,0.74675,0.719375,0.85625,54.7
"4000_4:1",4000,"4:1",3200,800,147,"Angel",0.378207236842105,0.7465,0.7190625,0.85625,56.4
"4000_4:1",4000,"4:1",3200,800,147,"TDM",0.00764802631578947,0.72075,0.744375,0.62625,68.7
"4000_4:1",4000,"4:1",3200,800,147,"MMR",0.0163651315789474,0.77475,0.79375,0.69875,52.4
"4000_4:1",4000,"4:1",3200,800,147,"ComBat",0.262006578947368,0.88175,0.8896875,0.85,56.3
"4000_4:1",4000,"4:1",3200,800,147,"ComBat_seq",0.0339638157894737,0.8545,0.8971875,0.68375,101.5
"4000_4:1",4000,"4:1",3200,800,147,"RNABC",0.433552631578947,0.9205,0.9115625,0.95625,59.4
"4000_4:1",4000,"4:1",3200,800,147,"limma",0.275493421052632,0.902,0.8884375,0.95625,56.9
"4000_4:1",4000,"4:1",3200,800,147,"MNN",0.423108552631579,0.60425,0.6109375,0.5775,59.8
