"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,143,"QN",0.00434227330779055,0.796,0.784,0.808,71
"500_1:1",500,"1:1",250,250,143,"Angel",0.00434227330779055,0.796,0.784,0.808,70.8
"500_1:1",500,"1:1",250,250,143,"TDM",0.00593869731800766,0.742,0.828,0.656,86.4
"500_1:1",500,"1:1",250,250,143,"MMR",0.0413793103448276,0.766,0.864,0.668,65.4
"500_1:1",500,"1:1",250,250,143,"ComBat",0.0173052362707535,0.934,0.912,0.956,74
"500_1:1",500,"1:1",250,250,143,"ComBat_seq",0.0194763729246488,0.914,0.936,0.892,126.7
"500_1:1",500,"1:1",250,250,143,"RNABC",0.0187739463601533,0.934,0.92,0.948,64.9
"500_1:1",500,"1:1",250,250,143,"limma",0.020242656449553,0.932,0.908,0.956,62.5
"500_1:1",500,"1:1",250,250,143,"MNN",0.0348020434227331,0.794,0.832,0.756,62.9
"1000_1:1",1000,"1:1",500,500,143,"QN",0.00488126649076517,0.768,0.788,0.748,60.1
"1000_1:1",1000,"1:1",500,500,143,"Angel",0.00494722955145119,0.768,0.788,0.748,57.7
"1000_1:1",1000,"1:1",500,500,143,"TDM",0.00587071240105541,0.713,0.828,0.598,72.2
"1000_1:1",1000,"1:1",500,500,143,"MMR",0.0412269129287599,0.767,0.882,0.652,57.6
"1000_1:1",1000,"1:1",500,500,143,"ComBat",0.0175461741424802,0.941,0.924,0.958,61.3
"1000_1:1",1000,"1:1",500,500,143,"ComBat_seq",0.0184696569920844,0.924,0.95,0.898,103.6
"1000_1:1",1000,"1:1",500,500,143,"RNABC",0.0189313984168865,0.94,0.932,0.948,56.7
"1000_1:1",1000,"1:1",500,500,143,"limma",0.020976253298153,0.939,0.926,0.952,57.4
"1000_1:1",1000,"1:1",500,500,143,"MNN",0.0521108179419525,0.808,0.842,0.774,61.1
"2000_1:1",2000,"1:1",1000,1000,143,"QN",0.00833333333333333,0.762,0.769,0.755,54.2
"2000_1:1",2000,"1:1",1000,1000,143,"Angel",0.00833333333333333,0.762,0.769,0.755,56.2
"2000_1:1",2000,"1:1",1000,1000,143,"TDM",0.00600282485875706,0.695,0.815,0.575,72.8
"2000_1:1",2000,"1:1",1000,1000,143,"MMR",0.0420197740112994,0.729,0.892,0.566,55.9
"2000_1:1",2000,"1:1",1000,1000,143,"ComBat",0.0169491525423729,0.893,0.925,0.861,56.5
"2000_1:1",2000,"1:1",1000,1000,143,"ComBat_seq",0.0186440677966102,0.8185,0.95,0.687,106.2
"2000_1:1",2000,"1:1",1000,1000,143,"RNABC",0.0176553672316384,0.943,0.937,0.949,59.8
"2000_1:1",2000,"1:1",1000,1000,143,"limma",0.0218926553672316,0.939,0.926,0.952,58.9
"2000_1:1",2000,"1:1",1000,1000,143,"MNN",0.241101694915254,0.8175,0.851,0.784,63.2
"4000_1:1",4000,"1:1",2000,2000,143,"QN",0.00789473684210526,0.793,0.752,0.834,58.7
"4000_1:1",4000,"1:1",2000,2000,143,"Angel",0.0078125,0.79325,0.752,0.8345,60
"4000_1:1",4000,"1:1",2000,2000,143,"TDM",0.00625,0.7,0.82,0.58,76.7
"4000_1:1",4000,"1:1",2000,2000,143,"MMR",0.0426809210526316,0.7395,0.8995,0.5795,59
"4000_1:1",4000,"1:1",2000,2000,143,"ComBat",0.0266447368421053,0.86325,0.9215,0.805,61.6
"4000_1:1",4000,"1:1",2000,2000,143,"ComBat_seq",0.0184210526315789,0.8025,0.9535,0.6515,104.9
"4000_1:1",4000,"1:1",2000,2000,143,"RNABC",0.0357730263157895,0.9465,0.938,0.955,58.5
"4000_1:1",4000,"1:1",2000,2000,143,"limma",0.0357730263157895,0.936,0.92,0.952,59.1
"4000_1:1",4000,"1:1",2000,2000,143,"MNN",0.265953947368421,0.729,0.7315,0.7265,61.5
"500_2:1",500,"2:1",333,167,143,"QN",0.00446998722860792,0.798,0.795795795795796,0.802395209580838,56.5
"500_2:1",500,"2:1",333,167,143,"Angel",0.00446998722860792,0.798,0.795795795795796,0.802395209580838,57.6
"500_2:1",500,"2:1",333,167,143,"TDM",0.00593869731800766,0.768,0.837837837837838,0.62874251497006,75
"500_2:1",500,"2:1",333,167,143,"MMR",0.0414431673052363,0.806,0.873873873873874,0.67065868263473,56.5
"500_2:1",500,"2:1",333,167,143,"ComBat",0.0165389527458493,0.932,0.912912912912913,0.970059880239521,59.8
"500_2:1",500,"2:1",333,167,143,"ComBat_seq",0.0186462324393359,0.926,0.942942942942943,0.892215568862275,110.2
"500_2:1",500,"2:1",333,167,143,"RNABC",0.0176245210727969,0.942,0.927927927927928,0.970059880239521,62.7
"500_2:1",500,"2:1",333,167,143,"limma",0.0188378033205619,0.932,0.921921921921922,0.952095808383233,59.5
"500_2:1",500,"2:1",333,167,143,"MNN",0.105172413793103,0.71,0.771771771771772,0.586826347305389,65.4
"1000_2:1",1000,"2:1",667,333,143,"QN",0.00488126649076517,0.771,0.767616191904048,0.777777777777778,62.8
"1000_2:1",1000,"2:1",667,333,143,"Angel",0.00488126649076517,0.771,0.767616191904048,0.777777777777778,54.5
"1000_2:1",1000,"2:1",667,333,143,"TDM",0.00587071240105541,0.752,0.820089955022489,0.615615615615616,72.2
"1000_2:1",1000,"2:1",667,333,143,"MMR",0.0412269129287599,0.818,0.886056971514243,0.681681681681682,51.7
"1000_2:1",1000,"2:1",667,333,143,"ComBat",0.0182058047493404,0.935,0.917541229385307,0.96996996996997,57.1
"1000_2:1",1000,"2:1",667,333,143,"ComBat_seq",0.0174802110817942,0.93,0.952023988005997,0.885885885885886,99.8
"1000_2:1",1000,"2:1",667,333,143,"RNABC",0.016754617414248,0.938,0.931034482758621,0.951951951951952,54
"1000_2:1",1000,"2:1",667,333,143,"limma",0.0199208443271768,0.932,0.916041979010495,0.963963963963964,55.3
"1000_2:1",1000,"2:1",667,333,143,"MNN",0.140303430079156,0.706,0.730134932533733,0.657657657657658,58.8
"2000_2:1",2000,"2:1",1333,667,143,"QN",0.0141949152542373,0.774,0.748687171792948,0.824587706146927,55.6
"2000_2:1",2000,"2:1",1333,667,143,"Angel",0.0141949152542373,0.774,0.748687171792948,0.824587706146927,56.8
"2000_2:1",2000,"2:1",1333,667,143,"TDM",0.00607344632768362,0.736,0.815453863465866,0.577211394302849,69.5
"2000_2:1",2000,"2:1",1333,667,143,"MMR",0.0423728813559322,0.786,0.894223555888972,0.569715142428786,49.2
"2000_2:1",2000,"2:1",1333,667,143,"ComBat",0.0300847457627119,0.897,0.90847711927982,0.874062968515742,51.7
"2000_2:1",2000,"2:1",1333,667,143,"ComBat_seq",0.0166666666666667,0.868,0.952738184546137,0.698650674662669,90.7
"2000_2:1",2000,"2:1",1333,667,143,"RNABC",0.0416666666666667,0.9435,0.933983495873968,0.962518740629685,55.3
"2000_2:1",2000,"2:1",1333,667,143,"limma",0.033545197740113,0.9325,0.91297824456114,0.971514242878561,52.9
"2000_2:1",2000,"2:1",1333,667,143,"MNN",0.0543079096045198,0.78,0.790697674418605,0.758620689655172,56.3
"4000_2:1",4000,"2:1",2667,1333,143,"QN",0.253042763157895,0.7825,0.744281964754406,0.858964741185296,51
"4000_2:1",4000,"2:1",2667,1333,143,"Angel",0.253125,0.78275,0.744281964754406,0.859714928732183,59.6
"4000_2:1",4000,"2:1",2667,1333,143,"TDM",0.00616776315789474,0.74475,0.836145481814773,0.561890472618155,66.3
"4000_2:1",4000,"2:1",2667,1333,143,"MMR",0.0424342105263158,0.79625,0.910011248593926,0.568642160540135,45.3
"4000_2:1",4000,"2:1",2667,1333,143,"ComBat",0.109539473684211,0.883,0.90326209223847,0.842460615153788,45.6
"4000_2:1",4000,"2:1",2667,1333,143,"ComBat_seq",0.0163651315789474,0.855,0.956505436820397,0.651912978244561,87.1
"4000_2:1",4000,"2:1",2667,1333,143,"RNABC",0.321957236842105,0.93775,0.932508436445444,0.948237059264816,49.1
"4000_2:1",4000,"2:1",2667,1333,143,"limma",0.112911184210526,0.92075,0.902512185976753,0.957239309827457,45.4
"4000_2:1",4000,"2:1",2667,1333,143,"MNN",0.132483552631579,0.66525,0.662542182227222,0.670667666916729,48.2
"500_4:1",500,"4:1",400,100,143,"QN",0.00510855683269476,0.784,0.78,0.8,47.2
"500_4:1",500,"4:1",400,100,143,"Angel",0.00517241379310345,0.784,0.78,0.8,51.9
"500_4:1",500,"4:1",400,100,143,"TDM",0.00593869731800766,0.79,0.8375,0.6,66.1
"500_4:1",500,"4:1",400,100,143,"MMR",0.0414431673052363,0.834,0.885,0.63,47.2
"500_4:1",500,"4:1",400,100,143,"ComBat",0.0173052362707535,0.932,0.925,0.96,52.1
