"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,179,"QN",0.0181353767560664,0.764,0.76,0.768,51.2
"500_1:1",500,"1:1",250,250,179,"Angel",0.0181353767560664,0.766,0.76,0.772,51.4
"500_1:1",500,"1:1",250,250,179,"TDM",0.00945083014048531,0.72,0.66,0.78,65.2
"500_1:1",500,"1:1",250,250,179,"MMR",0.0265006385696041,0.734,0.668,0.8,47.7
"500_1:1",500,"1:1",250,250,179,"ComBat",0.0365261813537676,0.926,0.928,0.924,53.8
"500_1:1",500,"1:1",250,250,179,"ComBat_seq",0.0270114942528736,0.918,0.892,0.944,93.5
"500_1:1",500,"1:1",250,250,179,"RNABC",0.0574712643678161,0.93,0.916,0.944,50.3
"500_1:1",500,"1:1",250,250,179,"limma",0.0479565772669221,0.916,0.916,0.916,49.3
"500_1:1",500,"1:1",250,250,179,"MNN",0.0445083014048531,0.878,0.88,0.876,52.5
"1000_1:1",1000,"1:1",500,500,179,"QN",0.0243403693931398,0.774,0.786,0.762,49.2
"1000_1:1",1000,"1:1",500,500,179,"Angel",0.0243403693931398,0.774,0.786,0.762,50.8
"1000_1:1",1000,"1:1",500,500,179,"TDM",0.00930079155672823,0.734,0.682,0.786,62.8
"1000_1:1",1000,"1:1",500,500,179,"MMR",0.0263192612137203,0.757,0.698,0.816,47.7
"1000_1:1",1000,"1:1",500,500,179,"ComBat",0.0366754617414248,0.939,0.946,0.932,51.1
"1000_1:1",1000,"1:1",500,500,179,"ComBat_seq",0.0267150395778364,0.921,0.908,0.934,90.6
"1000_1:1",1000,"1:1",500,500,179,"RNABC",0.070844327176781,0.939,0.936,0.942,49.9
"1000_1:1",1000,"1:1",500,500,179,"limma",0.0486147757255937,0.932,0.934,0.93,50
"1000_1:1",1000,"1:1",500,500,179,"MNN",0.0463720316622691,0.888,0.888,0.888,52.3
"2000_1:1",2000,"1:1",1000,1000,179,"QN",0.0358050847457627,0.7445,0.778,0.711,49.3
"2000_1:1",2000,"1:1",1000,1000,179,"Angel",0.0358050847457627,0.7445,0.778,0.711,49.7
"2000_1:1",2000,"1:1",1000,1000,179,"TDM",0.00953389830508475,0.676,0.673,0.679,62.9
"2000_1:1",2000,"1:1",1000,1000,179,"MMR",0.0263418079096045,0.694,0.713,0.675,47.2
"2000_1:1",2000,"1:1",1000,1000,179,"ComBat",0.0437853107344633,0.8935,0.949,0.838,51
"2000_1:1",2000,"1:1",1000,1000,179,"ComBat_seq",0.0261299435028249,0.822,0.906,0.738,88.9
"2000_1:1",2000,"1:1",1000,1000,179,"RNABC",0.084180790960452,0.933,0.936,0.93,49.5
"2000_1:1",2000,"1:1",1000,1000,179,"limma",0.0559322033898305,0.9435,0.937,0.95,50.4
"2000_1:1",2000,"1:1",1000,1000,179,"MNN",0.123940677966102,0.821,0.838,0.804,51.8
"4000_1:1",4000,"1:1",2000,2000,179,"QN",0.0226973684210526,0.77575,0.7675,0.784,49.9
