"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"1000_2:1",1000,"2:1",667,333,178,"ComBat_seq",0.0172823218997361,0.935,0.929535232383808,0.945945945945946,92.2
"1000_2:1",1000,"2:1",667,333,178,"RNABC",0.0451187335092348,0.944,0.940029985007496,0.951951951951952,51.5
"1000_2:1",1000,"2:1",667,333,178,"limma",0.0536279683377309,0.946,0.943028485757121,0.951951951951952,50.1
"1000_2:1",1000,"2:1",667,333,178,"MNN",0.0529683377308707,0.842,0.83208395802099,0.861861861861862,53.7
"2000_2:1",2000,"2:1",1333,667,178,"QN",0.0251412429378531,0.7605,0.750937734433608,0.779610194902549,50.5
"2000_2:1",2000,"2:1",1333,667,178,"Angel",0.0252118644067797,0.7605,0.750937734433608,0.779610194902549,51.5
"2000_2:1",2000,"2:1",1333,667,178,"TDM",0.00529661016949153,0.7005,0.73218304576144,0.637181409295352,63.7
"2000_2:1",2000,"2:1",1333,667,178,"MMR",0.011864406779661,0.792,0.831957989497374,0.712143928035982,49.3
"2000_2:1",2000,"2:1",1333,667,178,"ComBat",0.0613700564971751,0.913,0.936984246061515,0.865067466266867,51.1
"2000_2:1",2000,"2:1",1333,667,178,"ComBat_seq",0.0175847457627119,0.8575,0.922730682670668,0.727136431784108,91.4
"2000_2:1",2000,"2:1",1333,667,178,"RNABC",0.0643361581920904,0.9415,0.936234058514629,0.952023988005997,51.8
"2000_2:1",2000,"2:1",1333,667,178,"limma",0.0721045197740113,0.939,0.935483870967742,0.946026986506747,50.7
"2000_2:1",2000,"2:1",1333,667,178,"MNN",0.103742937853107,0.7965,0.798949737434359,0.79160419790105,53.9
"4000_2:1",4000,"2:1",2667,1333,178,"QN",0.247697368421053,0.787,0.75403074615673,0.852963240810203,51.3
"4000_2:1",4000,"2:1",2667,1333,178,"Angel",0.247861842105263,0.78675,0.753655793025872,0.852963240810203,50.5
"4000_2:1",4000,"2:1",2667,1333,178,"TDM",0.0046875,0.73375,0.768278965129359,0.664666166541635,64.8
"4000_2:1",4000,"2:1",2667,1333,178,"MMR",0.0116776315789474,0.8015,0.853393325834271,0.697674418604651,48.7
"4000_2:1",4000,"2:1",2667,1333,178,"ComBat",0.152302631578947,0.899,0.924634420697413,0.847711927981995,52.1
"4000_2:1",4000,"2:1",2667,1333,178,"ComBat_seq",0.0169407894736842,0.85225,0.928758905136858,0.699174793698425,90.8
"4000_2:1",4000,"2:1",2667,1333,178,"RNABC",0.340542763157895,0.94075,0.933258342707162,0.955738934733683,51.1
"4000_2:1",4000,"2:1",2667,1333,178,"limma",0.164226973684211,0.9345,0.923509561304837,0.95648912228057,50.4
"4000_2:1",4000,"2:1",2667,1333,178,"MNN",0.2234375,0.7175,0.733408323959505,0.685671417854464,53.9
"500_4:1",500,"4:1",400,100,178,"QN",0.0132822477650064,0.792,0.795,0.78,50.2
"500_4:1",500,"4:1",400,100,178,"Angel",0.0133461047254151,0.792,0.795,0.78,51.7
"500_4:1",500,"4:1",400,100,178,"TDM",0.0053639846743295,0.75,0.755,0.73,63
"500_4:1",500,"4:1",400,100,178,"MMR",0.0127075351213282,0.824,0.8225,0.83,49.3
"500_4:1",500,"4:1",400,100,178,"ComBat",0.0386334610472542,0.946,0.9475,0.94,51
"500_4:1",500,"4:1",400,100,178,"ComBat_seq",0.0173690932311622,0.93,0.93,0.93,89.5
"500_4:1",500,"4:1",400,100,178,"RNABC",0.0417624521072797,0.938,0.9375,0.94,51.8
"500_4:1",500,"4:1",400,100,178,"limma",0.0518518518518519,0.944,0.945,0.94,50.1
"500_4:1",500,"4:1",400,100,178,"MNN",0.0289272030651341,0.842,0.825,0.91,53.6
"1000_4:1",1000,"4:1",800,200,178,"QN",0.0163588390501319,0.767,0.75875,0.8,50.2
"1000_4:1",1000,"4:1",800,200,178,"Angel",0.0163588390501319,0.767,0.75875,0.8,51.8
"1000_4:1",1000,"4:1",800,200,178,"TDM",0.00521108179419525,0.746,0.735,0.79,64
"1000_4:1",1000,"4:1",800,200,178,"MMR",0.012598944591029,0.834,0.825,0.87,48
"1000_4:1",1000,"4:1",800,200,178,"ComBat",0.0484168865435356,0.934,0.93125,0.945,50.6
"1000_4:1",1000,"4:1",800,200,178,"ComBat_seq",0.0174802110817942,0.919,0.91625,0.93,92.2
"1000_4:1",1000,"4:1",800,200,178,"RNABC",0.0469656992084433,0.931,0.9275,0.945,50.9
"1000_4:1",1000,"4:1",800,200,178,"limma",0.0601583113456464,0.935,0.9325,0.945,49.9
"1000_4:1",1000,"4:1",800,200,178,"MNN",0.0423482849604222,0.844,0.82875,0.905,52.2
"2000_4:1",2000,"4:1",1600,400,178,"QN",0.0760593220338983,0.747,0.733125,0.8025,48.4
"2000_4:1",2000,"4:1",1600,400,178,"Angel",0.0764124293785311,0.747,0.733125,0.8025,49.9
"2000_4:1",2000,"4:1",1600,400,178,"TDM",0.00536723163841808,0.719,0.7375,0.645,62
"2000_4:1",2000,"4:1",1600,400,178,"MMR",0.0115819209039548,0.8075,0.831875,0.71,47.6
"2000_4:1",2000,"4:1",1600,400,178,"ComBat",0.0911723163841808,0.9105,0.92,0.8725,49.7
"2000_4:1",2000,"4:1",1600,400,178,"ComBat_seq",0.0175141242937853,0.8835,0.92125,0.7325,89.1
"2000_4:1",2000,"4:1",1600,400,178,"RNABC",0.141172316384181,0.9325,0.92875,0.9475,50.2
"2000_4:1",2000,"4:1",1600,400,178,"limma",0.102401129943503,0.924,0.9175,0.95,48.3
"2000_4:1",2000,"4:1",1600,400,178,"MNN",0.141172316384181,0.793,0.805625,0.7425,50.9
"4000_4:1",4000,"4:1",3200,800,178,"QN",0.375493421052632,0.755,0.7259375,0.87125,48
"4000_4:1",4000,"4:1",3200,800,178,"Angel",0.375411184210526,0.75475,0.725625,0.87125,48.1
"4000_4:1",4000,"4:1",3200,800,178,"TDM",0.00444078947368421,0.7455,0.7703125,0.64625,60.8
"4000_4:1",4000,"4:1",3200,800,178,"MMR",0.0122532894736842,0.81575,0.8509375,0.675,45.9
"4000_4:1",4000,"4:1",3200,800,178,"ComBat",0.241365131578947,0.90125,0.909375,0.86875,48.7
"4000_4:1",4000,"4:1",3200,800,178,"ComBat_seq",0.0171875,0.8765,0.92375,0.6875,87.9
"4000_4:1",4000,"4:1",3200,800,178,"RNABC",0.430756578947368,0.9335,0.930625,0.945,47.6
"4000_4:1",4000,"4:1",3200,800,178,"limma",0.256085526315789,0.91625,0.904375,0.96375,47.2
"4000_4:1",4000,"4:1",3200,800,178,"MNN",0.621628289473684,0.64,0.6403125,0.63875,49
