"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,121,"QN",0.0159003831417625,0.788,0.776,0.8,35.5
"500_1:1",500,"1:1",250,250,121,"Angel",0.0159003831417625,0.788,0.776,0.8,35.7
"500_1:1",500,"1:1",250,250,121,"TDM",0.0102809706257982,0.76,0.768,0.752,44.5
"500_1:1",500,"1:1",250,250,121,"MMR",0.0325670498084291,0.81,0.832,0.788,33.5
"500_1:1",500,"1:1",250,250,121,"ComBat",0.0715197956577267,0.902,0.888,0.916,38.1
"500_1:1",500,"1:1",250,250,121,"ComBat_seq",0.0492975734355045,0.886,0.884,0.888,66.8
"500_1:1",500,"1:1",250,250,121,"RNABC",0.0721583652618135,0.908,0.888,0.928,33.9
"500_1:1",500,"1:1",250,250,121,"limma",0.0795657726692209,0.9,0.884,0.916,34.6
"500_1:1",500,"1:1",250,250,121,"MNN",0.0253512132822478,0.734,0.772,0.696,36.8
"1000_1:1",1000,"1:1",500,500,121,"QN",0.0162928759894459,0.782,0.796,0.768,34.6
"1000_1:1",1000,"1:1",500,500,121,"Angel",0.0163588390501319,0.782,0.796,0.768,34.2
"1000_1:1",1000,"1:1",500,500,121,"TDM",0.0100923482849604,0.76,0.776,0.744,43.8
"1000_1:1",1000,"1:1",500,500,121,"MMR",0.0319920844327177,0.804,0.838,0.77,32.6
"1000_1:1",1000,"1:1",500,500,121,"ComBat",0.0701187335092348,0.918,0.908,0.928,35.2
"1000_1:1",1000,"1:1",500,500,121,"ComBat_seq",0.0480211081794195,0.892,0.894,0.89,61.5
"1000_1:1",1000,"1:1",500,500,121,"RNABC",0.0730870712401055,0.917,0.904,0.93,34.4
"1000_1:1",1000,"1:1",500,500,121,"limma",0.079089709762533,0.92,0.912,0.928,36.5
"1000_1:1",1000,"1:1",500,500,121,"MNN",0.0280343007915567,0.743,0.78,0.706,38.4
"2000_1:1",2000,"1:1",1000,1000,121,"QN",0.0206214689265537,0.75,0.761,0.739,37
"2000_1:1",2000,"1:1",1000,1000,121,"Angel",0.0206214689265537,0.7495,0.761,0.738,36.6
"2000_1:1",2000,"1:1",1000,1000,121,"TDM",0.0101694915254237,0.687,0.758,0.616,46.9
"2000_1:1",2000,"1:1",1000,1000,121,"MMR",0.0320621468926554,0.734,0.827,0.641,33.7
"2000_1:1",2000,"1:1",1000,1000,121,"ComBat",0.0705508474576271,0.8655,0.898,0.833,37
"2000_1:1",2000,"1:1",1000,1000,121,"ComBat_seq",0.0485169491525424,0.789,0.887,0.691,63.5
"2000_1:1",2000,"1:1",1000,1000,121,"RNABC",0.0766949152542373,0.908,0.897,0.919,33.8
"2000_1:1",2000,"1:1",1000,1000,121,"limma",0.0809322033898305,0.91,0.9,0.92,34.6
"2000_1:1",2000,"1:1",1000,1000,121,"MNN",0.259463276836158,0.7625,0.789,0.736,37.4
"4000_1:1",4000,"1:1",2000,2000,121,"QN",0.0231907894736842,0.80025,0.7605,0.84,34.3
"4000_1:1",4000,"1:1",2000,2000,121,"Angel",0.0231085526315789,0.8,0.7605,0.8395,35
"4000_1:1",4000,"1:1",2000,2000,121,"TDM",0.0101151315789474,0.70825,0.766,0.6505,45.7
"4000_1:1",4000,"1:1",2000,2000,121,"MMR",0.0316611842105263,0.74575,0.85,0.6415,33.3
"4000_1:1",4000,"1:1",2000,2000,121,"ComBat",0.0793585526315789,0.8545,0.9065,0.8025,35.4
"4000_1:1",4000,"1:1",2000,2000,121,"ComBat_seq",0.0476151315789474,0.79275,0.904,0.6815,63
"4000_1:1",4000,"1:1",2000,2000,121,"RNABC",0.0932565789473684,0.9275,0.901,0.954,36.3
"4000_1:1",4000,"1:1",2000,2000,121,"limma",0.0959703947368421,0.92475,0.9025,0.947,34
"4000_1:1",4000,"1:1",2000,2000,121,"MNN",0.361595394736842,0.71575,0.7205,0.711,37.5
"500_2:1",500,"2:1",333,167,121,"QN",0.0170498084291188,0.778,0.777777777777778,0.778443113772455,35.2
"500_2:1",500,"2:1",333,167,121,"Angel",0.0170498084291188,0.778,0.777777777777778,0.778443113772455,35.2
"500_2:1",500,"2:1",333,167,121,"TDM",0.0101532567049808,0.762,0.780780780780781,0.724550898203593,46.1
"500_2:1",500,"2:1",333,167,121,"MMR",0.0324393358876117,0.826,0.837837837837838,0.802395209580838,33.5
"500_2:1",500,"2:1",333,167,121,"ComBat",0.0696679438058748,0.91,0.900900900900901,0.92814371257485,36
"500_2:1",500,"2:1",333,167,121,"ComBat_seq",0.0494891443167305,0.892,0.888888888888889,0.898203592814371,61
"500_2:1",500,"2:1",333,167,121,"RNABC",0.0704342273307791,0.902,0.888888888888889,0.92814371257485,36.6
"500_2:1",500,"2:1",333,167,121,"limma",0.0776500638569604,0.908,0.894894894894895,0.934131736526946,35
"500_2:1",500,"2:1",333,167,121,"MNN",0.114814814814815,0.786,0.801801801801802,0.754491017964072,37.5
"1000_2:1",1000,"2:1",667,333,121,"QN",0.0184696569920844,0.782,0.773613193403298,0.798798798798799,35.1
"1000_2:1",1000,"2:1",667,333,121,"Angel",0.0184696569920844,0.782,0.773613193403298,0.798798798798799,35.5
