"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,162,"QN",0.00938697318007663,0.806,0.792,0.82,52.1
"500_1:1",500,"1:1",250,250,162,"Angel",0.00938697318007663,0.806,0.792,0.82,51.7
"500_1:1",500,"1:1",250,250,162,"TDM",0.00491698595146871,0.76,0.8,0.72,63.5
"500_1:1",500,"1:1",250,250,162,"MMR",0.0197956577266922,0.816,0.832,0.8,49.5
"500_1:1",500,"1:1",250,250,162,"ComBat",0.0314176245210728,0.92,0.912,0.928,55.8
"500_1:1",500,"1:1",250,250,162,"ComBat_seq",0.0211366538952746,0.898,0.912,0.884,90.1
"500_1:1",500,"1:1",250,250,162,"RNABC",0.0350574712643678,0.922,0.912,0.932,50.2
"500_1:1",500,"1:1",250,250,162,"limma",0.0419540229885058,0.912,0.908,0.916,50.5
"500_1:1",500,"1:1",250,250,162,"MNN",0.0686462324393359,0.82,0.824,0.816,53
"1000_1:1",1000,"1:1",500,500,162,"QN",0.0100923482849604,0.78,0.806,0.754,50.3
"1000_1:1",1000,"1:1",500,500,162,"Angel",0.0101583113456464,0.781,0.808,0.754,50.3
"1000_1:1",1000,"1:1",500,500,162,"TDM",0.0050131926121372,0.752,0.81,0.694,63.2
"1000_1:1",1000,"1:1",500,500,162,"MMR",0.0192612137203166,0.789,0.86,0.718,47.4
"1000_1:1",1000,"1:1",500,500,162,"ComBat",0.0317941952506596,0.932,0.928,0.936,51.6
"1000_1:1",1000,"1:1",500,500,162,"ComBat_seq",0.0203825857519789,0.911,0.922,0.9,90.2
"1000_1:1",1000,"1:1",500,500,162,"RNABC",0.0360817941952507,0.932,0.922,0.942,50.4
"1000_1:1",1000,"1:1",500,500,162,"limma",0.0420844327176781,0.928,0.926,0.93,50.7
"1000_1:1",1000,"1:1",500,500,162,"MNN",0.0538918205804749,0.801,0.822,0.78,52.4
"2000_1:1",2000,"1:1",1000,1000,162,"QN",0.0135593220338983,0.758,0.775,0.741,50.5
"2000_1:1",2000,"1:1",1000,1000,162,"Angel",0.0134887005649718,0.758,0.775,0.741,49.9
"2000_1:1",2000,"1:1",1000,1000,162,"TDM",0.00508474576271186,0.6855,0.789,0.582,63.8
"2000_1:1",2000,"1:1",1000,1000,162,"MMR",0.0188559322033898,0.7325,0.851,0.614,47.8
"2000_1:1",2000,"1:1",1000,1000,162,"ComBat",0.0324858757062147,0.889,0.929,0.849,51.4
"2000_1:1",2000,"1:1",1000,1000,162,"ComBat_seq",0.0196327683615819,0.8085,0.923,0.694,92.2
"2000_1:1",2000,"1:1",1000,1000,162,"RNABC",0.0385593220338983,0.929,0.925,0.933,50.8
"2000_1:1",2000,"1:1",1000,1000,162,"limma",0.0458333333333333,0.9275,0.923,0.932,50.9
"2000_1:1",2000,"1:1",1000,1000,162,"MNN",0.222245762711864,0.7965,0.824,0.769,52.7
"4000_1:1",4000,"1:1",2000,2000,162,"QN",0.0180098684210526,0.805,0.775,0.835,50.1
"4000_1:1",4000,"1:1",2000,2000,162,"Angel",0.0179276315789474,0.80475,0.775,0.8345,51
"4000_1:1",4000,"1:1",2000,2000,162,"TDM",0.00534539473684211,0.71225,0.802,0.6225,64.8
"4000_1:1",4000,"1:1",2000,2000,162,"MMR",0.0183388157894737,0.74275,0.864,0.6215,48.3
"4000_1:1",4000,"1:1",2000,2000,162,"ComBat",0.0477796052631579,0.87075,0.933,0.8085,51.7
"4000_1:1",4000,"1:1",2000,2000,162,"ComBat_seq",0.0182565789473684,0.80675,0.933,0.6805,91.8
"4000_1:1",4000,"1:1",2000,2000,162,"RNABC",0.0606085526315789,0.94475,0.9305,0.959,52.7
"4000_1:1",4000,"1:1",2000,2000,162,"limma",0.0646381578947368,0.9375,0.9295,0.9455,50
"4000_1:1",4000,"1:1",2000,2000,162,"MNN",0.265131578947368,0.72625,0.7265,0.726,53.8
"500_2:1",500,"2:1",333,167,162,"QN",0.011941251596424,0.808,0.807807807807808,0.808383233532934,50
"500_2:1",500,"2:1",333,167,162,"Angel",0.0121328224776501,0.808,0.807807807807808,0.808383233532934,51.6
"500_2:1",500,"2:1",333,167,162,"TDM",0.00491698595146871,0.784,0.810810810810811,0.730538922155689,63.8
"500_2:1",500,"2:1",333,167,162,"MMR",0.0197956577266922,0.82,0.840840840840841,0.778443113772455,49.4
"500_2:1",500,"2:1",333,167,162,"ComBat",0.0320561941251596,0.92,0.921921921921922,0.916167664670659,52.5
"500_2:1",500,"2:1",333,167,162,"ComBat_seq",0.0206896551724138,0.904,0.912912912912913,0.88622754491018,89.9
"500_2:1",500,"2:1",333,167,162,"RNABC",0.0349936143039591,0.916,0.918918918918919,0.910179640718563,52
"500_2:1",500,"2:1",333,167,162,"limma",0.041507024265645,0.914,0.921921921921922,0.898203592814371,51.1
"500_2:1",500,"2:1",333,167,162,"MNN",0.0814814814814815,0.842,0.828828828828829,0.868263473053892,52.7
"1000_2:1",1000,"2:1",667,333,162,"QN",0.0133245382585752,0.782,0.784107946026987,0.777777777777778,50.9
