"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,146,"QN",0.00632183908045977,0.786,0.772,0.8,56.8
"500_1:1",500,"1:1",250,250,146,"Angel",0.00625798212005109,0.788,0.772,0.804,57.9
"500_1:1",500,"1:1",250,250,146,"TDM",0.00383141762452107,0.77,0.764,0.776,71.5
"500_1:1",500,"1:1",250,250,146,"MMR",0.0268837803320562,0.832,0.764,0.9,52.7
"500_1:1",500,"1:1",250,250,146,"ComBat",0.0215836526181354,0.954,0.936,0.972,58.7
"500_1:1",500,"1:1",250,250,146,"ComBat_seq",0.0148786717752235,0.934,0.904,0.964,99.2
"500_1:1",500,"1:1",250,250,146,"RNABC",0.0291187739463602,0.952,0.94,0.964,55.2
"500_1:1",500,"1:1",250,250,146,"limma",0.0256704980842912,0.958,0.94,0.976,54.7
"500_1:1",500,"1:1",250,250,146,"MNN",0.148786717752235,0.644,0.676,0.612,57.2
"1000_1:1",1000,"1:1",500,500,146,"QN",0.00798153034300792,0.787,0.776,0.798,55
"1000_1:1",1000,"1:1",500,500,146,"Angel",0.00798153034300792,0.787,0.776,0.798,55.9
"1000_1:1",1000,"1:1",500,500,146,"TDM",0.00382585751978892,0.765,0.746,0.784,68.6
"1000_1:1",1000,"1:1",500,500,146,"MMR",0.0262532981530343,0.844,0.782,0.906,52.7
"1000_1:1",1000,"1:1",500,500,146,"ComBat",0.0223614775725594,0.954,0.938,0.97,56.4
"1000_1:1",1000,"1:1",500,500,146,"ComBat_seq",0.0151715039577836,0.932,0.908,0.956,96.4
"1000_1:1",1000,"1:1",500,500,146,"RNABC",0.0352242744063325,0.95,0.942,0.958,54.7
"1000_1:1",1000,"1:1",500,500,146,"limma",0.0264511873350923,0.952,0.942,0.962,55.1
"1000_1:1",1000,"1:1",500,500,146,"MNN",0.167414248021108,0.599,0.652,0.546,57.2
"2000_1:1",2000,"1:1",1000,1000,146,"QN",0.0142655367231638,0.758,0.753,0.763,54.9
"2000_1:1",2000,"1:1",1000,1000,146,"Angel",0.0141242937853107,0.7585,0.753,0.764,54.8
"2000_1:1",2000,"1:1",1000,1000,146,"TDM",0.00409604519774011,0.6955,0.722,0.669,69.8
"2000_1:1",2000,"1:1",1000,1000,146,"MMR",0.0253531073446328,0.753,0.767,0.739,53.5
"2000_1:1",2000,"1:1",1000,1000,146,"ComBat",0.0241525423728814,0.893,0.928,0.858,54.8
"2000_1:1",2000,"1:1",1000,1000,146,"ComBat_seq",0.0146186440677966,0.821,0.893,0.749,95
"2000_1:1",2000,"1:1",1000,1000,146,"RNABC",0.0423022598870057,0.942,0.938,0.946,53.5
"2000_1:1",2000,"1:1",1000,1000,146,"limma",0.0311440677966102,0.948,0.933,0.963,50.8
"2000_1:1",2000,"1:1",1000,1000,146,"MNN",0.0591101694915254,0.7595,0.813,0.706,53.8
"4000_1:1",4000,"1:1",2000,2000,146,"QN",0.00945723684210526,0.7925,0.756,0.829,50.7
"4000_1:1",4000,"1:1",2000,2000,146,"Angel",0.00945723684210526,0.792,0.755,0.829,51.9
"4000_1:1",4000,"1:1",2000,2000,146,"TDM",0.0040296052631579,0.7015,0.7315,0.6715,66
"4000_1:1",4000,"1:1",2000,2000,146,"MMR",0.0259868421052632,0.742,0.773,0.711,46.6
"4000_1:1",4000,"1:1",2000,2000,146,"ComBat",0.0379111842105263,0.865,0.9205,0.8095,46.6
"4000_1:1",4000,"1:1",2000,2000,146,"ComBat_seq",0.0138157894736842,0.8005,0.8905,0.7105,87.5
"4000_1:1",4000,"1:1",2000,2000,146,"RNABC",0.0240131578947368,0.94775,0.932,0.9635,47
