"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,108,"XPN",0.041698595146871,0.944,0.924,0.964,273.4
"1000_1:1",1000,"1:1",500,500,108,"XPN",0.0466358839050132,0.95,0.932,0.968,296.5
"2000_1:1",2000,"1:1",1000,1000,108,"XPN",0.0576271186440678,0.934,0.927,0.941,267.5
"4000_1:1",4000,"1:1",2000,2000,108,"XPN",0.107319078947368,0.93575,0.927,0.9445,288.6
"500_2:1",500,"2:1",333,167,108,"XPN",0.0422733077905492,0.936,0.927927927927928,0.952095808383233,278.3
"1000_2:1",1000,"2:1",667,333,108,"XPN",0.0483509234828496,0.946,0.932533733133433,0.972972972972973,291.5
"2000_2:1",2000,"2:1",1333,667,108,"XPN",0.0512005649717514,0.9415,0.936984246061515,0.950524737631184,260.4
"4000_2:1",4000,"2:1",2667,1333,108,"XPN",0.101644736842105,0.935,0.934758155230596,0.935483870967742,286.2
"500_4:1",500,"4:1",400,100,108,"XPN",0.0429757343550447,0.944,0.945,0.94,291.1
"1000_4:1",1000,"4:1",800,200,108,"XPN",0.0455145118733509,0.939,0.93125,0.97,291.9
"2000_4:1",2000,"4:1",1600,400,108,"XPN",0.0569209039548023,0.939,0.93625,0.95,298
"4000_4:1",4000,"4:1",3200,800,108,"XPN",0.0879111842105263,0.93825,0.939375,0.93375,272.6
