"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,123,"QN",0.00766283524904215,0.784,0.792,0.776,44.1
"500_1:1",500,"1:1",250,250,123,"Angel",0.00766283524904215,0.784,0.792,0.776,45
"500_1:1",500,"1:1",250,250,123,"TDM",0.0120689655172414,0.714,0.832,0.596,54
"500_1:1",500,"1:1",250,250,123,"MMR",0.112962962962963,0.756,0.896,0.616,40.9
"500_1:1",500,"1:1",250,250,123,"ComBat",0.0323754789272031,0.922,0.892,0.952,47.5
"500_1:1",500,"1:1",250,250,123,"ComBat_seq",0.0561941251596424,0.874,0.932,0.816,73.2
"500_1:1",500,"1:1",250,250,123,"RNABC",0.0336526181353768,0.92,0.892,0.948,42.2
"500_1:1",500,"1:1",250,250,123,"limma",0.0359514687100894,0.912,0.9,0.924,41.5
"500_1:1",500,"1:1",250,250,123,"MNN",0.0553639846743295,0.87,0.884,0.856,43.3
"1000_1:1",1000,"1:1",500,500,123,"QN",0.00725593667546174,0.79,0.816,0.764,39.9
"1000_1:1",1000,"1:1",500,500,123,"Angel",0.00725593667546174,0.789,0.816,0.762,40.7
"1000_1:1",1000,"1:1",500,500,123,"TDM",0.0120052770448549,0.722,0.86,0.584,52.4
"1000_1:1",1000,"1:1",500,500,123,"MMR",0.111081794195251,0.758,0.916,0.6,37.6
"1000_1:1",1000,"1:1",500,500,123,"ComBat",0.0313324538258575,0.93,0.916,0.944,42.5
"1000_1:1",1000,"1:1",500,500,123,"ComBat_seq",0.0548812664907652,0.895,0.952,0.838,68.8
"1000_1:1",1000,"1:1",500,500,123,"RNABC",0.0319261213720317,0.93,0.918,0.942,40.2
"1000_1:1",1000,"1:1",500,500,123,"limma",0.0346306068601583,0.931,0.924,0.938,40.3
"1000_1:1",1000,"1:1",500,500,123,"MNN",0.0751978891820581,0.855,0.886,0.824,42
"2000_1:1",2000,"1:1",1000,1000,123,"QN",0.00769774011299435,0.7835,0.785,0.782,38
"2000_1:1",2000,"1:1",1000,1000,123,"Angel",0.00769774011299435,0.7835,0.785,0.782,37.5
"2000_1:1",2000,"1:1",1000,1000,123,"TDM",0.0120762711864407,0.6915,0.862,0.521,49.3
"2000_1:1",2000,"1:1",1000,1000,123,"MMR",0.111370056497175,0.7105,0.906,0.515,37.1
"2000_1:1",2000,"1:1",1000,1000,123,"ComBat",0.0331920903954802,0.8855,0.918,0.853,37.5
"2000_1:1",2000,"1:1",1000,1000,123,"ComBat_seq",0.0548022598870056,0.8035,0.958,0.649,65.3
"2000_1:1",2000,"1:1",1000,1000,123,"RNABC",0.032274011299435,0.9355,0.915,0.956,38.4
"2000_1:1",2000,"1:1",1000,1000,123,"limma",0.0374293785310734,0.9355,0.92,0.951,36.3
