"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,193,"XPN",0.0298212005108557,0.944,0.92,0.968,244.4
"1000_1:1",1000,"1:1",500,500,193,"XPN",0.0287598944591029,0.941,0.924,0.958,214.5
"2000_1:1",2000,"1:1",1000,1000,193,"XPN",0.0302966101694915,0.943,0.919,0.967,223.2
"4000_1:1",4000,"1:1",2000,2000,193,"XPN",0.0950657894736842,0.9405,0.923,0.958,211.2
"500_2:1",500,"2:1",333,167,193,"XPN",0.0293103448275862,0.936,0.918918918918919,0.970059880239521,227.5
"1000_2:1",1000,"2:1",667,333,193,"XPN",0.0282321899736148,0.943,0.928035982008996,0.972972972972973,219
"2000_2:1",2000,"2:1",1333,667,193,"XPN",0.0327683615819209,0.935,0.918229557389347,0.968515742128936,232.9
"4000_2:1",4000,"2:1",2667,1333,193,"XPN",0.107319078947368,0.93625,0.931383577052868,0.945986496624156,215.5
"500_4:1",500,"4:1",400,100,193,"XPN",0.0296934865900383,0.934,0.925,0.97,230.9
"1000_4:1",1000,"4:1",800,200,193,"XPN",0.0275725593667546,0.93,0.91875,0.975,227.3
"2000_4:1",2000,"4:1",1600,400,193,"XPN",0.0291666666666667,0.924,0.9125,0.97,215.6
"4000_4:1",4000,"4:1",3200,800,193,"XPN",0.108141447368421,0.93025,0.9284375,0.9375,215.7
