"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,198,"QN",0.0197318007662835,0.79,0.78,0.8,70.9
"500_1:1",500,"1:1",250,250,198,"Angel",0.0196679438058748,0.79,0.78,0.8,70.9
"500_1:1",500,"1:1",250,250,198,"TDM",0.00874840357598978,0.736,0.672,0.8,86.8
"500_1:1",500,"1:1",250,250,198,"MMR",0.030779054916986,0.784,0.708,0.86,68.7
"500_1:1",500,"1:1",250,250,198,"ComBat",0.0441890166028097,0.95,0.948,0.952,76.5
"500_1:1",500,"1:1",250,250,198,"ComBat_seq",0.0286079182630907,0.916,0.904,0.928,128
"500_1:1",500,"1:1",250,250,198,"RNABC",0.0535759897828863,0.95,0.952,0.948,69.9
"500_1:1",500,"1:1",250,250,198,"limma",0.0575989782886335,0.95,0.944,0.956,65.7
"500_1:1",500,"1:1",250,250,198,"MNN",0.0360153256704981,0.87,0.876,0.864,66.3
"1000_1:1",1000,"1:1",500,500,198,"QN",0.0234168865435356,0.784,0.794,0.774,61.6
"1000_1:1",1000,"1:1",500,500,198,"Angel",0.0234168865435356,0.784,0.794,0.774,63.6
"1000_1:1",1000,"1:1",500,500,198,"TDM",0.00870712401055409,0.743,0.708,0.778,78.3
"1000_1:1",1000,"1:1",500,500,198,"MMR",0.0300131926121372,0.772,0.746,0.798,61
"1000_1:1",1000,"1:1",500,500,198,"ComBat",0.0453166226912929,0.934,0.946,0.922,66.6
"1000_1:1",1000,"1:1",500,500,198,"ComBat_seq",0.028957783641161,0.914,0.91,0.918,117.1
"1000_1:1",1000,"1:1",500,500,198,"RNABC",0.0605540897097625,0.938,0.952,0.924,68.8
"1000_1:1",1000,"1:1",500,500,198,"limma",0.0601583113456464,0.933,0.94,0.926,69.1
"1000_1:1",1000,"1:1",500,500,198,"MNN",0.0480211081794195,0.854,0.886,0.822,73.3
"2000_1:1",2000,"1:1",1000,1000,198,"QN",0.0317796610169492,0.7505,0.782,0.719,66.8
"2000_1:1",2000,"1:1",1000,1000,198,"Angel",0.031638418079096,0.7505,0.782,0.719,68.8
"2000_1:1",2000,"1:1",1000,1000,198,"TDM",0.00946327683615819,0.693,0.695,0.691,83.3
"2000_1:1",2000,"1:1",1000,1000,198,"MMR",0.0295197740112994,0.724,0.751,0.697,66.4
"2000_1:1",2000,"1:1",1000,1000,198,"ComBat",0.0549435028248588,0.8955,0.952,0.839,69
"2000_1:1",2000,"1:1",1000,1000,198,"ComBat_seq",0.0291666666666667,0.8215,0.919,0.724,118.2
"2000_1:1",2000,"1:1",1000,1000,198,"RNABC",0.0707627118644068,0.937,0.954,0.92,68.5
