"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,194,"XPN",0.0222222222222222,0.96,0.948,0.972,205.3
"1000_1:1",1000,"1:1",500,500,194,"XPN",0.0233509234828496,0.96,0.956,0.964,201
"2000_1:1",2000,"1:1",1000,1000,194,"XPN",0.0208333333333333,0.954,0.958,0.95,215.7
"4000_1:1",4000,"1:1",2000,2000,194,"XPN",0.0357730263157895,0.953,0.9535,0.9525,218.1
"500_2:1",500,"2:1",333,167,194,"XPN",0.022477650063857,0.962,0.957957957957958,0.970059880239521,208.3
"1000_2:1",1000,"2:1",667,333,194,"XPN",0.0235488126649077,0.958,0.952023988005997,0.96996996996997,193.6
"2000_2:1",2000,"2:1",1333,667,194,"XPN",0.0230225988700565,0.955,0.953488372093023,0.958020989505247,208.6
"4000_2:1",4000,"2:1",2667,1333,194,"XPN",0.0472861842105263,0.95175,0.958380202474691,0.938484621155289,235.9
"500_4:1",500,"4:1",400,100,194,"XPN",0.0237547892720306,0.952,0.95,0.96,206.9
"1000_4:1",1000,"4:1",800,200,194,"XPN",0.0243403693931398,0.953,0.9475,0.975,190.7
"2000_4:1",2000,"4:1",1600,400,194,"XPN",0.0254943502824859,0.9535,0.951875,0.96,209.4
"4000_4:1",4000,"4:1",3200,800,194,"XPN",0.0427631578947368,0.955,0.9571875,0.94625,212.2
