"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,182,"XPN",0.0338441890166028,0.954,0.936,0.972,196.9
"1000_1:1",1000,"1:1",500,500,182,"XPN",0.0344986807387863,0.946,0.946,0.946,203.7
"2000_1:1",2000,"1:1",1000,1000,182,"XPN",0.0438559322033898,0.9435,0.939,0.948,197
"4000_1:1",4000,"1:1",2000,2000,182,"XPN",0.127467105263158,0.94225,0.943,0.9415,202.6
"500_2:1",500,"2:1",333,167,182,"XPN",0.0339719029374202,0.948,0.93993993993994,0.964071856287425,185.8
"1000_2:1",1000,"2:1",667,333,182,"XPN",0.0340369393139842,0.945,0.941529235382309,0.951951951951952,216.8
"2000_2:1",2000,"2:1",1333,667,182,"XPN",0.0449152542372881,0.9365,0.933233308327082,0.943028485757121,203.1
"4000_2:1",4000,"2:1",2667,1333,182,"XPN",0.121546052631579,0.94425,0.948631421072366,0.935483870967742,207.3
"500_4:1",500,"4:1",400,100,182,"XPN",0.0348020434227331,0.948,0.945,0.96,189.5
"1000_4:1",1000,"4:1",800,200,182,"XPN",0.0348284960422164,0.941,0.93875,0.95,208.9
"2000_4:1",2000,"4:1",1600,400,182,"XPN",0.052683615819209,0.937,0.936875,0.9375,207.4
"4000_4:1",4000,"4:1",3200,800,182,"XPN",0.151973684210526,0.9475,0.948125,0.945,210
