"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,154,"XPN",0.0577266922094508,0.948,0.92,0.976,307
"1000_1:1",1000,"1:1",500,500,154,"XPN",0.0613456464379947,0.945,0.928,0.962,298.6
"2000_1:1",2000,"1:1",1000,1000,154,"XPN",0.0639124293785311,0.9455,0.927,0.964,267.8
"4000_1:1",4000,"1:1",2000,2000,154,"XPN",0.0777138157894737,0.93825,0.937,0.9395,280.6
"500_2:1",500,"2:1",333,167,154,"XPN",0.0547892720306513,0.938,0.915915915915916,0.982035928143713,305.4
"1000_2:1",1000,"2:1",667,333,154,"XPN",0.0647757255936676,0.936,0.91904047976012,0.96996996996997,292.4
"2000_2:1",2000,"2:1",1333,667,154,"XPN",0.0606638418079096,0.931,0.920480120030007,0.952023988005997,266.5
"4000_2:1",4000,"2:1",2667,1333,154,"XPN",0.0924342105263158,0.93875,0.94188226471691,0.932483120780195,255.5
"500_4:1",500,"4:1",400,100,154,"XPN",0.0520434227330779,0.938,0.93,0.97,295
"1000_4:1",1000,"4:1",800,200,154,"XPN",0.0592348284960422,0.93,0.92,0.97,287.7
"2000_4:1",2000,"4:1",1600,400,154,"XPN",0.058545197740113,0.9245,0.918125,0.95,275.3
"4000_4:1",4000,"4:1",3200,800,154,"XPN",0.0873355263157895,0.9385,0.9446875,0.91375,261.1
