"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,176,"XPN",0.0432311621966794,0.942,0.916,0.968,213.9
"1000_1:1",1000,"1:1",500,500,176,"XPN",0.0552770448548813,0.939,0.926,0.952,203.8
"2000_1:1",2000,"1:1",1000,1000,176,"XPN",0.0574152542372881,0.9345,0.924,0.945,209.1
"4000_1:1",4000,"1:1",2000,2000,176,"XPN",0.0837993421052632,0.92975,0.9325,0.927,205.7
"500_2:1",500,"2:1",333,167,176,"XPN",0.044125159642401,0.944,0.930930930930931,0.970059880239521,206.2
"1000_2:1",1000,"2:1",667,333,176,"XPN",0.0577176781002639,0.936,0.92503748125937,0.957957957957958,203.5
"2000_2:1",2000,"2:1",1333,667,176,"XPN",0.0708333333333333,0.9225,0.9152288072018,0.937031484257871,207.6
"4000_2:1",4000,"2:1",2667,1333,176,"XPN",0.127878289473684,0.92475,0.929508811398575,0.9152288072018,200.9
"500_4:1",500,"4:1",400,100,176,"XPN",0.0448914431673052,0.946,0.9425,0.96,206.5
"1000_4:1",1000,"4:1",800,200,176,"XPN",0.0572559366754617,0.928,0.92125,0.955,206.8
"2000_4:1",2000,"4:1",1600,400,176,"XPN",0.0879943502824859,0.9155,0.914375,0.92,198.7
"4000_4:1",4000,"4:1",3200,800,176,"XPN",0.147779605263158,0.92325,0.9234375,0.9225,194.6
