"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,153,"QN",0.0230523627075351,0.79,0.788,0.792,52.5
"500_1:1",500,"1:1",250,250,153,"Angel",0.0230523627075351,0.792,0.788,0.796,53.3
"500_1:1",500,"1:1",250,250,153,"TDM",0.0284163473818646,0.736,0.816,0.656,65.3
"500_1:1",500,"1:1",250,250,153,"MMR",0.0653256704980843,0.786,0.836,0.736,48.8
"500_1:1",500,"1:1",250,250,153,"ComBat",0.085823754789272,0.926,0.896,0.956,53.7
"500_1:1",500,"1:1",250,250,153,"ComBat_seq",0.0875478927203065,0.906,0.9,0.912,94.5
"500_1:1",500,"1:1",250,250,153,"RNABC",0.115325670498084,0.926,0.9,0.952,51.1
"500_1:1",500,"1:1",250,250,153,"limma",0.0969348659003831,0.918,0.892,0.944,52.2
"500_1:1",500,"1:1",250,250,153,"MNN",0.206577266922095,0.678,0.764,0.592,54.1
"1000_1:1",1000,"1:1",500,500,153,"QN",0.0218337730870712,0.774,0.786,0.762,52.1
"1000_1:1",1000,"1:1",500,500,153,"Angel",0.0217678100263852,0.774,0.786,0.762,51.1
"1000_1:1",1000,"1:1",500,500,153,"TDM",0.0280343007915567,0.732,0.82,0.644,65.5
"1000_1:1",1000,"1:1",500,500,153,"MMR",0.0652374670184697,0.78,0.848,0.712,48.6
"1000_1:1",1000,"1:1",500,500,153,"ComBat",0.0842348284960422,0.928,0.91,0.946,51.1
"1000_1:1",1000,"1:1",500,500,153,"ComBat_seq",0.0867414248021108,0.899,0.902,0.896,92.9
"1000_1:1",1000,"1:1",500,500,153,"RNABC",0.105672823218997,0.921,0.914,0.928,51.3
"1000_1:1",1000,"1:1",500,500,153,"limma",0.0953166226912929,0.919,0.904,0.934,49.9
"1000_1:1",1000,"1:1",500,500,153,"MNN",0.200065963060686,0.658,0.746,0.57,54.8
"2000_1:1",2000,"1:1",1000,1000,153,"QN",0.0225988700564972,0.7545,0.753,0.756,50.9
