"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,134,"QN",0.0365900383141762,0.78,0.796,0.764,54.3
"500_1:1",500,"1:1",250,250,134,"Angel",0.0362068965517241,0.78,0.796,0.764,54
"500_1:1",500,"1:1",250,250,134,"TDM",0.0245210727969349,0.728,0.668,0.788,71.4
"500_1:1",500,"1:1",250,250,134,"MMR",0.0840357598978289,0.77,0.696,0.844,50.9
"500_1:1",500,"1:1",250,250,134,"ComBat",0.0932950191570881,0.912,0.924,0.9,58.7
"500_1:1",500,"1:1",250,250,134,"ComBat_seq",0.0904214559386973,0.894,0.868,0.92,109.7
"500_1:1",500,"1:1",250,250,134,"RNABC",0.129054916985951,0.91,0.924,0.896,52.9
"500_1:1",500,"1:1",250,250,134,"limma",0.0996168582375479,0.916,0.924,0.908,49.7
"500_1:1",500,"1:1",250,250,134,"MNN",0.0518518518518519,0.728,0.784,0.672,59.3
"1000_1:1",1000,"1:1",500,500,134,"QN",0.041688654353562,0.778,0.81,0.746,52.9
"1000_1:1",1000,"1:1",500,500,134,"Angel",0.041688654353562,0.778,0.81,0.746,53.8
"1000_1:1",1000,"1:1",500,500,134,"TDM",0.0240105540897098,0.723,0.666,0.78,70.8
"1000_1:1",1000,"1:1",500,500,134,"MMR",0.0822559366754617,0.764,0.722,0.806,52.6
"1000_1:1",1000,"1:1",500,500,134,"ComBat",0.0945910290237467,0.903,0.926,0.88,55.1
"1000_1:1",1000,"1:1",500,500,134,"ComBat_seq",0.0897097625329815,0.882,0.886,0.878,105.4
"1000_1:1",1000,"1:1",500,500,134,"RNABC",0.144195250659631,0.902,0.934,0.87,54.4
"1000_1:1",1000,"1:1",500,500,134,"limma",0.101451187335092,0.902,0.922,0.882,53.4
"1000_1:1",1000,"1:1",500,500,134,"MNN",0.0986807387862797,0.731,0.762,0.7,61.8
"2000_1:1",2000,"1:1",1000,1000,134,"QN",0.0622881355932203,0.7365,0.771,0.702,53
"2000_1:1",2000,"1:1",1000,1000,134,"Angel",0.061864406779661,0.7365,0.771,0.702,53.4
"2000_1:1",2000,"1:1",1000,1000,134,"TDM",0.0236581920903955,0.691,0.668,0.714,70.1
"2000_1:1",2000,"1:1",1000,1000,134,"MMR",0.0824858757062147,0.724,0.72,0.728,50.1
"2000_1:1",2000,"1:1",1000,1000,134,"ComBat",0.106285310734463,0.874,0.929,0.819,53.7
"2000_1:1",2000,"1:1",1000,1000,134,"ComBat_seq",0.0899011299435028,0.7955,0.885,0.706,101.6
"2000_1:1",2000,"1:1",1000,1000,134,"RNABC",0.163983050847458,0.8985,0.938,0.859,52.7
"2000_1:1",2000,"1:1",1000,1000,134,"limma",0.114689265536723,0.921,0.923,0.919,52.6
"2000_1:1",2000,"1:1",1000,1000,134,"MNN",0.0722457627118644,0.709,0.754,0.664,65.7
"4000_1:1",4000,"1:1",2000,2000,134,"QN",0.0375,0.7615,0.7655,0.7575,59.4
"4000_1:1",4000,"1:1",2000,2000,134,"Angel",0.0375,0.76125,0.7645,0.758,61.2
"4000_1:1",4000,"1:1",2000,2000,134,"TDM",0.0224506578947368,0.68725,0.666,0.7085,81.3
"4000_1:1",4000,"1:1",2000,2000,134,"MMR",0.0832236842105263,0.70725,0.7295,0.685,58.2
"4000_1:1",4000,"1:1",2000,2000,134,"ComBat",0.139884868421053,0.844,0.9215,0.7665,63
"4000_1:1",4000,"1:1",2000,2000,134,"ComBat_seq",0.0946546052631579,0.76775,0.8795,0.656,118
"4000_1:1",4000,"1:1",2000,2000,134,"RNABC",0.124095394736842,0.91575,0.9335,0.898,63.7
"4000_1:1",4000,"1:1",2000,2000,134,"limma",0.152384868421053,0.91175,0.9135,0.91,62
"4000_1:1",4000,"1:1",2000,2000,134,"MNN",0.208552631578947,0.73975,0.801,0.6785,71.3
"500_2:1",500,"2:1",333,167,134,"QN",0.0328224776500639,0.776,0.795795795795796,0.736526946107784,59.9
"500_2:1",500,"2:1",333,167,134,"Angel",0.0326947637292465,0.774,0.792792792792793,0.736526946107784,62.6
"500_2:1",500,"2:1",333,167,134,"TDM",0.0249680715197957,0.688,0.645645645645646,0.772455089820359,82.5
"500_2:1",500,"2:1",333,167,134,"MMR",0.0840357598978289,0.752,0.714714714714715,0.826347305389222,60.1
"500_2:1",500,"2:1",333,167,134,"ComBat",0.098786717752235,0.912,0.918918918918919,0.898203592814371,64.3
"500_2:1",500,"2:1",333,167,134,"ComBat_seq",0.0920178799489144,0.894,0.882882882882883,0.916167664670659,126.3
"500_2:1",500,"2:1",333,167,134,"RNABC",0.11992337164751,0.914,0.927927927927928,0.88622754491018,64.6
"500_2:1",500,"2:1",333,167,134,"limma",0.105874840357599,0.912,0.915915915915916,0.904191616766467,64
"500_2:1",500,"2:1",333,167,134,"MNN",0.0765644955300128,0.706,0.732732732732733,0.652694610778443,72.1
"1000_2:1",1000,"2:1",667,333,134,"QN",0.0356200527704486,0.766,0.770614692653673,0.756756756756757,60.2
