"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,116,"XPN",0.0266283524904215,0.964,0.948,0.98,272.2
"1000_1:1",1000,"1:1",500,500,116,"XPN",0.0340369393139842,0.951,0.952,0.95,255.3
"2000_1:1",2000,"1:1",1000,1000,116,"XPN",0.0302966101694915,0.9505,0.952,0.949,269.5
"4000_1:1",4000,"1:1",2000,2000,116,"XPN",0.0735197368421053,0.95175,0.9575,0.946,286.6
"500_2:1",500,"2:1",333,167,116,"XPN",0.0272030651340996,0.96,0.951951951951952,0.976047904191617,273
"1000_2:1",1000,"2:1",667,333,116,"XPN",0.0306068601583113,0.952,0.947526236881559,0.960960960960961,254.7
"2000_2:1",2000,"2:1",1333,667,116,"XPN",0.0293785310734463,0.9525,0.955738934733683,0.946026986506747,268.6
"4000_2:1",4000,"2:1",2667,1333,116,"XPN",0.0822368421052632,0.94975,0.957630296212973,0.933983495873968,283.5
"500_4:1",500,"4:1",400,100,116,"XPN",0.0246487867177522,0.962,0.96,0.97,266.3
"1000_4:1",1000,"4:1",800,200,116,"XPN",0.0298153034300792,0.95,0.9475,0.96,246.8
"2000_4:1",2000,"4:1",1600,400,116,"XPN",0.0328389830508475,0.9505,0.950625,0.95,265.1
"4000_4:1",4000,"4:1",3200,800,116,"XPN",0.0850328947368421,0.941,0.946875,0.9175,278.3
