"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,158,"XPN",0.0943805874840358,0.924,0.92,0.928,267.2
"1000_1:1",1000,"1:1",500,500,158,"XPN",0.0930079155672823,0.929,0.936,0.922,281.9
"2000_1:1",2000,"1:1",1000,1000,158,"XPN",0.0921610169491525,0.9205,0.939,0.902,278.9
"4000_1:1",4000,"1:1",2000,2000,158,"XPN",0.109210526315789,0.92275,0.9365,0.909,279.1
"500_2:1",500,"2:1",333,167,158,"XPN",0.0893997445721584,0.93,0.930930930930931,0.92814371257485,281.4
"1000_2:1",1000,"2:1",667,333,158,"XPN",0.0844986807387863,0.935,0.941529235382309,0.921921921921922,278.8
"2000_2:1",2000,"2:1",1333,667,158,"XPN",0.0913135593220339,0.9335,0.940735183795949,0.91904047976012,278.6
"4000_2:1",4000,"2:1",2667,1333,158,"XPN",0.140542763157895,0.92175,0.937007874015748,0.891222805701425,289.6
"500_4:1",500,"4:1",400,100,158,"XPN",0.0805236270753512,0.928,0.93,0.92,275.4
"1000_4:1",1000,"4:1",800,200,158,"XPN",0.0778364116094987,0.938,0.94,0.93,277.7
"2000_4:1",2000,"4:1",1600,400,158,"XPN",0.102401129943503,0.9365,0.939375,0.925,267.9
"4000_4:1",4000,"4:1",3200,800,158,"XPN",0.162088815789474,0.91875,0.9325,0.86375,278.7
