"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,170,"XPN",0.0311621966794381,0.96,0.956,0.964,286.5
"1000_1:1",1000,"1:1",500,500,170,"XPN",0.0298812664907652,0.954,0.968,0.94,287
"2000_1:1",2000,"1:1",1000,1000,170,"XPN",0.0300141242937853,0.9585,0.969,0.948,254.7
"4000_1:1",4000,"1:1",2000,2000,170,"XPN",0.0828125,0.9515,0.961,0.942,252.6
"500_2:1",500,"2:1",333,167,170,"XPN",0.0310344827586207,0.962,0.963963963963964,0.958083832335329,275.4
"1000_2:1",1000,"2:1",667,333,170,"XPN",0.029353562005277,0.96,0.967016491754123,0.945945945945946,278.8
"2000_2:1",2000,"2:1",1333,667,170,"XPN",0.0311440677966102,0.9555,0.962490622655664,0.941529235382309,257.5
"4000_2:1",4000,"2:1",2667,1333,170,"XPN",0.1234375,0.9475,0.952755905511811,0.936984246061515,261.9
"500_4:1",500,"4:1",400,100,170,"XPN",0.0311621966794381,0.972,0.9725,0.97,281.2
"1000_4:1",1000,"4:1",800,200,170,"XPN",0.0304749340369393,0.961,0.965,0.945,288
"2000_4:1",2000,"4:1",1600,400,170,"XPN",0.0383474576271186,0.9575,0.96125,0.9425,248.6
"4000_4:1",4000,"4:1",3200,800,170,"XPN",0.0773026315789474,0.9485,0.9528125,0.93125,260.3
