"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,151,"QN",0.00900383141762452,0.808,0.816,0.8,62
"500_1:1",500,"1:1",250,250,151,"Angel",0.00900383141762452,0.808,0.816,0.8,64
"500_1:1",500,"1:1",250,250,151,"TDM",0.00485312899106003,0.76,0.764,0.756,77.5
"500_1:1",500,"1:1",250,250,151,"MMR",0.0164750957854406,0.796,0.772,0.82,59.1
"500_1:1",500,"1:1",250,250,151,"ComBat",0.0294380587484036,0.946,0.936,0.956,67.4
"500_1:1",500,"1:1",250,250,151,"ComBat_seq",0.0153256704980843,0.936,0.92,0.952,110.1
"500_1:1",500,"1:1",250,250,151,"RNABC",0.0371008939974457,0.948,0.936,0.96,61.3
"500_1:1",500,"1:1",250,250,151,"limma",0.0366538952745849,0.944,0.936,0.952,61.1
"500_1:1",500,"1:1",250,250,151,"MNN",0.0791826309067688,0.808,0.82,0.796,67.8
"1000_1:1",1000,"1:1",500,500,151,"QN",0.0118733509234828,0.791,0.802,0.78,63.3
"1000_1:1",1000,"1:1",500,500,151,"Angel",0.0118733509234828,0.791,0.802,0.78,61.5
"1000_1:1",1000,"1:1",500,500,151,"TDM",0.00468337730870712,0.757,0.752,0.762,77.2
"1000_1:1",1000,"1:1",500,500,151,"MMR",0.0164248021108179,0.811,0.79,0.832,60
"1000_1:1",1000,"1:1",500,500,151,"ComBat",0.0297493403693931,0.952,0.952,0.952,61.9
"1000_1:1",1000,"1:1",500,500,151,"ComBat_seq",0.0151715039577836,0.938,0.93,0.946,109.5
"1000_1:1",1000,"1:1",500,500,151,"RNABC",0.0437335092348285,0.953,0.948,0.958,62.9
"1000_1:1",1000,"1:1",500,500,151,"limma",0.0359498680738786,0.951,0.946,0.956,61
"1000_1:1",1000,"1:1",500,500,151,"MNN",0.109498680738786,0.782,0.798,0.766,65.7
"2000_1:1",2000,"1:1",1000,1000,151,"QN",0.0189971751412429,0.751,0.773,0.729,60.4
"2000_1:1",2000,"1:1",1000,1000,151,"Angel",0.0189971751412429,0.7505,0.773,0.728,62.6
"2000_1:1",2000,"1:1",1000,1000,151,"TDM",0.00494350282485876,0.683,0.731,0.635,75
