"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,173,"QN",0.0316730523627075,0.77,0.76,0.78,60.7
"500_1:1",500,"1:1",250,250,173,"Angel",0.0316091954022989,0.77,0.76,0.78,63.1
"500_1:1",500,"1:1",250,250,173,"TDM",0.0296296296296296,0.746,0.808,0.684,74.4
"500_1:1",500,"1:1",250,250,173,"MMR",0.0988505747126437,0.794,0.82,0.768,58.1
"500_1:1",500,"1:1",250,250,173,"ComBat",0.140740740740741,0.888,0.856,0.92,63.4
"500_1:1",500,"1:1",250,250,173,"ComBat_seq",0.124648786717752,0.864,0.868,0.86,104.9
"500_1:1",500,"1:1",250,250,173,"RNABC",0.164687100893997,0.888,0.856,0.92,56.3
"500_1:1",500,"1:1",250,250,173,"limma",0.149361430395913,0.888,0.86,0.916,56.6
"500_1:1",500,"1:1",250,250,173,"MNN",0.139974457215837,0.77,0.796,0.744,59.2
"1000_1:1",1000,"1:1",500,500,173,"QN",0.0301451187335092,0.762,0.766,0.758,56.5
"1000_1:1",1000,"1:1",500,500,173,"Angel",0.0300791556728232,0.762,0.766,0.758,56.1
"1000_1:1",1000,"1:1",500,500,173,"TDM",0.028957783641161,0.734,0.8,0.668,69
"1000_1:1",1000,"1:1",500,500,173,"MMR",0.0978891820580475,0.805,0.836,0.774,53.5
"1000_1:1",1000,"1:1",500,500,173,"ComBat",0.136675461741425,0.9,0.872,0.928,57.3
"1000_1:1",1000,"1:1",500,500,173,"ComBat_seq",0.122625329815303,0.882,0.884,0.88,98.4
"1000_1:1",1000,"1:1",500,500,173,"RNABC",0.152836411609499,0.896,0.872,0.92,57.2
"1000_1:1",1000,"1:1",500,500,173,"limma",0.146503957783641,0.898,0.872,0.924,55.1
"1000_1:1",1000,"1:1",500,500,173,"MNN",0.22302110817942,0.704,0.788,0.62,56.2
"2000_1:1",2000,"1:1",1000,1000,173,"QN",0.0309322033898305,0.7515,0.743,0.76,54.1
"2000_1:1",2000,"1:1",1000,1000,173,"Angel",0.0309322033898305,0.7515,0.743,0.76,54.3
"2000_1:1",2000,"1:1",1000,1000,173,"TDM",0.0292372881355932,0.693,0.772,0.614,68.2
"2000_1:1",2000,"1:1",1000,1000,173,"MMR",0.0988700564971751,0.7265,0.826,0.627,52.9
"2000_1:1",2000,"1:1",1000,1000,173,"ComBat",0.132838983050847,0.845,0.851,0.839,56.9
"2000_1:1",2000,"1:1",1000,1000,173,"ComBat_seq",0.122175141242938,0.7665,0.865,0.668,98.4
"2000_1:1",2000,"1:1",1000,1000,173,"RNABC",0.144632768361582,0.895,0.858,0.932,54.1
"2000_1:1",2000,"1:1",1000,1000,173,"limma",0.144632768361582,0.893,0.855,0.931,55
"2000_1:1",2000,"1:1",1000,1000,173,"MNN",0.250141242937853,0.7645,0.825,0.704,60.4
"4000_1:1",4000,"1:1",2000,2000,173,"QN",0.0376644736842105,0.798,0.752,0.844,55.5
"4000_1:1",4000,"1:1",2000,2000,173,"Angel",0.0377467105263158,0.798,0.752,0.844,57.5
"4000_1:1",4000,"1:1",2000,2000,173,"TDM",0.0287006578947368,0.7135,0.788,0.639,70.9
"4000_1:1",4000,"1:1",2000,2000,173,"MMR",0.102055921052632,0.73325,0.845,0.6215,53.7
"4000_1:1",4000,"1:1",2000,2000,173,"ComBat",0.132648026315789,0.83225,0.8625,0.802,56.5
"4000_1:1",4000,"1:1",2000,2000,173,"ComBat_seq",0.118832236842105,0.774,0.8855,0.6625,98.3
"4000_1:1",4000,"1:1",2000,2000,173,"RNABC",0.220148026315789,0.905,0.87,0.94,54.4
"4000_1:1",4000,"1:1",2000,2000,173,"limma",0.146463815789474,0.9035,0.865,0.942,53.8
"4000_1:1",4000,"1:1",2000,2000,173,"MNN",0.344407894736842,0.7095,0.7235,0.6955,56.7
"500_2:1",500,"2:1",333,167,173,"QN",0.0319284802043423,0.762,0.765765765765766,0.754491017964072,53.4
"500_2:1",500,"2:1",333,167,173,"Angel",0.0318646232439336,0.762,0.765765765765766,0.754491017964072,55.1
"500_2:1",500,"2:1",333,167,173,"TDM",0.0291826309067688,0.758,0.804804804804805,0.664670658682635,68.7
"500_2:1",500,"2:1",333,167,173,"MMR",0.098786717752235,0.814,0.840840840840841,0.760479041916168,54.6
"500_2:1",500,"2:1",333,167,173,"ComBat",0.13492975734355,0.88,0.852852852852853,0.934131736526946,55.3
"500_2:1",500,"2:1",333,167,173,"ComBat_seq",0.123563218390805,0.87,0.873873873873874,0.862275449101796,99.3
"500_2:1",500,"2:1",333,167,173,"RNABC",0.167305236270753,0.88,0.855855855855856,0.92814371257485,57.4
"500_2:1",500,"2:1",333,167,173,"limma",0.145785440613027,0.88,0.858858858858859,0.922155688622755,55.1
"500_2:1",500,"2:1",333,167,173,"MNN",0.135249042145594,0.816,0.822822822822823,0.802395209580838,57.2
"1000_2:1",1000,"2:1",667,333,173,"QN",0.0318601583113456,0.764,0.751124437781109,0.78978978978979,53.8
"1000_2:1",1000,"2:1",667,333,173,"Angel",0.0318601583113456,0.764,0.751124437781109,0.78978978978979,54.8
"1000_2:1",1000,"2:1",667,333,173,"TDM",0.0287598944591029,0.748,0.781109445277361,0.681681681681682,66.6
"1000_2:1",1000,"2:1",667,333,173,"MMR",0.0978232189973615,0.811,0.827586206896552,0.777777777777778,52.3
"1000_2:1",1000,"2:1",667,333,173,"ComBat",0.13179419525066,0.882,0.853073463268366,0.93993993993994,56.5
"1000_2:1",1000,"2:1",667,333,173,"ComBat_seq",0.11853562005277,0.883,0.871064467766117,0.906906906906907,99.7
"1000_2:1",1000,"2:1",667,333,173,"RNABC",0.15976253298153,0.884,0.859070464767616,0.933933933933934,54.3
"1000_2:1",1000,"2:1",667,333,173,"limma",0.140963060686016,0.881,0.854572713643178,0.933933933933934,56.1
"1000_2:1",1000,"2:1",667,333,173,"MNN",0.26009234828496,0.779,0.815592203898051,0.705705705705706,58.3
"2000_2:1",2000,"2:1",1333,667,173,"QN",0.0525423728813559,0.7565,0.73218304576144,0.805097451274363,54.9
"2000_2:1",2000,"2:1",1333,667,173,"Angel",0.0524011299435028,0.7565,0.73218304576144,0.805097451274363,56.6
"2000_2:1",2000,"2:1",1333,667,173,"TDM",0.0292372881355932,0.7225,0.774193548387097,0.619190404797601,71.2
"2000_2:1",2000,"2:1",1333,667,173,"MMR",0.0992937853107345,0.7585,0.827456864216054,0.620689655172414,52.8
"2000_2:1",2000,"2:1",1333,667,173,"ComBat",0.139053672316384,0.8515,0.845461365341335,0.863568215892054,57
"2000_2:1",2000,"2:1",1333,667,173,"ComBat_seq",0.116666666666667,0.811,0.877719429857464,0.677661169415292,96.9
"2000_2:1",2000,"2:1",1333,667,173,"RNABC",0.228460451977401,0.883,0.853713428357089,0.941529235382309,57.2
"2000_2:1",2000,"2:1",1333,667,173,"limma",0.147316384180791,0.877,0.845461365341335,0.940029985007496,55.1
"2000_2:1",2000,"2:1",1333,667,173,"MNN",0.351977401129944,0.7405,0.767441860465116,0.686656671664168,60.2
"4000_2:1",4000,"2:1",2667,1333,173,"QN",0.287006578947368,0.7855,0.745031871016123,0.866466616654164,57.3
"4000_2:1",4000,"2:1",2667,1333,173,"Angel",0.286430921052632,0.7855,0.745031871016123,0.866466616654164,57.3
"4000_2:1",4000,"2:1",2667,1333,173,"TDM",0.0289473684210526,0.748,0.801274840644919,0.641410352588147,71.7
"4000_2:1",4000,"2:1",2667,1333,173,"MMR",0.103536184210526,0.777,0.858642669666292,0.613653413353338,55.5
"4000_2:1",4000,"2:1",2667,1333,173,"ComBat",0.205263157894737,0.8455,0.849643794525684,0.837209302325581,53.6
"4000_2:1",4000,"2:1",2667,1333,173,"ComBat_seq",0.114802631578947,0.81625,0.892763404574428,0.663165791447862,95.3
"4000_2:1",4000,"2:1",2667,1333,173,"RNABC",0.440213815789474,0.8935,0.868391451068616,0.943735933983496,53.4
