"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,133,"QN",0.0143039591315453,0.79,0.804,0.776,66.3
"500_1:1",500,"1:1",250,250,133,"Angel",0.0143039591315453,0.792,0.804,0.78,66.5
"500_1:1",500,"1:1",250,250,133,"TDM",0.00715197956577267,0.746,0.804,0.688,82.5
"500_1:1",500,"1:1",250,250,133,"MMR",0.0244572158365262,0.826,0.888,0.764,63.5
"500_1:1",500,"1:1",250,250,133,"ComBat",0.0535121328224777,0.92,0.92,0.92,74.6
"500_1:1",500,"1:1",250,250,133,"ComBat_seq",0.0335887611749681,0.902,0.928,0.876,117.6
"500_1:1",500,"1:1",250,250,133,"RNABC",0.0602809706257982,0.914,0.896,0.932,49.4
"500_1:1",500,"1:1",250,250,133,"limma",0.0643039591315453,0.922,0.924,0.92,47.7
"500_1:1",500,"1:1",250,250,133,"MNN",0.136270753512133,0.788,0.828,0.748,52.9
"1000_1:1",1000,"1:1",500,500,133,"QN",0.0172823218997361,0.794,0.818,0.77,48.5
"1000_1:1",1000,"1:1",500,500,133,"Angel",0.0172823218997361,0.794,0.818,0.77,49.6
"1000_1:1",1000,"1:1",500,500,133,"TDM",0.00732189973614776,0.761,0.812,0.71,65
"1000_1:1",1000,"1:1",500,500,133,"MMR",0.024934036939314,0.818,0.912,0.724,47.5
"1000_1:1",1000,"1:1",500,500,133,"ComBat",0.0531002638522427,0.936,0.942,0.93,48.2
"1000_1:1",1000,"1:1",500,500,133,"ComBat_seq",0.0330474934036939,0.917,0.952,0.882,91.8
"1000_1:1",1000,"1:1",500,500,133,"RNABC",0.0691292875989446,0.936,0.928,0.944,49.3
"1000_1:1",1000,"1:1",500,500,133,"limma",0.0651715039577836,0.937,0.944,0.93,47.6
"1000_1:1",1000,"1:1",500,500,133,"MNN",0.183575197889182,0.758,0.804,0.712,52.2
