"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,125,"XPN",0.0367816091954023,0.936,0.92,0.952,287.4
"1000_1:1",1000,"1:1",500,500,125,"XPN",0.0464379947229551,0.935,0.924,0.946,273.1
"2000_1:1",2000,"1:1",1000,1000,125,"XPN",0.0442796610169492,0.9335,0.924,0.943,276.3
"4000_1:1",4000,"1:1",2000,2000,125,"XPN",0.0362664473684211,0.9395,0.9295,0.9495,266.1
"500_2:1",500,"2:1",333,167,125,"XPN",0.034610472541507,0.932,0.918918918918919,0.958083832335329,275.7
"1000_2:1",1000,"2:1",667,333,125,"XPN",0.0443931398416887,0.922,0.911544227886057,0.942942942942943,273
"2000_2:1",2000,"2:1",1333,667,125,"XPN",0.043361581920904,0.934,0.926481620405101,0.949025487256372,271.6
"4000_2:1",4000,"2:1",2667,1333,125,"XPN",0.0411184210526316,0.93225,0.93100862392201,0.934733683420855,274.4
"500_4:1",500,"4:1",400,100,125,"XPN",0.0343550446998723,0.926,0.9225,0.94,286.9
"1000_4:1",1000,"4:1",800,200,125,"XPN",0.0414248021108179,0.925,0.91625,0.96,275.6
"2000_4:1",2000,"4:1",1600,400,125,"XPN",0.055861581920904,0.9345,0.93,0.9525,264
"4000_4:1",4000,"4:1",3200,800,125,"XPN",0.0327302631578947,0.9365,0.9340625,0.94625,263.5
