"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,172,"XPN",0.0575351213282248,0.938,0.948,0.928,254.8
"1000_1:1",1000,"1:1",500,500,172,"XPN",0.0639182058047493,0.954,0.964,0.944,254.7
"2000_1:1",2000,"1:1",1000,1000,172,"XPN",0.0712570621468927,0.936,0.948,0.924,268.5
"4000_1:1",4000,"1:1",2000,2000,172,"XPN",0.114884868421053,0.9395,0.9505,0.9285,263.5
"500_2:1",500,"2:1",333,167,172,"XPN",0.0559386973180077,0.946,0.951951951951952,0.934131736526946,258.3
"1000_2:1",1000,"2:1",667,333,172,"XPN",0.0589050131926121,0.953,0.95352323838081,0.951951951951952,254
"2000_2:1",2000,"2:1",1333,667,172,"XPN",0.0780367231638418,0.9455,0.94973743435859,0.937031484257871,253.8
"4000_2:1",4000,"2:1",2667,1333,172,"XPN",0.122368421052632,0.94375,0.953880764904387,0.923480870217554,260.3
"500_4:1",500,"4:1",400,100,172,"XPN",0.058492975734355,0.946,0.9575,0.9,247.3
"1000_4:1",1000,"4:1",800,200,172,"XPN",0.0598944591029024,0.949,0.94875,0.95,262.7
"2000_4:1",2000,"4:1",1600,400,172,"XPN",0.0744350282485876,0.947,0.95,0.935,271.6
"4000_4:1",4000,"4:1",3200,800,172,"XPN",0.0948190789473684,0.94375,0.9515625,0.9125,266.8
