"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,163,"QN",0.0257343550446999,0.766,0.764,0.768,45.6
"500_1:1",500,"1:1",250,250,163,"Angel",0.0257982120051086,0.768,0.764,0.772,46.2
"500_1:1",500,"1:1",250,250,163,"TDM",0.0154533844189017,0.722,0.68,0.764,58.2
"500_1:1",500,"1:1",250,250,163,"MMR",0.0374201787994891,0.774,0.704,0.844,43.2
"500_1:1",500,"1:1",250,250,163,"ComBat",0.0778416347381865,0.896,0.904,0.888,48.5
"500_1:1",500,"1:1",250,250,163,"ComBat_seq",0.0571519795657727,0.872,0.88,0.864,85.5
"500_1:1",500,"1:1",250,250,163,"RNABC",0.0863984674329502,0.898,0.916,0.88,44.7
"500_1:1",500,"1:1",250,250,163,"limma",0.0847381864623244,0.898,0.912,0.884,45.1
"500_1:1",500,"1:1",250,250,163,"MNN",0.058492975734355,0.822,0.844,0.8,47.4
"1000_1:1",1000,"1:1",500,500,163,"QN",0.0294195250659631,0.777,0.798,0.756,45.5
"1000_1:1",1000,"1:1",500,500,163,"Angel",0.029353562005277,0.777,0.798,0.756,44.6
"1000_1:1",1000,"1:1",500,500,163,"TDM",0.0153034300791557,0.733,0.7,0.766,57.6
"1000_1:1",1000,"1:1",500,500,163,"MMR",0.0370052770448549,0.791,0.742,0.84,42.4
"1000_1:1",1000,"1:1",500,500,163,"ComBat",0.0781662269129288,0.911,0.936,0.886,46.1
"1000_1:1",1000,"1:1",500,500,163,"ComBat_seq",0.0571899736147757,0.894,0.91,0.878,86
"1000_1:1",1000,"1:1",500,500,163,"RNABC",0.0946569920844327,0.913,0.942,0.884,44.8
"1000_1:1",1000,"1:1",500,500,163,"limma",0.0849604221635884,0.901,0.922,0.88,45.2
"1000_1:1",1000,"1:1",500,500,163,"MNN",0.0851583113456464,0.82,0.836,0.804,46.8
"2000_1:1",2000,"1:1",1000,1000,163,"QN",0.042725988700565,0.7485,0.788,0.709,45.1
"2000_1:1",2000,"1:1",1000,1000,163,"Angel",0.042725988700565,0.7485,0.788,0.709,44.6
"2000_1:1",2000,"1:1",1000,1000,163,"TDM",0.0147598870056497,0.6905,0.691,0.69,58.1
"2000_1:1",2000,"1:1",1000,1000,163,"MMR",0.0371468926553672,0.7335,0.754,0.713,42.7
"2000_1:1",2000,"1:1",1000,1000,163,"ComBat",0.0813559322033898,0.8705,0.937,0.804,46.2
"2000_1:1",2000,"1:1",1000,1000,163,"ComBat_seq",0.0568502824858757,0.802,0.903,0.701,83.6
"2000_1:1",2000,"1:1",1000,1000,163,"RNABC",0.103813559322034,0.914,0.947,0.881,45.6
"2000_1:1",2000,"1:1",1000,1000,163,"limma",0.0906073446327684,0.9145,0.925,0.904,44.2
"2000_1:1",2000,"1:1",1000,1000,163,"MNN",0.103954802259887,0.7765,0.807,0.746,47.1
"4000_1:1",4000,"1:1",2000,2000,163,"QN",0.0265625,0.771,0.7695,0.7725,43.3
"4000_1:1",4000,"1:1",2000,2000,163,"Angel",0.0266447368421053,0.771,0.7695,0.7725,46.4
"4000_1:1",4000,"1:1",2000,2000,163,"TDM",0.0138157894736842,0.69925,0.699,0.6995,59.3
"4000_1:1",4000,"1:1",2000,2000,163,"MMR",0.0378289473684211,0.72675,0.7665,0.687,45.4
"4000_1:1",4000,"1:1",2000,2000,163,"ComBat",0.108552631578947,0.85425,0.929,0.7795,46.6
"4000_1:1",4000,"1:1",2000,2000,163,"ComBat_seq",0.0608552631578947,0.785,0.905,0.665,86.7
"4000_1:1",4000,"1:1",2000,2000,163,"RNABC",0.0962993421052632,0.92625,0.9375,0.915,46.6
"4000_1:1",4000,"1:1",2000,2000,163,"limma",0.122532894736842,0.919,0.9185,0.9195,47.1
"4000_1:1",4000,"1:1",2000,2000,163,"MNN",0.237253289473684,0.73475,0.758,0.7115,48.5
"500_2:1",500,"2:1",333,167,163,"QN",0.0217752234993614,0.784,0.795795795795796,0.760479041916168,46.2
"500_2:1",500,"2:1",333,167,163,"Angel",0.0216475095785441,0.786,0.795795795795796,0.766467065868264,47.8
"500_2:1",500,"2:1",333,167,163,"TDM",0.0154533844189017,0.712,0.696696696696697,0.74251497005988,60.2
"500_2:1",500,"2:1",333,167,163,"MMR",0.0373563218390805,0.764,0.735735735735736,0.820359281437126,44.7
"500_2:1",500,"2:1",333,167,163,"ComBat",0.0802681992337165,0.916,0.930930930930931,0.88622754491018,47.5
"500_2:1",500,"2:1",333,167,163,"ComBat_seq",0.0588122605363985,0.898,0.912912912912913,0.868263473053892,87.7
"500_2:1",500,"2:1",333,167,163,"RNABC",0.082183908045977,0.922,0.936936936936937,0.892215568862275,48.9
"500_2:1",500,"2:1",333,167,163,"limma",0.0857598978288633,0.9,0.90990990990991,0.880239520958084,46.7
"500_2:1",500,"2:1",333,167,163,"MNN",0.0829501915708812,0.838,0.861861861861862,0.790419161676647,50.5
"1000_2:1",1000,"2:1",667,333,163,"QN",0.0244063324538259,0.771,0.773613193403298,0.765765765765766,47.4
"1000_2:1",1000,"2:1",667,333,163,"Angel",0.0244722955145119,0.771,0.773613193403298,0.765765765765766,48.8
"1000_2:1",1000,"2:1",667,333,163,"TDM",0.0153693931398417,0.707,0.68215892053973,0.756756756756757,59.9
"1000_2:1",1000,"2:1",667,333,163,"MMR",0.0370052770448549,0.761,0.731634182908546,0.81981981981982,46.6
"1000_2:1",1000,"2:1",667,333,163,"ComBat",0.0848944591029024,0.918,0.931034482758621,0.891891891891892,48.8
"1000_2:1",1000,"2:1",667,333,163,"ComBat_seq",0.0602242744063325,0.896,0.901049475262369,0.885885885885886,87.2
"1000_2:1",1000,"2:1",667,333,163,"RNABC",0.0887203166226913,0.92,0.943028485757121,0.873873873873874,50
"1000_2:1",1000,"2:1",667,333,163,"limma",0.0909630606860158,0.916,0.923538230884558,0.900900900900901,47.6
"1000_2:1",1000,"2:1",667,333,163,"MNN",0.102902374670185,0.82,0.847076461769115,0.765765765765766,50.2
"2000_2:1",2000,"2:1",1333,667,163,"QN",0.0250706214689266,0.78,0.771942985746437,0.796101949025487,48.1
"2000_2:1",2000,"2:1",1333,667,163,"Angel",0.025,0.78,0.771942985746437,0.796101949025487,47.8
"2000_2:1",2000,"2:1",1333,667,163,"TDM",0.0150423728813559,0.7,0.699924981245311,0.700149925037481,60.8
"2000_2:1",2000,"2:1",1333,667,163,"MMR",0.0376412429378531,0.7515,0.762940735183796,0.72863568215892,45.7
"2000_2:1",2000,"2:1",1333,667,163,"ComBat",0.109604519774011,0.8905,0.923480870217554,0.824587706146927,48.6
"2000_2:1",2000,"2:1",1333,667,163,"ComBat_seq",0.061864406779661,0.8415,0.907726931732933,0.709145427286357,87.3
"2000_2:1",2000,"2:1",1333,667,163,"RNABC",0.0932909604519774,0.9335,0.943735933983496,0.91304347826087,48.3
"2000_2:1",2000,"2:1",1333,667,163,"limma",0.117937853107345,0.914,0.913728432108027,0.914542728635682,48.1
"2000_2:1",2000,"2:1",1333,667,163,"MNN",0.107980225988701,0.8195,0.833458364591148,0.79160419790105,51.6
"4000_2:1",4000,"2:1",2667,1333,163,"QN",0.212746710526316,0.7835,0.756655418072741,0.837209302325581,48
"4000_2:1",4000,"2:1",2667,1333,163,"Angel",0.212582236842105,0.7835,0.756655418072741,0.837209302325581,49.2
"4000_2:1",4000,"2:1",2667,1333,163,"TDM",0.0142269736842105,0.71975,0.730408698912636,0.698424606151538,61.6
"4000_2:1",4000,"2:1",2667,1333,163,"MMR",0.0381578947368421,0.756,0.792275965504312,0.683420855213803,46.1
"4000_2:1",4000,"2:1",2667,1333,163,"ComBat",0.215625,0.89025,0.921259842519685,0.828207051762941,49.1
"4000_2:1",4000,"2:1",2667,1333,163,"ComBat_seq",0.0664473684210526,0.8315,0.91151106111736,0.671417854463616,88.7
"4000_2:1",4000,"2:1",2667,1333,163,"RNABC",0.390049342105263,0.937,0.942632170978628,0.925731432858215,49.8
"4000_2:1",4000,"2:1",2667,1333,163,"limma",0.225986842105263,0.9175,0.909261342332208,0.933983495873968,48.3
"4000_2:1",4000,"2:1",2667,1333,163,"MNN",0.331496710526316,0.7405,0.768653918260217,0.68417104276069,51.9
"500_4:1",500,"4:1",400,100,163,"QN",0.0201149425287356,0.78,0.785,0.76,47.8
"500_4:1",500,"4:1",400,100,163,"Angel",0.0201149425287356,0.78,0.785,0.76,49.6
"500_4:1",500,"4:1",400,100,163,"TDM",0.0154533844189017,0.722,0.715,0.75,63.4
"500_4:1",500,"4:1",400,100,163,"MMR",0.0373563218390805,0.764,0.745,0.84,50.3
"500_4:1",500,"4:1",400,100,163,"ComBat",0.0826947637292465,0.92,0.9275,0.89,51.7
"500_4:1",500,"4:1",400,100,163,"ComBat_seq",0.0591954022988506,0.898,0.91,0.85,94
"500_4:1",500,"4:1",400,100,163,"RNABC",0.0810983397190294,0.924,0.9375,0.87,53.4
"500_4:1",500,"4:1",400,100,163,"limma",0.089272030651341,0.914,0.92,0.89,50.6
"500_4:1",500,"4:1",400,100,163,"MNN",0.0815453384418902,0.816,0.835,0.74,53.2
"1000_4:1",1000,"4:1",800,200,163,"QN",0.0230211081794195,0.766,0.76125,0.785,51.2
"1000_4:1",1000,"4:1",800,200,163,"Angel",0.0229551451187335,0.765,0.76,0.785,51.2
"1000_4:1",1000,"4:1",800,200,163,"TDM",0.0156332453825858,0.713,0.69375,0.79,64.4
"1000_4:1",1000,"4:1",800,200,163,"MMR",0.0368733509234829,0.762,0.73875,0.855,48.7
"1000_4:1",1000,"4:1",800,200,163,"ComBat",0.0965039577836412,0.924,0.93125,0.895,53.1
"1000_4:1",1000,"4:1",800,200,163,"ComBat_seq",0.0628627968337731,0.908,0.91625,0.875,92.2
"1000_4:1",1000,"4:1",800,200,163,"RNABC",0.0866754617414248,0.938,0.95125,0.885,50.8
"1000_4:1",1000,"4:1",800,200,163,"limma",0.103100263852243,0.919,0.92125,0.91,51.4
"1000_4:1",1000,"4:1",800,200,163,"MNN",0.0969656992084433,0.832,0.8475,0.77,53.4
"2000_4:1",2000,"4:1",1600,400,163,"QN",0.0550141242937853,0.7675,0.750625,0.835,50.5
"2000_4:1",2000,"4:1",1600,400,163,"Angel",0.0550141242937853,0.7675,0.750625,0.835,52
"2000_4:1",2000,"4:1",1600,400,163,"TDM",0.015183615819209,0.7085,0.70875,0.7075,65.2
"2000_4:1",2000,"4:1",1600,400,163,"MMR",0.0382062146892655,0.7665,0.7725,0.7425,47.7
"2000_4:1",2000,"4:1",1600,400,163,"ComBat",0.151765536723164,0.9055,0.919375,0.85,49.5
"2000_4:1",2000,"4:1",1600,400,163,"ComBat_seq",0.0651129943502825,0.8685,0.901875,0.735,87.2
"2000_4:1",2000,"4:1",1600,400,163,"RNABC",0.156920903954802,0.9385,0.940625,0.93,50.3
"2000_4:1",2000,"4:1",1600,400,163,"limma",0.156638418079096,0.919,0.91375,0.94,48.4
"2000_4:1",2000,"4:1",1600,400,163,"MNN",0.147316384180791,0.832,0.8425,0.79,53.6
"4000_4:1",4000,"4:1",3200,800,163,"QN",0.391611842105263,0.7465,0.7221875,0.84375,49.4
"4000_4:1",4000,"4:1",3200,800,163,"Angel",0.391611842105263,0.74625,0.721875,0.84375,50.2
"4000_4:1",4000,"4:1",3200,800,163,"TDM",0.0143914473684211,0.7215,0.73,0.6875,64.3
"4000_4:1",4000,"4:1",3200,800,163,"MMR",0.0392269736842105,0.764,0.7890625,0.66375,50
"4000_4:1",4000,"4:1",3200,800,163,"ComBat",0.297368421052632,0.887,0.8975,0.845,50.3
"4000_4:1",4000,"4:1",3200,800,163,"ComBat_seq",0.0744243421052632,0.85725,0.90625,0.66125,89.3
"4000_4:1",4000,"4:1",3200,800,163,"RNABC",0.486266447368421,0.9285,0.931875,0.915,49.1
"4000_4:1",4000,"4:1",3200,800,163,"limma",0.307730263157895,0.89625,0.8865625,0.935,49.3
"4000_4:1",4000,"4:1",3200,800,163,"MNN",0.218832236842105,0.753,0.766875,0.6975,51.2
