"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,197,"QN",0.00421455938697318,0.808,0.828,0.788,69.2
"500_1:1",500,"1:1",250,250,197,"Angel",0.00421455938697318,0.81,0.828,0.792,67.2
"500_1:1",500,"1:1",250,250,197,"TDM",0.00242656449553001,0.782,0.784,0.78,86.3
"500_1:1",500,"1:1",250,250,197,"MMR",0.0107918263090677,0.84,0.856,0.824,65.8
"500_1:1",500,"1:1",250,250,197,"ComBat",0.0145593869731801,0.946,0.94,0.952,75
"500_1:1",500,"1:1",250,250,197,"ComBat_seq",0.00772669220945083,0.928,0.932,0.924,121.3
"500_1:1",500,"1:1",250,250,197,"RNABC",0.0154533844189017,0.946,0.94,0.952,67.8
"500_1:1",500,"1:1",250,250,197,"limma",0.0174329501915709,0.946,0.932,0.96,66
"500_1:1",500,"1:1",250,250,197,"MNN",0.00715197956577267,0.928,0.932,0.924,64.2
"1000_1:1",1000,"1:1",500,500,197,"QN",0.00488126649076517,0.801,0.814,0.788,60.4
"1000_1:1",1000,"1:1",500,500,197,"Angel",0.00488126649076517,0.801,0.814,0.788,60.1
"1000_1:1",1000,"1:1",500,500,197,"TDM",0.00237467018469657,0.758,0.768,0.748,74.5
"1000_1:1",1000,"1:1",500,500,197,"MMR",0.0106860158311346,0.822,0.854,0.79,58.6
"1000_1:1",1000,"1:1",500,500,197,"ComBat",0.0151715039577836,0.956,0.952,0.96,64.1
"1000_1:1",1000,"1:1",500,500,197,"ComBat_seq",0.00784960422163588,0.941,0.948,0.934,111.5
"1000_1:1",1000,"1:1",500,500,197,"RNABC",0.016754617414248,0.955,0.956,0.954,64.3
"1000_1:1",1000,"1:1",500,500,197,"limma",0.0178100263852243,0.952,0.946,0.958,65.9
"1000_1:1",1000,"1:1",500,500,197,"MNN",0.00936675461741425,0.939,0.95,0.928,68.4
"2000_1:1",2000,"1:1",1000,1000,197,"QN",0.00769774011299435,0.777,0.793,0.761,65.7
"2000_1:1",2000,"1:1",1000,1000,197,"Angel",0.00769774011299435,0.777,0.793,0.761,65.7
"2000_1:1",2000,"1:1",1000,1000,197,"TDM",0.00247175141242938,0.7155,0.77,0.661,80
"2000_1:1",2000,"1:1",1000,1000,197,"MMR",0.0103813559322034,0.7735,0.855,0.692,61.3
"2000_1:1",2000,"1:1",1000,1000,197,"ComBat",0.0189265536723164,0.9,0.957,0.843,68.1
"2000_1:1",2000,"1:1",1000,1000,197,"ComBat_seq",0.00783898305084746,0.8335,0.95,0.717,113.5
"2000_1:1",2000,"1:1",1000,1000,197,"RNABC",0.019774011299435,0.9515,0.96,0.943,65
"2000_1:1",2000,"1:1",1000,1000,197,"limma",0.0245056497175141,0.9535,0.955,0.952,66.6
"2000_1:1",2000,"1:1",1000,1000,197,"MNN",0.0423728813559322,0.8435,0.864,0.823,67.5
"4000_1:1",4000,"1:1",2000,2000,197,"QN",0.00764802631578947,0.80925,0.7825,0.836,65.6
"4000_1:1",4000,"1:1",2000,2000,197,"Angel",0.00764802631578947,0.80925,0.7825,0.836,66.9
"4000_1:1",4000,"1:1",2000,2000,197,"TDM",0.00263157894736842,0.72725,0.77,0.6845,77.8
"4000_1:1",4000,"1:1",2000,2000,197,"MMR",0.0108552631578947,0.7665,0.8645,0.6685,57.7
"4000_1:1",4000,"1:1",2000,2000,197,"ComBat",0.0356907894736842,0.88075,0.951,0.8105,61.8
"4000_1:1",4000,"1:1",2000,2000,197,"ComBat_seq",0.00822368421052632,0.81325,0.952,0.6745,106.4
"4000_1:1",4000,"1:1",2000,2000,197,"RNABC",0.0396381578947368,0.95025,0.954,0.9465,63.3
"4000_1:1",4000,"1:1",2000,2000,197,"limma",0.0445723684210526,0.94925,0.947,0.9515,60.1
"4000_1:1",4000,"1:1",2000,2000,197,"MNN",0.168174342105263,0.705,0.6615,0.7485,58.1
"500_2:1",500,"2:1",333,167,197,"QN",0.00421455938697318,0.814,0.834834834834835,0.772455089820359,52.6
"500_2:1",500,"2:1",333,167,197,"Angel",0.00421455938697318,0.818,0.834834834834835,0.784431137724551,54.6
"500_2:1",500,"2:1",333,167,197,"TDM",0.00242656449553001,0.774,0.783783783783784,0.754491017964072,66.7
"500_2:1",500,"2:1",333,167,197,"MMR",0.0109195402298851,0.846,0.864864864864865,0.808383233532934,53.1
"500_2:1",500,"2:1",333,167,197,"ComBat",0.0165389527458493,0.946,0.942942942942943,0.952095808383233,54.3
"500_2:1",500,"2:1",333,167,197,"ComBat_seq",0.0078544061302682,0.93,0.933933933933934,0.922155688622755,96
"500_2:1",500,"2:1",333,167,197,"RNABC",0.0161558109833972,0.942,0.93993993993994,0.946107784431138,55.3
"500_2:1",500,"2:1",333,167,197,"limma",0.0194763729246488,0.94,0.933933933933934,0.952095808383233,53.9
"500_2:1",500,"2:1",333,167,197,"MNN",0.00804597701149425,0.928,0.930930930930931,0.922155688622755,57.4
"1000_2:1",1000,"2:1",667,333,197,"QN",0.00461741424802111,0.793,0.796101949025487,0.786786786786787,54
"1000_2:1",1000,"2:1",667,333,197,"Angel",0.00461741424802111,0.793,0.796101949025487,0.786786786786787,55.6
"1000_2:1",1000,"2:1",667,333,197,"TDM",0.00237467018469657,0.758,0.764617691154423,0.744744744744745,70.6
"1000_2:1",1000,"2:1",667,333,197,"MMR",0.0107519788918206,0.833,0.851574212893553,0.795795795795796,66.6
"1000_2:1",1000,"2:1",667,333,197,"ComBat",0.0202506596306069,0.956,0.950524737631184,0.966966966966967,68
"1000_2:1",1000,"2:1",667,333,197,"ComBat_seq",0.0079155672823219,0.946,0.949025487256372,0.93993993993994,115
"1000_2:1",1000,"2:1",667,333,197,"RNABC",0.0180079155672823,0.956,0.95352323838081,0.960960960960961,69.3
"1000_2:1",1000,"2:1",667,333,197,"limma",0.0228891820580475,0.954,0.949025487256372,0.963963963963964,64.4
"1000_2:1",1000,"2:1",667,333,197,"MNN",0.0108179419525066,0.931,0.926536731634183,0.93993993993994,69.1
"2000_2:1",2000,"2:1",1333,667,197,"QN",0.0124293785310734,0.789,0.765191297824456,0.836581709145427,60.8
"2000_2:1",2000,"2:1",1333,667,197,"Angel",0.0125,0.789,0.765191297824456,0.836581709145427,65.4
"2000_2:1",2000,"2:1",1333,667,197,"TDM",0.00247175141242938,0.734,0.769692423105776,0.662668665667166,76.1
"2000_2:1",2000,"2:1",1333,667,197,"MMR",0.0110169491525424,0.8035,0.86046511627907,0.689655172413793,61.4
"2000_2:1",2000,"2:1",1333,667,197,"ComBat",0.0391949152542373,0.919,0.946736684171043,0.863568215892054,64.4
"2000_2:1",2000,"2:1",1333,667,197,"ComBat_seq",0.00819209039548023,0.875,0.947486871717929,0.730134932533733,108.8
"2000_2:1",2000,"2:1",1333,667,197,"RNABC",0.0410310734463277,0.955,0.95423855963991,0.956521739130435,66.6
"2000_2:1",2000,"2:1",1333,667,197,"limma",0.0425141242937853,0.948,0.941485371342836,0.961019490254873,64
"2000_2:1",2000,"2:1",1333,667,197,"MNN",0.0584745762711864,0.7995,0.798199549887472,0.802098950524738,68
"4000_2:1",4000,"2:1",2667,1333,197,"QN",0.263322368421053,0.7925,0.760029996250469,0.857464366091523,63
"4000_2:1",4000,"2:1",2667,1333,197,"Angel",0.263240131578947,0.79225,0.75965504311961,0.857464366091523,65.6
"4000_2:1",4000,"2:1",2667,1333,197,"TDM",0.00238486842105263,0.7545,0.791901012373453,0.67966991747937,78.3
"4000_2:1",4000,"2:1",2667,1333,197,"MMR",0.0109375,0.808,0.878890138732658,0.666166541635409,63.4
"4000_2:1",4000,"2:1",2667,1333,197,"ComBat",0.152878289473684,0.91475,0.94750656167979,0.849212303075769,63.9
"4000_2:1",4000,"2:1",2667,1333,197,"ComBat_seq",0.00912828947368421,0.86325,0.955380577427822,0.678919729932483,109.3
"4000_2:1",4000,"2:1",2667,1333,197,"RNABC",0.352878289473684,0.954,0.958380202474691,0.945236309077269,63.6
"4000_2:1",4000,"2:1",2667,1333,197,"limma",0.153618421052632,0.94775,0.941132358455193,0.96099024756189,58.7
"4000_2:1",4000,"2:1",2667,1333,197,"MNN",0.145148026315789,0.77775,0.773903262092238,0.785446361590398,62.9
"500_4:1",500,"4:1",400,100,197,"QN",0.00434227330779055,0.798,0.8075,0.76,58.5
"500_4:1",500,"4:1",400,100,197,"Angel",0.00434227330779055,0.8,0.8075,0.77,60
"500_4:1",500,"4:1",400,100,197,"TDM",0.00242656449553001,0.764,0.7725,0.73,71.8
"500_4:1",500,"4:1",400,100,197,"MMR",0.0110472541507024,0.834,0.8525,0.76,57.2
"500_4:1",500,"4:1",400,100,197,"ComBat",0.0194763729246488,0.946,0.9475,0.94,59.4
"500_4:1",500,"4:1",400,100,197,"ComBat_seq",0.00810983397190294,0.936,0.945,0.9,104.6
"500_4:1",500,"4:1",400,100,197,"RNABC",0.0176245210727969,0.948,0.9525,0.93,62.3
"500_4:1",500,"4:1",400,100,197,"limma",0.0217113665389527,0.942,0.94,0.95,58.5
"500_4:1",500,"4:1",400,100,197,"MNN",0.00772669220945083,0.926,0.93,0.91,62.3
"1000_4:1",1000,"4:1",800,200,197,"QN",0.00587071240105541,0.777,0.77,0.805,58.6
"1000_4:1",1000,"4:1",800,200,197,"Angel",0.00587071240105541,0.777,0.77,0.805,60.2
"1000_4:1",1000,"4:1",800,200,197,"TDM",0.00257255936675462,0.761,0.76125,0.76,74
"1000_4:1",1000,"4:1",800,200,197,"MMR",0.0107519788918206,0.852,0.8575,0.83,58
"1000_4:1",1000,"4:1",800,200,197,"ComBat",0.0275725593667546,0.952,0.95,0.96,60.7
"1000_4:1",1000,"4:1",800,200,197,"ComBat_seq",0.00811345646437995,0.942,0.94625,0.925,103.8
"1000_4:1",1000,"4:1",800,200,197,"RNABC",0.020844327176781,0.953,0.95375,0.95,63.1
