"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,112,"XPN",0.0491698595146871,0.962,0.972,0.952,265.1
"1000_1:1",1000,"1:1",500,500,112,"XPN",0.0482849604221636,0.95,0.962,0.938,276.5
"2000_1:1",2000,"1:1",1000,1000,112,"XPN",0.0531779661016949,0.9535,0.966,0.941,263.1
"4000_1:1",4000,"1:1",2000,2000,112,"XPN",0.139967105263158,0.948,0.965,0.931,268.5
"500_2:1",500,"2:1",333,167,112,"XPN",0.0507662835249042,0.966,0.96996996996997,0.958083832335329,266.3
"1000_2:1",1000,"2:1",667,333,112,"XPN",0.049868073878628,0.957,0.961019490254873,0.948948948948949,266
"2000_2:1",2000,"2:1",1333,667,112,"XPN",0.052683615819209,0.955,0.964741185296324,0.935532233883059,280.5
"4000_2:1",4000,"2:1",2667,1333,112,"XPN",0.204111842105263,0.9485,0.965879265091864,0.913728432108027,272.9
"500_4:1",500,"4:1",400,100,112,"XPN",0.0494891443167305,0.968,0.975,0.94,287.1
"1000_4:1",1000,"4:1",800,200,112,"XPN",0.049934036939314,0.966,0.96875,0.955,268.1
"2000_4:1",2000,"4:1",1600,400,112,"XPN",0.0632768361581921,0.955,0.96375,0.92,284.7
"4000_4:1",4000,"4:1",3200,800,112,"XPN",0.180921052631579,0.95725,0.9665625,0.92,282.8
