"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,136,"XPN",0.110089399744572,0.92,0.916,0.924,281.8
"1000_1:1",1000,"1:1",500,500,136,"XPN",0.121635883905013,0.917,0.916,0.918,285.1
"2000_1:1",2000,"1:1",1000,1000,136,"XPN",0.122033898305085,0.9285,0.92,0.937,283.2
"4000_1:1",4000,"1:1",2000,2000,136,"XPN",0.135032894736842,0.92375,0.9205,0.927,286.8
"500_2:1",500,"2:1",333,167,136,"XPN",0.115197956577267,0.926,0.921921921921922,0.934131736526946,286.3
"1000_2:1",1000,"2:1",667,333,136,"XPN",0.124472295514512,0.913,0.904047976011994,0.930930930930931,273.2
"2000_2:1",2000,"2:1",1333,667,136,"XPN",0.129943502824859,0.9205,0.918229557389347,0.92503748125937,285.3
"4000_2:1",4000,"2:1",2667,1333,136,"XPN",0.155098684210526,0.921,0.925009373828271,0.91297824456114,291.2
"500_4:1",500,"4:1",400,100,136,"XPN",0.113984674329502,0.91,0.9125,0.9,262.1
"1000_4:1",1000,"4:1",800,200,136,"XPN",0.125857519788918,0.914,0.91125,0.925,276.1
"2000_4:1",2000,"4:1",1600,400,136,"XPN",0.113771186440678,0.922,0.92125,0.925,287.9
"4000_4:1",4000,"4:1",3200,800,136,"XPN",0.153125,0.92375,0.9278125,0.9075,277.5
