"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,103,"QN",0.0109195402298851,0.764,0.768,0.76,43.9
"500_1:1",500,"1:1",250,250,103,"Angel",0.0110472541507024,0.764,0.768,0.76,43.7
"500_1:1",500,"1:1",250,250,103,"TDM",0.00389527458492976,0.71,0.704,0.716,55
"500_1:1",500,"1:1",250,250,103,"MMR",0.021264367816092,0.836,0.84,0.832,39.7
"500_1:1",500,"1:1",250,250,103,"ComBat",0.0422733077905492,0.922,0.912,0.932,46.3
"500_1:1",500,"1:1",250,250,103,"ComBat_seq",0.0210089399744572,0.908,0.912,0.904,79.5
"500_1:1",500,"1:1",250,250,103,"RNABC",0.04514687100894,0.916,0.908,0.924,42.6
"500_1:1",500,"1:1",250,250,103,"limma",0.0542145593869732,0.926,0.912,0.94,43.1
"500_1:1",500,"1:1",250,250,103,"MNN",0.083205619412516,0.672,0.684,0.66,45.7
"1000_1:1",1000,"1:1",500,500,103,"QN",0.0119393139841689,0.771,0.784,0.758,42.9
"1000_1:1",1000,"1:1",500,500,103,"Angel",0.0121372031662269,0.771,0.784,0.758,42.7
"1000_1:1",1000,"1:1",500,500,103,"TDM",0.00402374670184697,0.728,0.73,0.726,54.7
"1000_1:1",1000,"1:1",500,500,103,"MMR",0.0216358839050132,0.811,0.838,0.784,41
"1000_1:1",1000,"1:1",500,500,103,"ComBat",0.0424802110817942,0.916,0.922,0.91,44
"1000_1:1",1000,"1:1",500,500,103,"ComBat_seq",0.020778364116095,0.896,0.922,0.87,76.3
"1000_1:1",1000,"1:1",500,500,103,"RNABC",0.0445250659630607,0.911,0.92,0.902,42.1
"1000_1:1",1000,"1:1",500,500,103,"limma",0.0547493403693931,0.914,0.912,0.916,42.7
"1000_1:1",1000,"1:1",500,500,103,"MNN",0.120580474934037,0.672,0.69,0.654,44.9
"2000_1:1",2000,"1:1",1000,1000,103,"QN",0.0187853107344633,0.758,0.767,0.749,42.3
"2000_1:1",2000,"1:1",1000,1000,103,"Angel",0.0188559322033898,0.758,0.767,0.749,45.1
"2000_1:1",2000,"1:1",1000,1000,103,"TDM",0.0047316384180791,0.7015,0.739,0.664,58.4
"2000_1:1",2000,"1:1",1000,1000,103,"MMR",0.0212570621468927,0.766,0.861,0.671,42.4
"2000_1:1",2000,"1:1",1000,1000,103,"ComBat",0.0514830508474576,0.884,0.931,0.837,45.4
"2000_1:1",2000,"1:1",1000,1000,103,"ComBat_seq",0.0204802259887006,0.817,0.94,0.694,79.5
"2000_1:1",2000,"1:1",1000,1000,103,"RNABC",0.0516242937853107,0.93,0.932,0.928,44.6
"2000_1:1",2000,"1:1",1000,1000,103,"limma",0.0641949152542373,0.931,0.929,0.933,44.7
"2000_1:1",2000,"1:1",1000,1000,103,"MNN",0.129802259887006,0.696,0.694,0.698,47.8
"4000_1:1",4000,"1:1",2000,2000,103,"QN",0.0191611842105263,0.7865,0.763,0.81,41.5
"4000_1:1",4000,"1:1",2000,2000,103,"Angel",0.0191611842105263,0.78625,0.7625,0.81,42.3
"4000_1:1",4000,"1:1",2000,2000,103,"TDM",0.00411184210526316,0.7195,0.7505,0.6885,55
"4000_1:1",4000,"1:1",2000,2000,103,"MMR",0.0217927631578947,0.7555,0.8575,0.6535,39.7
"4000_1:1",4000,"1:1",2000,2000,103,"ComBat",0.0783717105263158,0.86,0.934,0.786,44.6
