"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,145,"XPN",0.0259897828863346,0.956,0.952,0.96,284.7
"1000_1:1",1000,"1:1",500,500,145,"XPN",0.0278364116094987,0.936,0.96,0.912,272.7
"2000_1:1",2000,"1:1",1000,1000,145,"XPN",0.0285310734463277,0.95,0.964,0.936,294.8
"4000_1:1",4000,"1:1",2000,2000,145,"XPN",0.0379111842105263,0.944,0.9565,0.9315,286.1
"500_2:1",500,"2:1",333,167,145,"XPN",0.0265644955300128,0.952,0.948948948948949,0.958083832335329,271.8
"1000_2:1",1000,"2:1",667,333,145,"XPN",0.029023746701847,0.946,0.95952023988006,0.918918918918919,270.6
"2000_2:1",2000,"2:1",1333,667,145,"XPN",0.0334745762711864,0.9585,0.965491372843211,0.944527736131934,273.2
"4000_2:1",4000,"2:1",2667,1333,145,"XPN",0.0419407894736842,0.948,0.957255343082115,0.929482370592648,272.9
"500_4:1",500,"4:1",400,100,145,"XPN",0.0269476372924649,0.96,0.96,0.96,256.1
"1000_4:1",1000,"4:1",800,200,145,"XPN",0.0284960422163588,0.951,0.96,0.915,257.9
"2000_4:1",2000,"4:1",1600,400,145,"XPN",0.0352401129943503,0.9565,0.96125,0.9375,289.7
"4000_4:1",4000,"4:1",3200,800,145,"XPN",0.0610197368421053,0.94725,0.955,0.91625,293.2
