"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,166,"XPN",0.0206257982120051,0.956,0.956,0.956,265.8
"1000_1:1",1000,"1:1",500,500,166,"XPN",0.0259234828496042,0.961,0.958,0.964,274.7
"2000_1:1",2000,"1:1",1000,1000,166,"XPN",0.0237994350282486,0.9505,0.945,0.956,259.9
"4000_1:1",4000,"1:1",2000,2000,166,"XPN",0.0327302631578947,0.9445,0.9415,0.9475,244.2
"500_2:1",500,"2:1",333,167,166,"XPN",0.0208173690932312,0.962,0.960960960960961,0.964071856287425,277.9
"1000_2:1",1000,"2:1",667,333,166,"XPN",0.025,0.96,0.949025487256372,0.981981981981982,266.2
"2000_2:1",2000,"2:1",1333,667,166,"XPN",0.0336864406779661,0.942,0.939234808702176,0.947526236881559,259.8
"4000_2:1",4000,"2:1",2667,1333,166,"XPN",0.0498355263157895,0.936,0.934383202099738,0.939234808702176,255.7
"500_4:1",500,"4:1",400,100,166,"XPN",0.0207535121328225,0.97,0.97,0.97,280.1
"1000_4:1",1000,"4:1",800,200,166,"XPN",0.0240765171503958,0.955,0.94625,0.99,270.9
"2000_4:1",2000,"4:1",1600,400,166,"XPN",0.0340395480225989,0.9335,0.93375,0.9325,272.4
"4000_4:1",4000,"4:1",3200,800,166,"XPN",0.0511513157894737,0.93375,0.93125,0.94375,250.1
