"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,114,"XPN",0.0569604086845466,0.94,0.932,0.948,259.5
"1000_1:1",1000,"1:1",500,500,114,"XPN",0.0651715039577836,0.935,0.934,0.936,279.6
"2000_1:1",2000,"1:1",1000,1000,114,"XPN",0.0735169491525424,0.945,0.939,0.951,262.1
"4000_1:1",4000,"1:1",2000,2000,114,"XPN",0.108141447368421,0.94375,0.9455,0.942,260.6
"500_2:1",500,"2:1",333,167,114,"XPN",0.0519157088122605,0.94,0.927927927927928,0.964071856287425,265.8
"1000_2:1",1000,"2:1",667,333,114,"XPN",0.0694591029023747,0.933,0.928035982008996,0.942942942942943,292.1
"2000_2:1",2000,"2:1",1333,667,114,"XPN",0.0981638418079096,0.941,0.936984246061515,0.949025487256372,269.2
"4000_2:1",4000,"2:1",2667,1333,114,"XPN",0.122779605263158,0.9395,0.943382077240345,0.931732933233308,277.5
"500_4:1",500,"4:1",400,100,114,"XPN",0.0518518518518519,0.936,0.93,0.96,264.9
"1000_4:1",1000,"4:1",800,200,114,"XPN",0.0651055408970976,0.934,0.935,0.93,291.5
"2000_4:1",2000,"4:1",1600,400,114,"XPN",0.0926553672316384,0.935,0.93375,0.94,269.2
"4000_4:1",4000,"4:1",3200,800,114,"XPN",0.147039473684211,0.934,0.936875,0.9225,254.9
