"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,104,"XPN",0.0299489144316731,0.948,0.968,0.928,260.1
"1000_1:1",1000,"1:1",500,500,104,"XPN",0.0319261213720317,0.959,0.974,0.944,251.4
"2000_1:1",2000,"1:1",1000,1000,104,"XPN",0.0274011299435028,0.9535,0.966,0.941,253
"4000_1:1",4000,"1:1",2000,2000,104,"XPN",0.0430921052631579,0.94925,0.964,0.9345,244.9
"500_2:1",500,"2:1",333,167,104,"XPN",0.0303320561941252,0.958,0.963963963963964,0.946107784431138,271.2
"1000_2:1",1000,"2:1",667,333,104,"XPN",0.0306728232189974,0.966,0.968515742128936,0.960960960960961,263.6
"2000_2:1",2000,"2:1",1333,667,104,"XPN",0.0285310734463277,0.9615,0.966241560390098,0.952023988005997,275.7
"4000_2:1",4000,"2:1",2667,1333,104,"XPN",0.0460526315789474,0.95025,0.958755155605549,0.933233308327082,276
"500_4:1",500,"4:1",400,100,104,"XPN",0.0304597701149425,0.96,0.9675,0.93,269.3
"1000_4:1",1000,"4:1",800,200,104,"XPN",0.0310026385224274,0.964,0.9675,0.95,270.1
"2000_4:1",2000,"4:1",1600,400,104,"XPN",0.0293079096045198,0.962,0.96625,0.945,260.3
"4000_4:1",4000,"4:1",3200,800,104,"XPN",0.0477796052631579,0.955,0.96,0.935,271.5
