"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,137,"XPN",0.0432950191570881,0.942,0.944,0.94,292.8
"1000_1:1",1000,"1:1",500,500,137,"XPN",0.041688654353562,0.941,0.956,0.926,297.4
"2000_1:1",2000,"1:1",1000,1000,137,"XPN",0.0456214689265537,0.933,0.949,0.917,274.3
"4000_1:1",4000,"1:1",2000,2000,137,"XPN",0.0766447368421053,0.92475,0.953,0.8965,271.8
"500_2:1",500,"2:1",333,167,137,"XPN",0.0434227330779055,0.95,0.945945945945946,0.958083832335329,284.4
"1000_2:1",1000,"2:1",667,333,137,"XPN",0.0420844327176781,0.946,0.950524737631184,0.936936936936937,281.3
"2000_2:1",2000,"2:1",1333,667,137,"XPN",0.0611581920903955,0.9355,0.947486871717929,0.911544227886057,272.4
"4000_2:1",4000,"2:1",2667,1333,137,"XPN",0.105756578947368,0.93175,0.952005999250094,0.891222805701425,257
"500_4:1",500,"4:1",400,100,137,"XPN",0.0422733077905492,0.954,0.9525,0.96,275.2
"1000_4:1",1000,"4:1",800,200,137,"XPN",0.0391160949868074,0.944,0.9475,0.93,288.2
"2000_4:1",2000,"4:1",1600,400,137,"XPN",0.0615819209039548,0.9335,0.944375,0.89,274.2
"4000_4:1",4000,"4:1",3200,800,137,"XPN",0.0828125,0.93975,0.950625,0.89625,269.1
