"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,185,"XPN",0.046551724137931,0.94,0.92,0.96,216.4
"1000_1:1",1000,"1:1",500,500,185,"XPN",0.0446569920844327,0.935,0.942,0.928,223.1
"2000_1:1",2000,"1:1",1000,1000,185,"XPN",0.0404661016949153,0.9435,0.949,0.938,231.4
"4000_1:1",4000,"1:1",2000,2000,185,"XPN",0.0865131578947368,0.9415,0.9475,0.9355,216.4
"500_2:1",500,"2:1",333,167,185,"XPN",0.0446360153256705,0.934,0.924924924924925,0.952095808383233,211.7
"1000_2:1",1000,"2:1",667,333,185,"XPN",0.0449868073878628,0.935,0.934032983508246,0.936936936936937,227.3
"2000_2:1",2000,"2:1",1333,667,185,"XPN",0.0465395480225989,0.9445,0.944486121530383,0.944527736131934,228.8
"4000_2:1",4000,"2:1",2667,1333,185,"XPN",0.0976151315789474,0.94575,0.950881139857518,0.935483870967742,214.9
"500_4:1",500,"4:1",400,100,185,"XPN",0.0462324393358876,0.938,0.935,0.95,216
"1000_4:1",1000,"4:1",800,200,185,"XPN",0.045778364116095,0.935,0.9375,0.925,229.2
"2000_4:1",2000,"4:1",1600,400,185,"XPN",0.0442090395480226,0.948,0.945625,0.9575,212.6
"4000_4:1",4000,"4:1",3200,800,185,"XPN",0.0682565789473684,0.9415,0.944375,0.93,211.2
