"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,173,"XPN",0.167369093231162,0.898,0.884,0.912,305.1
"1000_1:1",1000,"1:1",500,500,173,"XPN",0.178430079155673,0.892,0.896,0.888,274.2
"2000_1:1",2000,"1:1",1000,1000,173,"XPN",0.196539548022599,0.887,0.879,0.895,287
"4000_1:1",4000,"1:1",2000,2000,173,"XPN",0.264309210526316,0.90325,0.8985,0.908,263.2
"500_2:1",500,"2:1",333,167,173,"XPN",0.170434227330779,0.902,0.891891891891892,0.922155688622755,307.2
"1000_2:1",1000,"2:1",667,333,173,"XPN",0.174208443271768,0.896,0.886056971514243,0.915915915915916,273.1
"2000_2:1",2000,"2:1",1333,667,173,"XPN",0.195409604519774,0.894,0.888972243060765,0.904047976011994,284.4
"4000_2:1",4000,"2:1",2667,1333,173,"XPN",0.235279605263158,0.90425,0.901012373453318,0.91072768192048,260.4
"500_4:1",500,"4:1",400,100,173,"XPN",0.164367816091954,0.892,0.89,0.9,313.2
"1000_4:1",1000,"4:1",800,200,173,"XPN",0.174208443271768,0.896,0.8875,0.93,285.3
"2000_4:1",2000,"4:1",1600,400,173,"XPN",0.181850282485876,0.8975,0.89625,0.9025,270.9
"4000_4:1",4000,"4:1",3200,800,173,"XPN",0.198190789473684,0.90375,0.90375,0.90375,259.5
