"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,155,"XPN",0.0938697318007663,0.944,0.944,0.944,259.4
"1000_1:1",1000,"1:1",500,500,155,"XPN",0.102902374670185,0.936,0.954,0.918,265.3
"2000_1:1",2000,"1:1",1000,1000,155,"XPN",0.0906073446327684,0.9335,0.931,0.936,259.1
"4000_1:1",4000,"1:1",2000,2000,155,"XPN",0.144325657894737,0.928,0.9405,0.9155,269.9
"500_2:1",500,"2:1",333,167,155,"XPN",0.095338441890166,0.944,0.948948948948949,0.934131736526946,251.6
"1000_2:1",1000,"2:1",667,333,155,"XPN",0.109564643799472,0.938,0.938530734632684,0.936936936936937,249.6
"2000_2:1",2000,"2:1",1333,667,155,"XPN",0.0951977401129944,0.9385,0.934733683420855,0.946026986506747,246.8
"4000_2:1",4000,"2:1",2667,1333,155,"XPN",0.219161184210526,0.92875,0.941132358455193,0.9039759939985,254.9
"500_4:1",500,"4:1",400,100,155,"XPN",0.0921455938697318,0.938,0.9475,0.9,248.3
"1000_4:1",1000,"4:1",800,200,155,"XPN",0.104815303430079,0.94,0.93875,0.945,262.3
"2000_4:1",2000,"4:1",1600,400,155,"XPN",0.0939265536723164,0.9375,0.936875,0.94,241.3
"4000_4:1",4000,"4:1",3200,800,155,"XPN",0.199753289473684,0.93275,0.93875,0.90875,237.2
