"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,115,"QN",0.00862068965517241,0.81,0.808,0.812,42.6
"500_1:1",500,"1:1",250,250,115,"Angel",0.00862068965517241,0.812,0.808,0.816,43.4
"500_1:1",500,"1:1",250,250,115,"TDM",0.00344827586206897,0.77,0.768,0.772,56.6
"500_1:1",500,"1:1",250,250,115,"MMR",0.00632183908045977,0.842,0.86,0.824,40.8
"500_1:1",500,"1:1",250,250,115,"ComBat",0.0237547892720306,0.944,0.944,0.944,47.5
"500_1:1",500,"1:1",250,250,115,"ComBat_seq",0.00849297573435505,0.93,0.928,0.932,77.6
"500_1:1",500,"1:1",250,250,115,"RNABC",0.0313537675606641,0.946,0.94,0.952,43.3
"500_1:1",500,"1:1",250,250,115,"limma",0.0355683269476373,0.934,0.928,0.94,39.9
"500_1:1",500,"1:1",250,250,115,"MNN",0.0160280970625798,0.794,0.788,0.8,45
"1000_1:1",1000,"1:1",500,500,115,"QN",0.0104221635883905,0.783,0.808,0.758,39.6
"1000_1:1",1000,"1:1",500,500,115,"Angel",0.0104221635883905,0.783,0.808,0.758,41.6
"1000_1:1",1000,"1:1",500,500,115,"TDM",0.00382585751978892,0.758,0.764,0.752,53.9
"1000_1:1",1000,"1:1",500,500,115,"MMR",0.00587071240105541,0.838,0.872,0.804,41.2
"1000_1:1",1000,"1:1",500,500,115,"ComBat",0.0237467018469657,0.948,0.954,0.942,40.6
"1000_1:1",1000,"1:1",500,500,115,"ComBat_seq",0.00857519788918206,0.937,0.94,0.934,75.8
"1000_1:1",1000,"1:1",500,500,115,"RNABC",0.037598944591029,0.949,0.946,0.952,41.6
"1000_1:1",1000,"1:1",500,500,115,"limma",0.0359498680738786,0.944,0.95,0.938,40.3
"1000_1:1",1000,"1:1",500,500,115,"MNN",0.0295514511873351,0.75,0.768,0.732,49.9
"2000_1:1",2000,"1:1",1000,1000,115,"QN",0.0158898305084746,0.775,0.795,0.755,49.6
