"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,180,"XPN",0.0746487867177522,0.938,0.948,0.928,200
"1000_1:1",1000,"1:1",500,500,180,"XPN",0.0848944591029024,0.942,0.958,0.926,211.5
"2000_1:1",2000,"1:1",1000,1000,180,"XPN",0.0781779661016949,0.9285,0.952,0.905,205.4
"4000_1:1",4000,"1:1",2000,2000,180,"XPN",0.0938322368421053,0.934,0.947,0.921,225.7
"500_2:1",500,"2:1",333,167,180,"XPN",0.0737547892720306,0.946,0.954954954954955,0.92814371257485,203.1
"1000_2:1",1000,"2:1",667,333,180,"XPN",0.083377308707124,0.946,0.946026986506747,0.945945945945946,218.6
"2000_2:1",2000,"2:1",1333,667,180,"XPN",0.0905367231638418,0.937,0.953488372093023,0.904047976011994,209.7
"4000_2:1",4000,"2:1",2667,1333,180,"XPN",0.0736019736842105,0.939,0.951256092988376,0.914478619654914,210.5
"500_4:1",500,"4:1",400,100,180,"XPN",0.0727969348659004,0.942,0.9525,0.9,202.2
"1000_4:1",1000,"4:1",800,200,180,"XPN",0.0822559366754617,0.944,0.94375,0.945,207.9
"2000_4:1",2000,"4:1",1600,400,180,"XPN",0.0837570621468927,0.9385,0.94625,0.9075,206.6
"4000_4:1",4000,"4:1",3200,800,180,"XPN",0.140213815789474,0.931,0.9484375,0.86125,208.7
