"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,157,"XPN",0.0676883780332056,0.936,0.944,0.928,261.2
"1000_1:1",1000,"1:1",500,500,157,"XPN",0.0564643799472296,0.95,0.96,0.94,276.4
"2000_1:1",2000,"1:1",1000,1000,157,"XPN",0.0621468926553672,0.934,0.957,0.911,253.3
"4000_1:1",4000,"1:1",2000,2000,157,"XPN",0.0859375,0.949,0.962,0.936,255.3
"500_2:1",500,"2:1",333,167,157,"XPN",0.0666666666666667,0.954,0.957957957957958,0.946107784431138,252.6
"1000_2:1",1000,"2:1",667,333,157,"XPN",0.0517810026385224,0.962,0.962518740629685,0.960960960960961,285.1
"2000_2:1",2000,"2:1",1333,667,157,"XPN",0.0519774011299435,0.9465,0.95873968492123,0.922038980509745,240.8
"4000_2:1",4000,"2:1",2667,1333,157,"XPN",0.119901315789474,0.94725,0.961754780652418,0.918229557389347,249.6
"500_4:1",500,"4:1",400,100,157,"XPN",0.0639208173690932,0.948,0.9575,0.91,240
"1000_4:1",1000,"4:1",800,200,157,"XPN",0.0519788918205805,0.961,0.96125,0.96,274.2
"2000_4:1",2000,"4:1",1600,400,157,"XPN",0.0445621468926554,0.9575,0.959375,0.95,260.4
"4000_4:1",4000,"4:1",3200,800,157,"XPN",0.0971217105263158,0.94975,0.9571875,0.92,260.9
