"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,148,"QN",0.0120051085568327,0.794,0.808,0.78,70.5
"500_1:1",500,"1:1",250,250,148,"Angel",0.0120051085568327,0.794,0.808,0.78,71.1
"500_1:1",500,"1:1",250,250,148,"TDM",0.00255427841634738,0.752,0.748,0.756,85.2
"500_1:1",500,"1:1",250,250,148,"MMR",0.015389527458493,0.814,0.828,0.8,67.3
"500_1:1",500,"1:1",250,250,148,"ComBat",0.0259897828863346,0.95,0.96,0.94,73.5
"500_1:1",500,"1:1",250,250,148,"ComBat_seq",0.0141123882503193,0.926,0.948,0.904,120.2
"500_1:1",500,"1:1",250,250,148,"RNABC",0.0395913154533844,0.944,0.96,0.928,69.1
"500_1:1",500,"1:1",250,250,148,"limma",0.0349936143039591,0.946,0.952,0.94,65.6
"500_1:1",500,"1:1",250,250,148,"MNN",0.077330779054917,0.76,0.792,0.728,71
"1000_1:1",1000,"1:1",500,500,148,"QN",0.0160949868073879,0.784,0.796,0.772,65.7
"1000_1:1",1000,"1:1",500,500,148,"Angel",0.0160949868073879,0.784,0.796,0.772,68.9
"1000_1:1",1000,"1:1",500,500,148,"TDM",0.00283641160949868,0.745,0.74,0.75,80.9
"1000_1:1",1000,"1:1",500,500,148,"MMR",0.0151055408970976,0.821,0.858,0.784,66.8
"1000_1:1",1000,"1:1",500,500,148,"ComBat",0.0273087071240106,0.958,0.976,0.94,66.8
"1000_1:1",1000,"1:1",500,500,148,"ComBat_seq",0.0135883905013193,0.933,0.954,0.912,116.8
"1000_1:1",1000,"1:1",500,500,148,"RNABC",0.05,0.958,0.974,0.942,73.8
"1000_1:1",1000,"1:1",500,500,148,"limma",0.0358839050131926,0.955,0.966,0.944,71
"1000_1:1",1000,"1:1",500,500,148,"MNN",0.0837730870712401,0.768,0.77,0.766,76.6
"2000_1:1",2000,"1:1",1000,1000,148,"QN",0.0259887005649717,0.75,0.788,0.712,70.7
"2000_1:1",2000,"1:1",1000,1000,148,"Angel",0.0259887005649717,0.75,0.788,0.712,74.1
