"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,120,"QN",0.0106002554278416,0.786,0.808,0.764,35
"500_1:1",500,"1:1",250,250,120,"Angel",0.0106002554278416,0.786,0.808,0.764,36.7
"500_1:1",500,"1:1",250,250,120,"TDM",0.00727969348659004,0.756,0.788,0.724,45.4
"500_1:1",500,"1:1",250,250,120,"MMR",0.0338441890166028,0.816,0.856,0.776,33.9
"500_1:1",500,"1:1",250,250,120,"ComBat",0.0337803320561941,0.938,0.94,0.936,38.2
"500_1:1",500,"1:1",250,250,120,"ComBat_seq",0.0236270753512133,0.916,0.92,0.912,72.1
"500_1:1",500,"1:1",250,250,120,"RNABC",0.0355044699872286,0.938,0.94,0.936,58.3
"500_1:1",500,"1:1",250,250,120,"limma",0.0342911877394636,0.94,0.94,0.94,69
"500_1:1",500,"1:1",250,250,120,"MNN",0.182950191570881,0.796,0.82,0.772,75.2
"1000_1:1",1000,"1:1",500,500,120,"QN",0.0114116094986807,0.772,0.806,0.738,61.8
"1000_1:1",1000,"1:1",500,500,120,"Angel",0.0114116094986807,0.772,0.806,0.738,36.7
"1000_1:1",1000,"1:1",500,500,120,"TDM",0.00751978891820581,0.747,0.792,0.702,70.2
"1000_1:1",1000,"1:1",500,500,120,"MMR",0.0329815303430079,0.798,0.852,0.744,69.2
"1000_1:1",1000,"1:1",500,500,120,"ComBat",0.0356200527704486,0.938,0.942,0.934,72.1
"1000_1:1",1000,"1:1",500,500,120,"ComBat_seq",0.0226912928759894,0.93,0.936,0.924,127.3
"1000_1:1",1000,"1:1",500,500,120,"RNABC",0.0384564643799472,0.936,0.94,0.932,69.3
"1000_1:1",1000,"1:1",500,500,120,"limma",0.0348944591029024,0.942,0.944,0.94,64.2
"1000_1:1",1000,"1:1",500,500,120,"MNN",0.227308707124011,0.722,0.786,0.658,76
"2000_1:1",2000,"1:1",1000,1000,120,"QN",0.0170197740112994,0.7585,0.795,0.722,70.7
"2000_1:1",2000,"1:1",1000,1000,120,"Angel",0.0169491525423729,0.7575,0.795,0.72,72.7
"2000_1:1",2000,"1:1",1000,1000,120,"TDM",0.00755649717514124,0.6995,0.786,0.613,69.7
"2000_1:1",2000,"1:1",1000,1000,120,"MMR",0.0317090395480226,0.7525,0.859,0.646,37.3
"2000_1:1",2000,"1:1",1000,1000,120,"ComBat",0.036228813559322,0.88,0.93,0.83,49.9
"2000_1:1",2000,"1:1",1000,1000,120,"ComBat_seq",0.0223870056497175,0.821,0.931,0.711,87.6
"2000_1:1",2000,"1:1",1000,1000,120,"RNABC",0.0422316384180791,0.9265,0.933,0.92,34.1
"2000_1:1",2000,"1:1",1000,1000,120,"limma",0.036228813559322,0.938,0.935,0.941,34.3
"2000_1:1",2000,"1:1",1000,1000,120,"MNN",0.0810028248587571,0.8385,0.852,0.825,36
"4000_1:1",4000,"1:1",2000,2000,120,"QN",0.0161184210526316,0.79325,0.782,0.8045,33.3
"4000_1:1",4000,"1:1",2000,2000,120,"Angel",0.0161184210526316,0.7935,0.782,0.805,34.7
"4000_1:1",4000,"1:1",2000,2000,120,"TDM",0.00707236842105263,0.712,0.787,0.637,46.2
"4000_1:1",4000,"1:1",2000,2000,120,"MMR",0.0305098684210526,0.74675,0.871,0.6225,32.2
"4000_1:1",4000,"1:1",2000,2000,120,"ComBat",0.0460526315789474,0.86325,0.937,0.7895,34.7
