"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,171,"QN",0.010727969348659,0.772,0.78,0.764,59.5
"500_1:1",500,"1:1",250,250,171,"Angel",0.010727969348659,0.772,0.78,0.764,60.4
"500_1:1",500,"1:1",250,250,171,"TDM",0.011749680715198,0.732,0.8,0.664,72
"500_1:1",500,"1:1",250,250,171,"MMR",0.0459131545338442,0.804,0.852,0.756,56.6
"500_1:1",500,"1:1",250,250,171,"ComBat",0.0393997445721584,0.918,0.904,0.932,60.7
"500_1:1",500,"1:1",250,250,171,"ComBat_seq",0.0339080459770115,0.896,0.908,0.884,101.9
"500_1:1",500,"1:1",250,250,171,"RNABC",0.0434865900383142,0.924,0.924,0.924,54.6
"500_1:1",500,"1:1",250,250,171,"limma",0.0434865900383142,0.904,0.9,0.908,53.9
"500_1:1",500,"1:1",250,250,171,"MNN",0.0160280970625798,0.884,0.94,0.828,57.7
"1000_1:1",1000,"1:1",500,500,171,"QN",0.0113456464379947,0.766,0.782,0.75,54.1
"1000_1:1",1000,"1:1",500,500,171,"Angel",0.0113456464379947,0.766,0.782,0.75,55.1
"1000_1:1",1000,"1:1",500,500,171,"TDM",0.0116754617414248,0.726,0.79,0.662,67.4
"1000_1:1",1000,"1:1",500,500,171,"MMR",0.045712401055409,0.792,0.848,0.736,51.1
"1000_1:1",1000,"1:1",500,500,171,"ComBat",0.0389841688654354,0.932,0.908,0.956,55
"1000_1:1",1000,"1:1",500,500,171,"ComBat_seq",0.0337071240105541,0.924,0.924,0.924,98.3
"1000_1:1",1000,"1:1",500,500,171,"RNABC",0.0420184696569921,0.936,0.928,0.944,54.1
"1000_1:1",1000,"1:1",500,500,171,"limma",0.0433377308707124,0.932,0.912,0.952,53.9
"1000_1:1",1000,"1:1",500,500,171,"MNN",0.0161609498680739,0.892,0.946,0.838,56.5
"2000_1:1",2000,"1:1",1000,1000,171,"QN",0.0139124293785311,0.7465,0.741,0.752,51.2
"2000_1:1",2000,"1:1",1000,1000,171,"Angel",0.0139124293785311,0.7455,0.741,0.75,54.1
"2000_1:1",2000,"1:1",1000,1000,171,"TDM",0.0120762711864407,0.675,0.788,0.562,66.9
"2000_1:1",2000,"1:1",1000,1000,171,"MMR",0.0444915254237288,0.717,0.834,0.6,51.6
"2000_1:1",2000,"1:1",1000,1000,171,"ComBat",0.0444915254237288,0.868,0.896,0.84,54.7
"2000_1:1",2000,"1:1",1000,1000,171,"ComBat_seq",0.0328389830508475,0.8,0.909,0.691,96.9
"2000_1:1",2000,"1:1",1000,1000,171,"RNABC",0.0411016949152542,0.9205,0.912,0.929,53.4
"2000_1:1",2000,"1:1",1000,1000,171,"limma",0.0494350282485876,0.912,0.898,0.926,51.8
"2000_1:1",2000,"1:1",1000,1000,171,"MNN",0.0182203389830508,0.8725,0.938,0.807,57.2
"4000_1:1",4000,"1:1",2000,2000,171,"QN",0.0184210526315789,0.78975,0.749,0.8305,54.5
"4000_1:1",4000,"1:1",2000,2000,171,"Angel",0.0184210526315789,0.78975,0.749,0.8305,55.6
"4000_1:1",4000,"1:1",2000,2000,171,"TDM",0.0119243421052632,0.694,0.7875,0.6005,68.8
"4000_1:1",4000,"1:1",2000,2000,171,"MMR",0.0453947368421053,0.735,0.8565,0.6135,53.6
"4000_1:1",4000,"1:1",2000,2000,171,"ComBat",0.0578947368421053,0.85325,0.904,0.8025,55.2
"4000_1:1",4000,"1:1",2000,2000,171,"ComBat_seq",0.0310855263157895,0.7935,0.921,0.666,98
"4000_1:1",4000,"1:1",2000,2000,171,"RNABC",0.0767269736842105,0.929,0.9225,0.9355,54.9
"4000_1:1",4000,"1:1",2000,2000,171,"limma",0.0680098684210526,0.92,0.9035,0.9365,51.7
"4000_1:1",4000,"1:1",2000,2000,171,"MNN",0.141858552631579,0.73875,0.7905,0.687,56.1
"500_2:1",500,"2:1",333,167,171,"QN",0.0128991060025543,0.782,0.792792792792793,0.760479041916168,51.3
"500_2:1",500,"2:1",333,167,171,"Angel",0.012962962962963,0.782,0.792792792792793,0.760479041916168,53.3
"500_2:1",500,"2:1",333,167,171,"TDM",0.0116219667943806,0.756,0.810810810810811,0.646706586826347,65.1
"500_2:1",500,"2:1",333,167,171,"MMR",0.0458492975734355,0.818,0.858858858858859,0.736526946107784,52.2
"500_2:1",500,"2:1",333,167,171,"ComBat",0.0411877394636015,0.91,0.906906906906907,0.916167664670659,53.9
"500_2:1",500,"2:1",333,167,171,"ComBat_seq",0.0334610472541507,0.9,0.924924924924925,0.850299401197605,96.4
"500_2:1",500,"2:1",333,167,171,"RNABC",0.0435504469987229,0.92,0.924924924924925,0.910179640718563,55.9
"500_2:1",500,"2:1",333,167,171,"limma",0.0443167305236271,0.906,0.912912912912913,0.892215568862275,53.4
"500_2:1",500,"2:1",333,167,171,"MNN",0.0155172413793103,0.894,0.93993993993994,0.802395209580838,57.2
"1000_2:1",1000,"2:1",667,333,171,"QN",0.0140501319261214,0.764,0.754122938530735,0.783783783783784,52.9
"1000_2:1",1000,"2:1",667,333,171,"Angel",0.0140501319261214,0.764,0.754122938530735,0.783783783783784,53.3
"1000_2:1",1000,"2:1",667,333,171,"TDM",0.0116754617414248,0.74,0.776611694152924,0.666666666666667,66.5
"1000_2:1",1000,"2:1",667,333,171,"MMR",0.045712401055409,0.81,0.835082458770615,0.75975975975976,50.7
"1000_2:1",1000,"2:1",667,333,171,"ComBat",0.0453166226912929,0.915,0.890554722638681,0.963963963963964,52.5
"1000_2:1",1000,"2:1",667,333,171,"ComBat_seq",0.0323878627968338,0.912,0.902548725637181,0.930930930930931,97.4
"1000_2:1",1000,"2:1",667,333,171,"RNABC",0.0411609498680739,0.922,0.907046476761619,0.951951951951952,54.5
"1000_2:1",1000,"2:1",667,333,171,"limma",0.0487467018469657,0.916,0.893553223388306,0.960960960960961,51.7
"1000_2:1",1000,"2:1",667,333,171,"MNN",0.0153693931398417,0.912,0.941529235382309,0.852852852852853,56.2
"2000_2:1",2000,"2:1",1333,667,171,"QN",0.0288135593220339,0.7525,0.730682670667667,0.796101949025487,54.2
"2000_2:1",2000,"2:1",1333,667,171,"Angel",0.0288841807909605,0.7515,0.730682670667667,0.793103448275862,55.9
